Sample,SeqRun,LibID,Read no,ID,Period,Line,Mean,Plant,Date,Week,Year,Period2,Configuration,Design,Design2,ReturnSludgeSidestream,PrimarySetling,Digester,lat,long,Solids_AerationTank_PointMeasurement,SolidsFraction_AerationTank_PointMeasurement,SVI,DSVI,ExtractionConc,LibraryConc,week_mean_temperature
MQ181023-97,MQ181023,LIB-BB-Dam-D-20180910,,Dam-D-20180910,Summer,D,mean,Damhusåen-D,2018-09-10,37,2018,,"","","","","","",,,,,,,17.83578603,7.762943887,
MQ201009-250,MQ201009,LIB-Damhusaen-LT-D-100,38385,"",Spring,D,mean,Damhusåen-D,2020-04-21,17,2020,,"","","","","","",,,,,,,,,
MQ201009-251,MQ201009,LIB-Damhusaen-LT-D-102,37205,"",Spring,D,mean,Damhusåen-D,2020-05-05,19,2020,,"","","","","","",,,,,,,,,
MQ201009-252,MQ201009,LIB-Damhusaen-LT-D-104,32480,"",Spring,D,mean,Damhusåen-D,2020-05-12,20,2020,,"","","","","","",,,,,,,,,
MQ201009-253,MQ201009,LIB-Damhusaen-LT-D-106,32619,"",Spring,D,mean,Damhusåen-D,2020-05-19,21,2020,,"","","","","","",,,,,,,,,
MQ201009-254,MQ201009,LIB-Damhusaen-LT-D-108,38433,"",Spring,D,mean,Damhusåen-D,2020-05-25,22,2020,,"","","","","","",,,,,,,,,
MQ201009-255,MQ201009,LIB-Damhusaen-LT-D-110,36628,"",Spring,D,mean,Damhusåen-D,2020-06-03,23,2020,,"","","","","","",,,,,,,,,
MQ201009-256,MQ201009,LIB-Damhusaen-LT-D-112,30163,"",Spring,D,mean,Damhusåen-D,2020-06-10,24,2020,,"","","","","","",,,,,,,,,
MQ201009-257,MQ201009,LIB-Damhusaen-LT-D-114,33825,"",Summer,D,mean,Damhusåen-D,2020-06-17,25,2020,,"","","","","","",,,,,,,,,
MQ201009-258,MQ201009,LIB-Damhusaen-LT-D-116,34930,"",Summer,D,mean,Damhusåen-D,2020-06-24,26,2020,,"","","","","","",,,,,,,,,
MQ201009-259,MQ201009,LIB-Damhusaen-LT-D-118,34812,"",Summer,D,mean,Damhusåen-D,2020-07-02,27,2020,,"","","","","","",,,,,,,,,
MQ201009-260,MQ201009,LIB-Damhusaen-LT-D-120,36722,"",Summer,D,mean,Damhusåen-D,2020-07-08,28,2020,,"","","","","","",,,,,,,,,
MQ201009-261,MQ201009,LIB-Damhusaen-LT-D-122,33003,"",Summer,D,mean,Damhusåen-D,2020-07-17,29,2020,,"","","","","","",,,,,,,,,
MQ201009-262,MQ201009,LIB-Damhusaen-LT-D-124,34197,"",Summer,D,mean,Damhusåen-D,2020-07-21,30,2020,,"","","","","","",,,,,,,,,
MQ201009-263,MQ201009,LIB-Damhusaen-LT-D-126,34690,"",Summer,D,mean,Damhusåen-D,2020-07-31,31,2020,,"","","","","","",,,,,,,,,
MQ201009-264,MQ201009,LIB-Damhusaen-LT-D-128,34006,"",Summer,D,mean,Damhusåen-D,2020-08-07,32,2020,,"","","","","","",,,,,,,,,
MQ201009-265,MQ201009,LIB-Damhusaen-LT-D-130,33842,"",Summer,D,mean,Damhusåen-D,2020-08-11,33,2020,,"","","","","","",,,,,,,,,
MQ201009-266,MQ201009,LIB-Damhusaen-LT-D-132,32505,"",Summer,D,mean,Damhusåen-D,2020-08-18,34,2020,,"","","","","","",,,,,,,,,
MQ201009-267,MQ201009,LIB-Damhusaen-LT-D-134,33551,"",Summer,D,mean,Damhusåen-D,2020-08-24,35,2020,,"","","","","","",,,,,,,,,
