Sample,SeqRun,LibID,Read_no,ID,Line,Mean,Plant,Date,Week,Year,Period,Configuration,Design,Design2,ReturnSludgeSidestream,PrimarySetling,Digester,lat,long,Solids_AerationTank_PointMeasurement,SolidsFraction_AerationTank_PointMeasurement,SVI,DSVI,ExtractionConc,LibraryConc,week_mean_temperature
MQ190111-47,MQ190111,LIB-Randers-LT-233,40873,"","","",Randers,2016-10-17,42,2016,Fall,"","","","","","",,,,,,,,,
MQ190111-48,MQ190111,LIB-Randers-LT-245,21498,"","","",Randers,2016-10-24,43,2016,Fall,"","","","","","",,,,,,,,,
MQ190111-49,MQ190111,LIB-Randers-LT-257,41429,"","","",Randers,2016-10-31,44,2016,Fall,"","","","","","",,,,,,,,,
MQ201118-97,MQ201118,LIB-Randers-LT-584,,"","","",Randers,2019-01-14,3,2019,Winter,"","","","","","",,,,,,,,,
MQ201118-98,MQ201118,LIB-Randers-LT-586,,"","","",Randers,2019-01-21,4,2019,Winter,"","","","","","",,,,,,,,,
MQ201118-99,MQ201118,LIB-Randers-LT-588,,"","","",Randers,2019-01-28,5,2019,Winter,"","","","","","",,,,,,,,,
MQ201118-100,MQ201118,LIB-Randers-LT-590,,"","","",Randers,2019-02-04,6,2019,Winter,"","","","","","",,,,,,,,,
MQ201118-101,MQ201118,LIB-Randers-LT-592,,"","","",Randers,2019-02-11,7,2019,Winter,"","","","","","",,,,,,,,,
MQ201118-102,MQ201118,LIB-Randers-LT-594,,"","","",Randers,2019-02-18,8,2019,Winter,"","","","","","",,,,,,,,,
MQ201118-103,MQ201118,LIB-Randers-LT-596,,"","","",Randers,2019-02-25,9,2019,Winter,"","","","","","",,,,,,,,,
MQ201118-104,MQ201118,LIB-Randers-LT-598,,"","","",Randers,2019-03-04,10,2019,Winter,"","","","","","",,,,,,,,,
MQ201118-105,MQ201118,LIB-Randers-LT-600,,"","","",Randers,2019-03-08,10,2019,Winter,"","","","","","",,,,,,,,,
MQ201118-106,MQ201118,LIB-Randers-LT-602,,"","","",Randers,2019-03-15,11,2019,Spring,"","","","","","",,,,,,,,,
MQ201118-107,MQ201118,LIB-Randers-LT-604,,"","","",Randers,2019-03-19,12,2019,Spring,"","","","","","",,,,,,,,,
MQ201118-108,MQ201118,LIB-Randers-LT-607,,"","","",Randers,2019-03-27,13,2019,Spring,"","","","","","",,,,,,,,,
MQ201118-109,MQ201118,LIB-Randers-LT-609,,"","","",Randers,2019-04-04,14,2019,Spring,"","","","","","",,,,,,,,,
MQ201118-110,MQ201118,LIB-Randers-LT-611,,"","","",Randers,2019-04-12,15,2019,Spring,"","","","","","",,,,,,,,,
MQ201118-111,MQ201118,LIB-Randers-LT-613,,"","","",Randers,2019-04-16,16,2019,Spring,"","","","","","",,,,,,,,,
MQ201118-112,MQ201118,LIB-Randers-LT-615,,"","","",Randers,2019-04-23,17,2019,Spring,"","","","","","",,,,,,,,,
MQ201118-113,MQ201118,LIB-Randers-LT-617,,"","","",Randers,2019-05-01,18,2019,Spring,"","","","","","",,,,,,,,,
MQ201118-114,MQ201118,LIB-Randers-LT-619,,"","","",Randers,2019-05-09,19,2019,Spring,"","","","","","",,,,,,,,,
MQ201118-115,MQ201118,LIB-Randers-LT-621,,"","","",Randers,2019-05-14,20,2019,Spring,"","","","","","",,,,,,,,,
MQ201118-116,MQ201118,LIB-Randers-LT-623,,"","","",Randers,2019-05-22,21,2019,Spring,"","","","","","",,,,,,,,,
MQ201118-117,MQ201118,LIB-Randers-LT-625,,"","","",Randers,2019-05-28,22,2019,Spring,"","","","","","",,,,,,,,,
MQ201118-118,MQ201118,LIB-Randers-LT-627,,"","","",Randers,2019-06-06,23,2019,Spring,"","","","","","",,,,,,,,,
MQ201118-119,MQ201118,LIB-Randers-LT-629,,"","","",Randers,2019-06-14,24,2019,Spring,"","","","","","",,,,,,,,,
MQ201118-120,MQ201118,LIB-Randers-LT-631,,"","","",Randers,2019-06-18,25,2019,Summer,"","","","","","",,,,,,,,,
MQ201118-121,MQ201118,LIB-Randers-LT-633,,"","","",Randers,2019-06-26,26,2019,Summer,"","","","","","",,,,,,,,,
MQ201118-122,MQ201118,LIB-Randers-LT-635,,"","","",Randers,2019-07-05,27,2019,Summer,"","","","","","",,,,,,,,,
MQ201118-123,MQ201118,LIB-Randers-LT-637,,"","","",Randers,2019-07-11,28,2019,Summer,"","","","","","",,,,,,,,,
MQ201118-124,MQ201118,LIB-Randers-LT-639,,"","","",Randers,2019-07-19,29,2019,Summer,"","","","","","",,,,,,,,,
MQ201118-125,MQ201118,LIB-Randers-LT-641,,"","","",Randers,2019-07-25,30,2019,Summer,"","","","","","",,,,,,,,,
MQ201118-126,MQ201118,LIB-Randers-LT-643,,"","","",Randers,2019-07-30,31,2019,Summer,"","","","","","",,,,,,,,,
MQ201118-127,MQ201118,LIB-Randers-LT-645,,"","","",Randers,2019-08-09,32,2019,Summer,"","","","","","",,,,,,,,,
MQ201118-128,MQ201118,LIB-Randers-LT-647,,"","","",Randers,2019-08-14,33,2019,Summer,"","","","","","",,,,,,,,,
MQ201118-129,MQ201118,LIB-Randers-LT-649,,"","","",Randers,2019-08-22,34,2019,Summer,"","","","","","",,,,,,,,,
MQ201118-130,MQ201118,LIB-Randers-LT-651,,"","","",Randers,2019-08-27,35,2019,Summer,"","","","","","",,,,,,,,,
MQ201118-131,MQ201118,LIB-Randers-LT-653,,"","","",Randers,2019-09-04,36,2019,Summer,"","","","","","",,,,,,,,,
MQ201118-132,MQ201118,LIB-Randers-LT-655,,"","","",Randers,2019-09-13,37,2019,Summer,"","","","","","",,,,,,,,,
MQ201118-136,MQ201118,LIB-Randers-LT-657,,"","","",Randers,2019-09-17,38,2019,Fall,"","","","","","",,,,,,,,,
MQ201118-137,MQ201118,LIB-Randers-LT-659,,"","","",Randers,2019-09-25,39,2019,Fall,"","","","","","",,,,,,,,,
MQ201118-138,MQ201118,LIB-Randers-LT-661,,"","","",Randers,2019-10-03,40,2019,Fall,"","","","","","",,,,,,,,,
MQ201118-139,MQ201118,LIB-Randers-LT-663,,"","","",Randers,2019-10-11,41,2019,Fall,"","","","","","",,,,,,,,,
MQ201118-140,MQ201118,LIB-Randers-LT-665,,"","","",Randers,2019-10-15,42,2019,Fall,"","","","","","",,,,,,,,,
MQ201118-141,MQ201118,LIB-Randers-LT-667,,"","","",Randers,2019-10-23,43,2019,Fall,"","","","","","",,,,,,,,,
MQ201118-142,MQ201118,LIB-Randers-LT-669,,"","","",Randers,2019-10-31,44,2019,Fall,"","","","","","",,,,,,,,,
MQ201118-143,MQ201118,LIB-Randers-LT-671,,"","","",Randers,2019-11-08,45,2019,Fall,"","","","","","",,,,,,,,,
MQ201118-144,MQ201118,LIB-Randers-LT-673,,"","","",Randers,2019-11-12,46,2019,Fall,"","","","","","",,,,,,,,,
MQ201118-145,MQ201118,LIB-Randers-LT-675,,"","","",Randers,2019-11-20,47,2019,Fall,"","","","","","",,,,,,,,,
MQ201118-146,MQ201118,LIB-Randers-LT-677,,"","","",Randers,2019-11-29,48,2019,Fall,"","","","","","",,,,,,,,,
MQ201118-147,MQ201118,LIB-Randers-LT-679,,"","","",Randers,2019-12-03,49,2019,Fall,"","","","","","",,,,,,,,,
MQ201118-148,MQ201118,LIB-Randers-LT-681,,"","","",Randers,2019-12-11,50,2019,Fall,"","","","","","",,,,,,,,,
MQ201118-149,MQ201118,LIB-Randers-LT-683,,"","","",Randers,2019-12-20,51,2019,Winter,"","","","","","",,,,,,,,,
MQ201118-150,MQ201118,LIB-Randers-LT-685,,"","","",Randers,2019-12-27,52,2019,Winter,"","","","","","",,,,,,,,,
MQ201118-151,MQ201118,LIB-Randers-LT-687,,"","","",Randers,2020-01-03,1,2020,Winter,"","","","","","",,,,,,,,,
MQ201118-152,MQ201118,LIB-Randers-LT-689,,"","","",Randers,2020-01-07,2,2020,Winter,"","","","","","",,,,,,,,,
MQ201118-153,MQ201118,LIB-Randers-LT-691,,"","","",Randers,2020-01-17,3,2020,Winter,"","","","","","",,,,,,,,,
MQ201118-154,MQ201118,LIB-Randers-LT-693,,"","","",Randers,2020-01-21,4,2020,Winter,"","","","","","",,,,,,,,,
MQ201118-155,MQ201118,LIB-Randers-LT-695,,"","","",Randers,2020-01-29,5,2020,Winter,"","","","","","",,,,,,,,,
MQ201118-156,MQ201118,LIB-Randers-LT-697,,"","","",Randers,2020-02-06,6,2020,Winter,"","","","","","",,,,,,,,,
MQ201118-157,MQ201118,LIB-Randers-LT-699,,"","","",Randers,2020-02-14,7,2020,Winter,"","","","","","",,,,,,,,,
MQ201118-158,MQ201118,LIB-Randers-LT-701,,"","","",Randers,2020-02-18,8,2020,Winter,"","","","","","",,,,,,,,,
MQ201118-159,MQ201118,LIB-Randers-LT-703,,"","","",Randers,2020-02-27,9,2020,Winter,"","","","","","",,,,,,,,,
MQ201118-160,MQ201118,LIB-Randers-LT-705,,"","","",Randers,2020-03-02,10,2020,Winter,"","","","","","",,,,,,,,,
MQ201118-161,MQ201118,LIB-Randers-LT-707,,"","","",Randers,2020-03-10,11,2020,Winter,"","","","","","",,,,,,,,,
MQ201118-162,MQ201118,LIB-Randers-LT-709,,"","","",Randers,2020-03-18,12,2020,Spring,"","","","","","",,,,,,,,,
MQ201118-163,MQ201118,LIB-Randers-LT-711,,"","","",Randers,2020-03-25,13,2020,Spring,"","","","","","",,,,,,,,,
MQ201118-164,MQ201118,LIB-Randers-LT-713,,"","","",Randers,2020-03-31,14,2020,Spring,"","","","","","",,,,,,,,,
MQ201118-165,MQ201118,LIB-Randers-LT-715,,"","","",Randers,2020-04-07,15,2020,Spring,"","","","","","",,,,,,,,,
MQ201118-166,MQ201118,LIB-Randers-LT-717,,"","","",Randers,2020-04-14,16,2020,Spring,"","","","","","",,,,,,,,,
MQ201118-167,MQ201118,LIB-Randers-LT-719,,"","","",Randers,2020-04-20,17,2020,Spring,"","","","","","",,,,,,,,,
MQ201118-168,MQ201118,LIB-Randers-LT-721,,"","","",Randers,2020-04-30,18,2020,Spring,"","","","","","",,,,,,,,,
MQ201118-169,MQ201118,LIB-Randers-LT-723,,"","","",Randers,2020-05-06,19,2020,Spring,"","","","","","",,,,,,,,,
MQ201118-170,MQ201118,LIB-Randers-LT-725,,"","","",Randers,2020-05-14,20,2020,Spring,"","","","","","",,,,,,,,,
MQ201118-171,MQ201118,LIB-Randers-LT-727,,"","","",Randers,2020-05-18,21,2020,Spring,"","","","","","",,,,,,,,,
MQ201118-172,MQ201118,LIB-Randers-LT-729,,"","","",Randers,2020-05-25,22,2020,Spring,"","","","","","",,,,,,,,,
MQ201118-173,MQ201118,LIB-Randers-LT-731,,"","","",Randers,2020-06-05,23,2020,Spring,"","","","","","",,,,,,,,,
MQ201118-174,MQ201118,LIB-Randers-LT-733,,"","","",Randers,2020-06-09,24,2020,Spring,"","","","","","",,,,,,,,,
MQ201118-175,MQ201118,LIB-Randers-LT-735,,"","","",Randers,2020-06-16,25,2020,Summer,"","","","","","",,,,,,,,,
MQ201118-176,MQ201118,LIB-Randers-LT-737,,"","","",Randers,2020-06-25,26,2020,Summer,"","","","","","",,,,,,,,,
MQ201118-177,MQ201118,LIB-Randers-LT-739,,"","","",Randers,2020-07-01,27,2020,Summer,"","","","","","",,,,,,,,,
MQ201118-178,MQ201118,LIB-Randers-LT-741,,"","","",Randers,2020-07-09,28,2020,Summer,"","","","","","",,,,,,,,,
MQ201118-179,MQ201118,LIB-Randers-LT-743,,"","","",Randers,2020-07-13,29,2020,Summer,"","","","","","",,,,,,,,,
MQ201118-180,MQ201118,LIB-Randers-LT-745,,"","","",Randers,2020-07-21,30,2020,Summer,"","","","","","",,,,,,,,,
MQ201118-182,MQ201118,LIB-Randers-LT-749,,"","","",Randers,2020-08-05,32,2020,Summer,"","","","","","",,,,,,,,,
MQ201118-183,MQ201118,LIB-Randers-LT-751,,"","","",Randers,2020-08-11,33,2020,Summer,"","","","","","",,,,,,,,,
MQ190111-50,MQ190111,LIB-Randers-LT-269,24345,"","","",Randers,2016-11-07,45,2016,Fall,"","","","","","",,,,,,,,,
MQ190111-51,MQ190111,LIB-Randers-LT-273,42918,"","","",Randers,2016-11-15,46,2016,Fall,"","","","","","",,,,,,,,,
MQ190111-52,MQ190111,LIB-Randers-LT-277,43811,"","","",Randers,2016-11-22,47,2016,Fall,"","","","","","",,,,,,,,,
MQ190111-53,MQ190111,LIB-Randers-LT-281,35347,"","","",Randers,2016-12-01,48,2016,Fall,"","","","","","",,,,,,,,,
MQ190111-54,MQ190111,LIB-Randers-LT-285,21049,"","","",Randers,2016-12-06,49,2016,Fall,"","","","","","",,,,,,,,,
MQ190111-55,MQ190111,LIB-Randers-LT-289,36549,"","","",Randers,2016-12-13,50,2016,Fall,"","","","","","",,,,,,,,,
MQ190111-56,MQ190111,LIB-Randers-LT-293,19994,"","","",Randers,2016-12-20,51,2016,Winter,"","","","","","",,,,,,,,,
MQ190111-57,MQ190111,LIB-Randers-LT-297,30082,"","","",Randers,2016-12-28,52,2016,Winter,"","","","","","",,,,,,,,,
MQ190111-58,MQ190111,LIB-Randers-LT-301,17500,"","","",Randers,2017-01-04,1,2017,Winter,"","","","","","",,,,,,,,,
MQ190111-59,MQ190111,LIB-Randers-LT-305,29119,"","","",Randers,2017-01-09,2,2017,Winter,"","","","","","",,,,,,,,,
MQ190111-60,MQ190111,LIB-Randers-LT-309,39286,"","","",Randers,2017-01-16,3,2017,Winter,"","","","","","",,,,,,,,,
MQ190111-63,MQ190111,LIB-Randers-LT-321,28920,"","","",Randers,2017-02-06,6,2017,Winter,"","","","","","",,,,,,,,,
MQ190111-64,MQ190111,LIB-Randers-LT-325,12181,"","","",Randers,2017-02-14,7,2017,Winter,"","","","","","",,,,,,,,,
MQ190111-65,MQ190111,LIB-Randers-LT-329,49643,"","","",Randers,2017-02-20,8,2017,Winter,"","","","","","",,,,,,,,,
MQ190111-66,MQ190111,LIB-Randers-LT-333,29051,"","","",Randers,2017-02-28,9,2017,Winter,"","","","","","",,,,,,,,,
MQ190111-67,MQ190111,LIB-Randers-LT-337,54746,"","","",Randers,2017-03-06,10,2017,Winter,"","","","","","",,,,,,,,,
MQ190111-68,MQ190111,LIB-Randers-LT-341,58881,"","","",Randers,2017-03-13,11,2017,Winter,"","","","","","",,,,,,,,,
MQ190111-69,MQ190111,LIB-Randers-LT-345,44078,"","","",Randers,2017-03-21,12,2017,Spring,"","","","","","",,,,,,,,,
MQ190111-70,MQ190111,LIB-Randers-LT-349,26528,"","","",Randers,2017-03-28,13,2017,Spring,"","","","","","",,,,,,,,,
