Sample,SeqRun,LibID,Read no,ID,Period,Line,SampleContent,Mean,Plant,Date,Week,Year,V13,Configuration,Design,Design2,ReturnSludgeSidestream,PrimarySetling,Digester,lat,long,Solids_AerationTank_PointMeasurement,SolidsFraction_AerationTank_PointMeasurement,SVI,DSVI,ExtractionConc,LibraryConc,V28,V29,V30,SSelect,week_mean_temperature
MQ221128-161,MQ221128,LIB-EsbjergVest-LT-264,,"",Summer,LT,AS,Activated sludge,Esbjerg W,2021-07-01,26,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-162,MQ221128,LIB-EsbjergVest-LT-266,,"",Summer,LT,AS,Activated sludge,Esbjerg W,2021-07-08,27,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-163,MQ221128,LIB-EsbjergVest-LT-268,,"",Summer,LT,AS,Activated sludge,Esbjerg W,2021-07-13,28,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-164,MQ221128,LIB-EsbjergVest-LT-270,,"",Summer,LT,AS,Activated sludge,Esbjerg W,2021-07-21,29,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-165,MQ221128,LIB-EsbjergVest-LT-272,,"",Summer,LT,AS,Activated sludge,Esbjerg W,2021-07-26,30,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-166,MQ221128,LIB-EsbjergVest-LT-274,,"",Summer,LT,AS,Activated sludge,Esbjerg W,2021-08-04,31,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-167,MQ221128,LIB-EsbjergVest-LT-276,,"",Summer,LT,AS,Activated sludge,Esbjerg W,2021-08-13,32,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-168,MQ221128,LIB-EsbjergVest-LT-278,,"",Summer,LT,AS,Activated sludge,Esbjerg W,2021-08-17,33,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-169,MQ221128,LIB-EsbjergVest-LT-280,,"",Summer,LT,AS,Activated sludge,Esbjerg W,2021-08-25,34,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-170,MQ221128,LIB-EsbjergVest-LT-282,,"",Fall,LT,AS,Activated sludge,Esbjerg W,2021-09-22,38,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-171,MQ221128,LIB-EsbjergVest-LT-284,,"",Fall,LT,AS,Activated sludge,Esbjerg W,2021-09-29,39,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-172,MQ221128,LIB-EsbjergVest-LT-286,,"",Fall,LT,AS,Activated sludge,Esbjerg W,2021-10-07,40,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-173,MQ221128,LIB-EsbjergVest-LT-288,,"",Fall,LT,AS,Activated sludge,Esbjerg W,2021-10-14,41,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-174,MQ221128,LIB-EsbjergVest-LT-290,,"",Fall,LT,AS,Activated sludge,Esbjerg W,2021-10-19,42,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-175,MQ221128,LIB-EsbjergVest-LT-294,,"",Fall,LT,AS,Activated sludge,Esbjerg W,2021-11-04,44,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-176,MQ221128,LIB-EsbjergVest-LT-296,,"",Fall,LT,AS,Activated sludge,Esbjerg W,2021-11-08,45,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-177,MQ221128,LIB-EsbjergVest-LT-298,,"",Fall,LT,AS,Activated sludge,Esbjerg W,2021-11-17,46,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-178,MQ221128,LIB-EsbjergVest-LT-301,,"",Fall,LT,AS,Activated sludge,Esbjerg W,2021-11-26,47,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-179,MQ221128,LIB-EsbjergVest-LT-302,,"",Fall,LT,AS,Activated sludge,Esbjerg W,2021-11-30,48,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-180,MQ221128,LIB-EsbjergVest-LT-304,,"",Fall,LT,AS,Activated sludge,Esbjerg W,2021-12-08,49,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-181,MQ221128,LIB-EsbjergVest-LT-306,,"",Fall,LT,AS,Activated sludge,Esbjerg W,2021-12-14,50,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-182,MQ221128,LIB-EsbjergVest-LT-308,,"",Winter,LT,AS,Activated sludge,Esbjerg W,2021-12-21,51,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221128-183,MQ221128,LIB-EsbjergVest-LT-310,,"",Winter,LT,AS,Activated sludge,Esbjerg W,2022-01-06,1,2022,,"","","","","","",,,,,,,,,,,"",,
MQ221128-184,MQ221128,LIB-EsbjergVest-LT-312,,"",Winter,LT,AS,Activated sludge,Esbjerg W,2022-01-11,2,2022,,"","","","","","",,,,,,,,,,,"",,
MQ221128-185,MQ221128,LIB-EsbjergVest-LT-314,,"",Winter,LT,AS,Activated sludge,Esbjerg W,2022-01-20,3,2022,,"","","","","","",,,,,,,,,,,"",,
MQ221128-186,MQ221128,LIB-EsbjergVest-LT-316,,"",Winter,LT,AS,Activated sludge,Esbjerg W,2022-02-02,5,2022,,"","","","","","",,,,,,,,,,,"",,
MQ221128-187,MQ221128,LIB-EsbjergVest-LT-318,,"",Winter,LT,AS,Activated sludge,Esbjerg W,2022-02-08,6,2022,,"","","","","","",,,,,,,,,,,"",,
MQ221128-188,MQ221128,LIB-EsbjergVest-LT-320,,"",Winter,LT,AS,Activated sludge,Esbjerg W,2022-02-15,7,2022,,"","","","","","",,,,,,,,,,,"",,
MQ221128-189,MQ221128,LIB-EsbjergVest-LT-322,,"",Winter,LT,AS,Activated sludge,Esbjerg W,2022-02-22,8,2022,,"","","","","","",,,,,,,,,,,"",,
MQ221128-190,MQ221128,LIB-EsbjergVest-LT-324,,"",Winter,LT,AS,Activated sludge,Esbjerg W,2022-02-28,9,2022,,"","","","","","",,,,,,,,,,,"",,
