Date	Temperature_C	inflow_m3d	SS_kgm3
02/03/2019	12.56	57539	5.03
03/03/2019	12.58	156848	3.88
04/03/2019	10.76	210827	2.72
05/03/2019	9.37	310873	2.51
06/03/2019	9.55	230358	2.67
07/03/2019	9.73	166827	3.53
08/03/2019	10.4	120367	4.17
09/03/2019	10.39	166908	3.72
10/03/2019	10.25	120288	4.05
11/03/2019	10.74	88922	4.79
12/03/2019	11.03	206970	3.78
13/03/2019	9.34	211664	2.88
14/03/2019	10.04	176917	3.17
15/03/2019	9.89	305752	2.83
16/03/2019	9.16	290748	3.08
17/03/2019	9.24	243585	3.01
18/03/2019	10.02	161101	3.05
19/03/2019	10.68	119623	3.56
20/03/2019	11.12	108149	4.1
21/03/2019	11.64	99712	4.23
22/03/2019	11.95	89867	4.07
23/03/2019	12.01	82464	3.83
24/03/2019	12.04	81816	3.54
25/03/2019	11.97	92384	3.48
26/03/2019	11.95	73553	3.78
27/03/2019	12.27	69739	3.81
28/03/2019	12.63	67386	3.84
29/03/2019	12.89	65152	3.99
30/03/2019	13.06	66063	4.01
31/03/2019	12.85	63210	3.98
01/04/2019	12.83	62358	3.99
02/04/2019	12.73	63305	4.03
03/04/2019	12.94	62115	3.92
04/04/2019	13.21	60342	3.98
05/04/2019	13.45	57176	3.99
06/04/2019	13.65	56950	4.06
07/04/2019	13.87	57141	4.13
08/04/2019	13.92	54131	4.14
09/04/2019	13.78	57218	4.08
10/04/2019	13.59	55124	4.03
11/04/2019	13.52	53746	3.87
12/04/2019	13.35	52667	3.75
13/04/2019	13.08	52002	3.87
14/04/2019	13.02	50515	3.72
15/04/2019	13.22	51288	3.52
16/04/2019	13.35	51210	3.46
17/04/2019	13.65	48600	3.47
18/04/2019	14	45917	3.42
19/04/2019	14.22	44925	3.42
20/04/2019	14.41	45311	3.39
21/04/2019	14.58	46725	3.34
22/04/2019	14.66	50019	3.28
23/04/2019	14.73	58020	3.05
24/04/2019	14.74	51992	3.21
25/04/2019	15.1	51369	3.24
26/04/2019	15.56	51516	3.22
27/04/2019	14.13	166321	2.64
28/04/2019	13.83	71855	2.74
29/04/2019	14.53	51724	2.95
30/04/2019	14.98	49454	3.09
01/05/2019	15.05	49514	3.11
02/05/2019	14.75	69387	3.22
03/05/2019	14.12	87423	2.71
04/05/2019	12.75	88083	2.74
05/05/2019	12.83	49928	2.62
06/05/2019	13.5	52152	2.81
07/05/2019	13.95	49674	2.93
08/05/2019	14.45	60984	2.89
09/05/2019	13.86	127938	2.47
10/05/2019	13.78	56326	2.87
11/05/2019	14.44	48771	2.75
12/05/2019	14.84	47249	2.93
13/05/2019	15.18	48798	2.94
14/05/2019	15.36	47578	2.83
15/05/2019	15.71	48555	2.46
16/05/2019	15.94	48441	2.74
17/05/2019	14.84	184040	2.55
18/05/2019	14.62	65985	2.63
19/05/2019	15.58	54962	2.67
20/05/2019	16.43	80185	2.61
21/05/2019	16.34	61021	2.99
22/05/2019	16.13	49408	2.88
23/05/2019	16.38	48576	2.9
24/05/2019	16.53	47981	2.94
25/05/2019	16.53	47950	3.1
26/05/2019	16.24	123511	2.91
27/05/2019	15.76	56833	3.21
28/05/2019	15.85	50372	3.61
29/05/2019	16.09	46189	4.11
30/05/2019	16.14	54971	4.21
31/05/2019	16.3	74862	2.99
01/06/2019	16.44	44548	3.35
02/06/2019	16.99	63737	3.57
03/06/2019	17.23	59331	3.33
04/06/2019	17.52	51160	3.17
05/06/2019	18.01	47155	3.25
06/06/2019	18.47	75781	3.08
07/06/2019	17.95	57061	3.13
08/06/2019	17.45	76741	3.15
09/06/2019	17.51	42948	3.13
10/06/2019	17.53	44614	3.16
11/06/2019	17.59	140651	2.79
12/06/2019	17.21	266384	2.51
13/06/2019	17.38	170654	2.49
14/06/2019	17.59	106111	2.77
15/06/2019	17.48	95997	2.91
16/06/2019	17.79	53535	3.49
17/06/2019	18.29	51768	3.6
18/06/2019	18.68	95442	3.41
19/06/2019	18.63	100930	3.01
20/06/2019	18.91	53957	3.57
21/06/2019	18.85	49709	3.52
22/06/2019	18.7	46712	3.03
23/06/2019	18.85	46688	3.01
24/06/2019	19	47652	3.08
25/06/2019	19.39	47219	3.11
26/06/2019	19.74	46078	3.14
27/06/2019	19.59	46425	3.2
28/06/2019	19.67	44409	3.09
29/06/2019	19.95	42854	3.16
30/06/2019	20.21	43008	3.15
01/07/2019	19.65	59079	3.25
02/07/2019	18.88	43872	3.75
03/07/2019	18.52	41684	3.63
04/07/2019	18.21	112533	3.31
05/07/2019	17.88	46026	3.25
06/07/2019	17.6	85198	3.15
07/07/2019	17.61	46185	3.38
08/07/2019	16.95	223647	2.32
09/07/2019	16.95	62443	3.25
10/07/2019	17.68	46667	3.57
11/07/2019	18.46	43303	3.8
12/07/2019	19.01	41730	3.93
13/07/2019	19.38	40771	3.19
14/07/2019	19.54	39126	2.83
15/07/2019	19.28	41290	2.61
16/07/2019	19.24	39820	2.56
17/07/2019	19.33	39349	2.65
18/07/2019	19.64	39327	2.65
19/07/2019	19.76	43023	2.71
20/07/2019	19.84	40672	2.64
21/07/2019	19.6	55834	2.58
22/07/2019	19.2	74909	2.41
23/07/2019	19.55	40532	2.69
24/07/2019	20.08	38686	2.57
25/07/2019	20.45	39922	2.62
26/07/2019	20.71	39529	2.68
27/07/2019	20.74	37449	2.73
28/07/2019	19.66	197824	2.19
29/07/2019	19.49	58526	2.84
30/07/2019	19.77	41228	2.76
31/07/2019	19.15	226491	2.26
01/08/2019	17.7	184789	2.54
02/08/2019	18.03	48979	3.49
03/08/2019	18.89	43893	3.21
04/08/2019	19.5	43418	3.12
05/08/2019	19.92	45529	2.93
06/08/2019	19.96	59011	2.67
07/08/2019	19.96	50144	2.68
08/08/2019	19.53	173997	1.99
09/08/2019	18.82	83573	3.4
10/08/2019	18.99	99542	3.22
11/08/2019	19.4	45403	3.84
12/08/2019	19.87	48101	3.53
13/08/2019	19.08	144020	3.37
14/08/2019	18.81	58245	4.27
15/08/2019	18.9	98424	4.4
16/08/2019	18.76	70213	4.93
17/08/2019	18.76	101205	3.89
18/08/2019	18.88	96843	3.64
19/08/2019	19.17	73645	4.07
20/08/2019	19.38	61701	3.89
21/08/2019	19.48	50349	3.44
22/08/2019	19.68	46529	3.34
23/08/2019	20	44581	3.38
24/08/2019	20.3	43524	3.36
25/08/2019	20.52	44249	3.22
26/08/2019	20.76	45168	3.22
27/08/2019	20.87	52202	3.24
28/08/2019	20.93	56907	3.32
29/08/2019	20.82	44154	3.2
30/08/2019	20.8	42136	3.13
31/08/2019	20.94	94421	2.95
01/09/2019	20.31	56340	3.04
02/09/2019	19.98	44751	2.88
03/09/2019	19.67	72455	2.9
04/09/2019	19.37	113792	2.71
05/09/2019	18.07	137559	2.53
06/09/2019	17.91	112062	2.53
07/09/2019	18.02	48291	2.97
08/09/2019	18.46	45454	3.1
09/09/2019	18.94	82544	3.12
10/09/2019	17.88	324735	1.96
11/09/2019	17.7	117105	3.11
12/09/2019	17.97	60489	3.07
13/09/2019	18.23	65002	2.79
14/09/2019	18.21	50303	2.8
15/09/2019	18.11	50888	2.9
16/09/2019	17.94	52070	2.92
17/09/2019	16.86	150127	2.46
18/09/2019	16.03	68045	2.98
19/09/2019	16.41	48856	3
20/09/2019	17.06	48090	2.97
21/09/2019	17.71	46186	2.95
22/09/2019	18.16	48116	2.89
23/09/2019	18.13	46332	2.84
24/09/2019	18.16	50734	2.91
25/09/2019	18.34	46147	2.83
26/09/2019	18.36	54354	2.88
27/09/2019	17.13	252957	2.17
28/09/2019	16.64	124505	2.29
29/09/2019	17.06	92263	3.18
30/09/2019	16.78	112924	2.47
01/10/2019	16.37	57867	2.68
02/10/2019	16.45	100302	2.42
03/10/2019	15.91	53133	2.7
04/10/2019	16.14	50450	2.67
05/10/2019	16.25	47762	2.79
06/10/2019	16.42	48152	2.89
07/10/2019	16.49	48059	2.95
08/10/2019	15.33	188772	2.34
09/10/2019	14.87	73083	2.99
10/10/2019	15.6	64338	2.87
11/10/2019	15.18	347826	1.56
12/10/2019	14.22	203274	2.12
13/10/2019	14.93	239236	2.31
14/10/2019	14.43	213184	2.28
15/10/2019	14.33	153231	2.66
16/10/2019	14.89	208687	2.53
17/10/2019	15.07	154508	2.63
18/10/2019	15.29	140884	2.53
19/10/2019	15.52	200044	2.69
20/10/2019	14.8	146393	2.47
21/10/2019	15.62	97548	3.4
22/10/2019	16.07	77855	3.15
23/10/2019	16.25	71853	3.13
24/10/2019	16.37	69816	3.01
25/10/2019	16.43	73961	2.95
26/10/2019	16.39	67438	2.85
27/10/2019	16.24	68758	2.93
28/10/2019	16.02	84327	2.86
29/10/2019	15.41	58908	3.24
30/10/2019	15.35	57454	3.3
31/10/2019	15.54	55793	3.36
01/11/2019	15.41	96384	3.12
02/11/2019	14.65	161932	2.81
03/11/2019	14.41	65348	4.46
04/11/2019	15.02	100294	3.96
05/11/2019	14.71	79725	4.18
06/11/2019	14.71	62196	4.14
07/11/2019	14.94	77553	3.62
08/11/2019	14.93	61346	3.61
09/11/2019	15.09	57867	3.76
10/11/2019	15.28	71683	4.03
11/11/2019	14.87	58147	3.8
12/11/2019	14.58	70391	4.01
13/11/2019	14.56	56438	4.25
14/11/2019	14.85	62453	4.26
15/11/2019	14.79	72265	4.23
16/11/2019	14.32	156646	2.89
17/11/2019	13.56	63404	4.27
18/11/2019	14.18	61650	4.18
19/11/2019	14.5	62008	4.2
20/11/2019	14.77	73704	4.15
21/11/2019	14.86	103602	3.86
22/11/2019	13.87	136039	3.3
23/11/2019	13.68	66511	3.96
24/11/2019	13.96	64136	3.98
25/11/2019	14.26	63125	3.96
26/11/2019	14.5	61667	3.89
27/11/2019	14.56	119489	3.46
28/11/2019	13.51	134807	2.9
29/11/2019	13.21	89519	3.59
30/11/2019	13.19	63138	3.96
01/12/2019	13.53	63072	3.97
02/12/2019	13.66	65038	3.99
03/12/2019	13.69	81440	3.67
04/12/2019	13.85	62940	4.1
05/12/2019	13.96	81294	4.12
06/12/2019	13.66	88261	3.78
07/12/2019	13.39	92348	3.71
08/12/2019	12.85	156092	2.44
09/12/2019	12.54	92636	3.46
10/12/2019	12.57	69528	3.96
11/12/2019	12.77	137248	3.54
12/12/2019	12.39	91227	4.06
13/12/2019	12.64	75786	4.22
14/12/2019	12.75	103729	3.61
15/12/2019	12.15	153457	3.54
16/12/2019	11.75	95589	4.06
17/12/2019	12.15	139067	3.45
18/12/2019	12.07	79617	2.58
19/12/2019	12.6	77551	3.26
20/12/2019	13.1	87656	3.39
21/12/2019	13.15	80744	3.25
22/12/2019	13.22	82355	3.38
23/12/2019	13.14	90399	3.26
24/12/2019	13.13	72126	3.44
25/12/2019	13.25	67254	3.3
26/12/2019	13.06	59762	3.44
27/12/2019	12.87	57534	3.57
28/12/2019	12.72	57753	3.66
29/12/2019	12.7	58437	3.65
30/12/2019	12.86	60893	3.5
31/12/2019	12.9	61685	3.36
01/01/2020	13.03	52094	3.43
02/01/2020	12.91	56815	3.53
03/01/2020	12.93	73585	3.39
04/01/2020	10.99	198949	2.65
05/01/2020	10.45	73000	2.91
06/01/2020	11.59	73416	3.14
07/01/2020	12.27	76715	3.03
08/01/2020	12.61	68437	3.03
09/01/2020	12.05	236249	2.26
10/01/2020	10.73	178528	2.43
11/01/2020	11.1	104506	2.69
12/01/2020	11.36	258693	1.74
13/01/2020	10.57	128311	2.16
14/01/2020	10.96	195044	2.13
15/01/2020	11.34	113812	2.62
16/01/2020	11.84	91802	2.99
17/01/2020	12.18	96414	2.9
18/01/2020	12.23	88849	2.89
19/01/2020	12.3	76542	2.92
20/01/2020	12.54	72654	3.01
21/01/2020	12.62	72116	3.81
22/01/2020	12.66	69434	4.14
23/01/2020	12.76	69899	4.41
24/01/2020	12.88	93628	4.39
25/01/2020	12.75	68860	4.73
26/01/2020	12.82	67445	4.66
27/01/2020	12.88	81016	4.58
28/01/2020	12.55	101375	4.24
29/01/2020	12.34	90270	4.24
30/01/2020	11.71	184798	2.65
31/01/2020	11.01	121397	3.86
01/02/2020	11.53	93213	3.9
02/02/2020	11.82	76272	3.91
03/02/2020	12.2	96650	3.74
04/02/2020	11.67	100698	3.51
05/02/2020	11.52	72905	3.55
06/02/2020	12.05	69318	3.56
07/02/2020	12.38	68804	3.62
08/02/2020	12.49	69270	3.67
09/02/2020	12.31	181879	3.06
10/02/2020	11.04	157441	3.29
11/02/2020	9.92	165670	3.2
12/02/2020	9.94	105185	3.56
13/02/2020	10.91	98240	3.74
14/02/2020	11.53	80912	3.89
15/02/2020	11.82	104711	3.78
16/02/2020	11.61	265489	3.52
17/02/2020	10.65	151376	2.83
18/02/2020	11.1	121236	3.48
19/02/2020	10.94	173157	3.83
20/02/2020	10.74	203261	3.08
21/02/2020	10.39	126147	3.34
22/02/2020	10.56	218305	2.98
23/02/2020	10.44	131167	3.38
24/02/2020	11	180127	3.37
25/02/2020	10.1	227855	2.79
26/02/2020	9.27	188318	3.07
27/02/2020	10.16	125250	3.44
28/02/2020	10.9	113289	3.8
29/02/2020	10.82	192740	3.08
01/03/2020	10.32	110695	4.02
02/03/2020	11.2	100630	4.33
03/03/2020	11.55	93101	4.37
06/03/2020	11.96	79625	4.58
07/03/2020	12.09	75071	4.47
08/03/2020	12.27	73037	4.56
09/03/2020	12.34	120084	4.27
10/03/2020	11.87	133000	3.97
11/03/2020	11.52	85602	4.49
12/03/2020	11.7	74885	4.53
13/03/2020	11.62	97219	4.16
14/03/2020	11.54	68623	4.58
15/03/2020	11.87	69429	4.58
16/03/2020	12.41	80417	4.44
17/03/2020	12.67	66551	4.67
18/03/2020	12.83	66051	4.68
19/03/2020	13.02	63254	4.68
20/03/2020	13	61965	4.59
21/03/2020	12.83	61167	4.6
22/03/2020	12.69	59648	4.55
23/03/2020	12.55	60717	4.56
24/03/2020	12.56	59293	4.53
25/03/2020	12.68	58177	4.47
26/03/2020	12.85	57719	4.4
27/03/2020	13.1	57203	4.38
28/03/2020	13.26	59206	4.34
29/03/2020	12.91	66388	4.43
