Date	Temperature_C	inflow_m3d	SS_kgm3
21/10/2019	15.62	97548	3.56
22/10/2019	16.07	77855	3.78
23/10/2019	16.25	71853	4.09
24/10/2019	16.37	69816	3.83
25/10/2019	16.43	73961	3.67
26/10/2019	16.39	67438	3.91
27/10/2019	16.24	68758	3.84
28/10/2019	16.02	84327	3.67
29/10/2019	15.41	58908	4.06
30/10/2019	15.35	57454	4
31/10/2019	15.54	55793	3.83
01/11/2019	15.41	96384	3.38
02/11/2019	14.65	161932	3.11
03/11/2019	14.41	65348	4.03
04/11/2019	15.02	100294	3.55
05/11/2019	14.71	79725	3.83
06/11/2019	14.71	62196	3.84
07/11/2019	14.94	77553	3.54
08/11/2019	14.93	61346	3.44
09/11/2019	15.09	57867	3.4
10/11/2019	15.28	71683	3.56
11/11/2019	14.87	58147	3.4
12/11/2019	14.58	70391	3.64
13/11/2019	14.56	56438	3.75
14/11/2019	14.85	62453	3.85
15/11/2019	14.79	72265	3.62
16/11/2019	14.32	156646	3.15
17/11/2019	13.56	63404	4.14
18/11/2019	14.18	61650	4.16
19/11/2019	14.5	62008	4.13
20/11/2019	14.77	73704	3.73
21/11/2019	14.86	103602	3.72
22/11/2019	13.87	136039	3.15
23/11/2019	13.68	66511	4.16
24/11/2019	13.96	64136	4.21
25/11/2019	14.26	63125	4.2
26/11/2019	14.5	61667	4.14
27/11/2019	14.56	119489	3.37
28/11/2019	13.51	134807	2.99
29/11/2019	13.21	89519	3.75
30/11/2019	13.19	63138	4.29
01/12/2019	13.53	63072	4.29
02/12/2019	13.66	65038	4.33
03/12/2019	13.69	81440	3.72
04/12/2019	13.85	62940	4.08
05/12/2019	13.96	81294	4.14
06/12/2019	13.66	88261	3.56
07/12/2019	13.39	92348	3.59
08/12/2019	12.85	156092	2.4
09/12/2019	12.54	92636	3.41
10/12/2019	12.57	69528	3.8
11/12/2019	12.77	137248	3.12
12/12/2019	12.39	91227	3.47
13/12/2019	12.64	75786	3.8
14/12/2019	12.75	103729	3.64
15/12/2019	12.15	153457	3.23
16/12/2019	11.75	95589	3.95
17/12/2019	12.15	139067	3.47
18/12/2019	12.07	79617	2.59
19/12/2019	12.6	77551	3.79
20/12/2019	13.1	87656	3.98
21/12/2019	13.15	80744	3.97
22/12/2019	13.22	82355	4.18
23/12/2019	13.14	90399	3.73
24/12/2019	13.13	72126	4.06
25/12/2019	13.25	67254	4.11
26/12/2019	13.06	59762	4.08
27/12/2019	12.87	57534	3.95
28/12/2019	12.72	57753	3.83
29/12/2019	12.7	58437	3.75
30/12/2019	12.86	60893	3.77
31/12/2019	12.9	61685	3.77
01/01/2020	13.03	52094	4.01
02/01/2020	12.91	56815	4.03
03/01/2020	12.93	73585	4
04/01/2020	10.99	198949	3.18
05/01/2020	10.45	73000	3.53
06/01/2020	11.59	73416	3.71
07/01/2020	12.27	76715	3.71
08/01/2020	12.61	68437	3.66
09/01/2020	12.05	236249	2.77
10/01/2020	10.73	178528	2.59
11/01/2020	11.1	104506	2.81
12/01/2020	11.36	258693	2.2
13/01/2020	10.57	128311	2.29
14/01/2020	10.96	195044	2.42
15/01/2020	11.34	113812	2.68
16/01/2020	11.84	91802	3.49
17/01/2020	12.18	96414	3.64
18/01/2020	12.23	88849	3.54
19/01/2020	12.3	76542	3.7
20/01/2020	12.54	72654	3.83
21/01/2020	12.62	72116	4.21
22/01/2020	12.66	69434	4.6
23/01/2020	12.76	69899	4.63
24/01/2020	12.88	93628	3.91
25/01/2020	12.75	68860	4.28
26/01/2020	12.82	67445	4.26
27/01/2020	12.88	81016	3.98
28/01/2020	12.55	101375	3.84
29/01/2020	12.34	90270	4.14
30/01/2020	11.71	184798	2.69
31/01/2020	11.01	121397	3.47
01/02/2020	11.53	93213	4.01
02/02/2020	11.82	76272	4.28
03/02/2020	12.2	96650	4.19
04/02/2020	11.67	100698	4.11
05/02/2020	11.52	72905	4.28
06/02/2020	12.05	69318	4.36
07/02/2020	12.38	68804	4.4
08/02/2020	12.49	69270	4.47
09/02/2020	12.31	181879	3.94
10/02/2020	11.04	157441	3.66
11/02/2020	9.92	165670	3.51
12/02/2020	9.94	105185	3.78
13/02/2020	10.91	98240	3.95
14/02/2020	11.53	80912	4.14
15/02/2020	11.82	104711	4.11
16/02/2020	11.61	265489	3.56
17/02/2020	10.65	151376	3.09
18/02/2020	11.1	121236	3.98
19/02/2020	10.94	173157	3.11
20/02/2020	10.74	203261	2.71
21/02/2020	10.39	126147	3.13
22/02/2020	10.56	218305	2.92
23/02/2020	10.44	131167	3.03
24/02/2020	11	180127	2.93
25/02/2020	10.1	227855	2.27
26/02/2020	9.27	188318	2.48
27/02/2020	10.16	125250	2.65
28/02/2020	10.9	113289	3.29
29/02/2020	10.82	192740	2.6
01/03/2020	10.32	110695	3.39
02/03/2020	11.2	100630	3.69
03/03/2020	11.55	93101	3.87
06/03/2020	11.96	79625	4.46
07/03/2020	12.09	75071	4.56
08/03/2020	12.27	73037	4.73
09/03/2020	12.34	120084	4.42
10/03/2020	11.87	133000	4.5
11/03/2020	11.52	85602	4.53
12/03/2020	11.7	74885	4.85
13/03/2020	11.62	97219	4.73
14/03/2020	11.54	68623	5.05
15/03/2020	11.87	69429	5.08
16/03/2020	12.41	80417	4.98
17/03/2020	12.67	66551	5.25
18/03/2020	12.83	66051	5.28
19/03/2020	13.02	63254	5.39
20/03/2020	13	61965	5.4
21/03/2020	12.83	61167	5.45
22/03/2020	12.69	59648	5.46
23/03/2020	12.55	60717	5.46
24/03/2020	12.56	59293	5.06
25/03/2020	12.68	58177	4.89
26/03/2020	12.85	57719	4.83
27/03/2020	13.1	57203	4.86
28/03/2020	13.26	59206	4.95
29/03/2020	12.91	66388	4.85
