Sample,SeqRun,LibID,Read_no,ID,Line,Mean,Plant,Date,Week,Year,Period,Configuration,Design,Design2,ReturnSludgeSidestream,PrimarySetling,Digester,lat,long,Solids_AerationTank_PointMeasurement,SolidsFraction_AerationTank_PointMeasurement,SVI,DSVI,ExtractionConc,LibraryConc,week_mean_temperature
MQ200420-82,MQ200420,LIB-AalborgW-LT-753,36449,"",pre-S::Select,"",Aalborg W,2019-07-01,27,2019,Summer,"","","","","","",,,,,,,,,
MQ200420-83,MQ200420,LIB-AalborgW-LT-755,38518,"",pre-S::Select,"",Aalborg W,2019-07-09,28,2019,Summer,"","","","","","",,,,,,,,,
MQ200420-84,MQ200420,LIB-AalborgW-LT-757,37980,"",pre-S::Select,"",Aalborg W,2019-07-17,29,2019,Summer,"","","","","","",,,,,,,,,
MQ200420-85,MQ200420,LIB-AalborgW-LT-759,40427,"",pre-S::Select,"",Aalborg W,2019-07-22,30,2019,Summer,"","","","","","",,,,,,,,,
MQ200420-86,MQ200420,LIB-AalborgW-LT-761,27601,"",pre-S::Select,"",Aalborg W,2019-07-29,31,2019,Summer,"","","","","","",,,,,,,,,
MQ200420-87,MQ200420,LIB-AalborgW-LT-763,39206,"",pre-S::Select,"",Aalborg W,2019-08-05,32,2019,Summer,"","","","","","",,,,,,,,,
MQ200420-88,MQ200420,LIB-AalborgW-LT-765,2846,"",pre-S::Select,"",Aalborg W,2019-08-15,33,2019,Summer,"","","","","","",,,,,,,,,
MQ200420-89,MQ200420,LIB-AalborgW-LT-767,44718,"",pre-S::Select,"",Aalborg W,2019-08-19,34,2019,Summer,"","","","","","",,,,,,,,,
MQ200420-90,MQ200420,LIB-AalborgW-LT-769,36672,"",pre-S::Select,"",Aalborg W,2019-08-26,35,2019,Summer,"","","","","","",,,,,,,,,
MQ200420-91,MQ200420,LIB-AalborgW-LT-771,48522,"",pre-S::Select,"",Aalborg W,2019-09-03,36,2019,Summer,"","","","","","",,,,,,,,,
MQ200420-92,MQ200420,LIB-AalborgW-LT-773,45488,"",pre-S::Select,"",Aalborg W,2019-09-09,37,2019,Summer,"","","","","","",,,,,,,,,
MQ200420-93,MQ200420,LIB-AalborgW-LT-775,46547,"",pre-S::Select,"",Aalborg W,2019-09-16,38,2019,Fall,"","","","","","",,,,,,,,,
MQ200420-94,MQ200420,LIB-AalborgW-LT-777,44235,"",pre-S::Select,"",Aalborg W,2019-09-23,39,2019,Fall,"","","","","","",,,,,,,,,
MQ200420-95,MQ200420,LIB-AalborgW-LT-779,42959,"",pre-S::Select,"",Aalborg W,2019-09-30,40,2019,Fall,"","","","","","",,,,,,,,,
MQ200420-96,MQ200420,LIB-AalborgW-LT-781,48278,"",pre-S::Select,"",Aalborg W,2019-10-10,41,2019,Fall,"","","","","","",,,,,,,,,
MQ200420-97,MQ200420,LIB-AalborgW-LT-783,42290,"",pre-S::Select,"",Aalborg W,2019-10-15,42,2019,Fall,"","","","","","",,,,,,,,,
MQ200420-98,MQ200420,LIB-AalborgW-LT-785,26310,"",pre-S::Select,"",Aalborg W,2019-10-29,44,2019,Fall,"","","","","","",,,,,,,,,
MQ200420-99,MQ200420,LIB-AalborgW-LT-787,29779,"",S::Select,"",Aalborg W,2019-11-05,45,2019,Fall,"","","","","","",,,,,,,,,
MQ200420-100,MQ200420,LIB-AalborgW-LT-789,31925,"",S::Select,"",Aalborg W,2019-11-12,46,2019,Fall,"","","","","","",,,,,,,,,
MQ201009-1,MQ201009,LIB-Aalborg-Vest-802,21208,"",S::Select,"",Aalborg W,2020-01-02,1,2020,Winter,"","","","","","",,,,,,,,,
MQ201009-2,MQ201009,LIB-Aalborg-Vest-803,28901,"",S::Select,"",Aalborg W,2020-01-07,2,2020,Winter,"","","","","","",,,,,,,,,
MQ201009-3,MQ201009,LIB-Aalborg-Vest-805,25797,"",S::Select,"",Aalborg W,2020-01-13,3,2020,Winter,"","","","","","",,,,,,,,,
MQ201009-4,MQ201009,LIB-Aalborg-Vest-807,26839,"",S::Select,"",Aalborg W,2020-01-20,4,2020,Winter,"","","","","","",,,,,,,,,
MQ201009-5,MQ201009,LIB-Aalborg-Vest-809,23764,"",S::Select,"",Aalborg W,2020-01-22,4,2020,Winter,"","","","","","",,,,,,,,,
MQ201009-6,MQ201009,LIB-Aalborg-Vest-811,24964,"",S::Select,"",Aalborg W,2020-01-27,5,2020,Winter,"","","","","","",,,,,,,,,
MQ201009-7,MQ201009,LIB-Aalborg-Vest-813,22469,"",S::Select,"",Aalborg W,2020-02-06,6,2020,Winter,"","","","","","",,,,,,,,,
MQ201009-8,MQ201009,LIB-Aalborg-Vest-815,26421,"",S::Select,"",Aalborg W,2020-02-12,7,2020,Winter,"","","","","","",,,,,,,,,
MQ181221-187,MQ181221,LIB-Aalborg-Vest-LT-1,,"",pre-S::Select,"",Aalborg W,2015-03-11,11,2015,Winter,"","","","","","",,,,,,,,,
MQ181221-188,MQ181221,LIB-Aalborg-Vest-LT-7,,"",pre-S::Select,"",Aalborg W,2015-04-13,16,2015,Spring,"","","","","","",,,,,,,,,
MQ181221-189,MQ181221,LIB-Aalborg-Vest-LT-13,,"",pre-S::Select,"",Aalborg W,2015-05-26,22,2015,Spring,"","","","","","",,,,,,,,,
MQ181221-190,MQ181221,LIB-Aalborg-Vest-LT-19,,"",pre-S::Select,"",Aalborg W,2015-06-17,25,2015,Summer,"","","","","","",,,,,,,,,
MQ181221-191,MQ181221,LIB-Aalborg-Vest-LT-25,,"",pre-S::Select,"",Aalborg W,2015-07-06,28,2015,Summer,"","","","","","",,,,,,,,,16.7333333333333
MQ181221-192,MQ181221,LIB-Aalborg-Vest-LT-31,,"",pre-S::Select,"",Aalborg W,2015-08-05,32,2015,Summer,"","","","","","",,,,,,,,,16.3
MQ181221-193,MQ181221,LIB-Aalborg-Vest-LT-37,,"",pre-S::Select,"",Aalborg W,2015-09-08,37,2015,Summer,"","","","","","",,,,,,,,,17.5
MQ181221-194,MQ181221,LIB-Aalborg-Vest-LT-43,,"",pre-S::Select,"",Aalborg W,2015-10-05,41,2015,Fall,"","","","","","",,,,,,,,,15.7
MQ181221-195,MQ181221,LIB-Aalborg-Vest-LT-49,,"",pre-S::Select,"",Aalborg W,2015-10-27,44,2015,Fall,"","","","","","",,,,,,,,,14.85
MQ181221-196,MQ181221,LIB-Aalborg-Vest-LT-55,,"",pre-S::Select,"",Aalborg W,2015-12-01,49,2015,Fall,"","","","","","",,,,,,,,,10.575
MQ181221-197,MQ181221,LIB-Aalborg-Vest-LT-73,,"",pre-S::Select,"",Aalborg W,2016-03-01,9,2016,Winter,"","","","","","",,,,,,,,,9.2
MQ181221-198,MQ181221,LIB-Aalborg-Vest-LT-76,,"",pre-S::Select,"",Aalborg W,2016-03-10,10,2016,Winter,"","","","","","",,,,,,,,,
MQ181221-199,MQ181221,LIB-Aalborg-Vest-LT-79,,"",pre-S::Select,"",Aalborg W,2016-03-14,11,2016,Winter,"","","","","","",,,,,,,,,10.4
MQ181221-200,MQ181221,LIB-Aalborg-Vest-LT-82,,"",pre-S::Select,"",Aalborg W,2016-03-21,12,2016,Spring,"","","","","","",,,,,,,,,
MQ181221-201,MQ181221,LIB-Aalborg-Vest-LT-85,,"",pre-S::Select,"",Aalborg W,2016-03-29,13,2016,Spring,"","","","","","",,,,,,,,,11.3
MQ181221-202,MQ181221,LIB-Aalborg-Vest-LT-88,,"",pre-S::Select,"",Aalborg W,2016-04-05,14,2016,Spring,"","","","","","",,,,,,,,,11.2
MQ181221-205,MQ181221,LIB-Aalborg-Vest-LT-97,,"",pre-S::Select,"",Aalborg W,2016-04-26,17,2016,Spring,"","","","","","",,,,,,,,,
MQ181221-206,MQ181221,LIB-Aalborg-Vest-LT-100,,"",pre-S::Select,"",Aalborg W,2016-05-02,18,2016,Spring,"","","","","","",,,,,,,,,12.3
MQ181221-207,MQ181221,LIB-Aalborg-Vest-LT-103,,"",pre-S::Select,"",Aalborg W,2016-05-09,19,2016,Spring,"","","","","","",,,,,,,,,13.9
MQ181221-208,MQ181221,LIB-Aalborg-Vest-LT-106,,"",pre-S::Select,"",Aalborg W,2016-05-17,20,2016,Spring,"","","","","","",,,,,,,,,13.8
MQ181221-211,MQ181221,LIB-Aalborg-Vest-LT-115,,"",pre-S::Select,"",Aalborg W,2016-06-06,23,2016,Spring,"","","","","","",,,,,,,,,16.8
MQ181221-212,MQ181221,LIB-Aalborg-Vest-LT-118,,"",pre-S::Select,"",Aalborg W,2016-06-13,24,2016,Spring,"","","","","","",,,,,,,,,
MQ181221-213,MQ181221,LIB-Aalborg-Vest-LT-121,,"",pre-S::Select,"",Aalborg W,2016-06-21,25,2016,Summer,"","","","","","",,,,,,,,,
MQ181221-214,MQ181221,LIB-Aalborg-Vest-LT-124,,"",pre-S::Select,"",Aalborg W,2016-06-27,26,2016,Summer,"","","","","","",,,,,,,,,16.6
MQ181221-215,MQ181221,LIB-Aalborg-Vest-LT-127,,"",pre-S::Select,"",Aalborg W,2016-07-04,27,2016,Summer,"","","","","","",,,,,,,,,16.6
MQ181221-216,MQ181221,LIB-Aalborg-Vest-LT-130,,"",pre-S::Select,"",Aalborg W,2016-07-11,28,2016,Summer,"","","","","","",,,,,,,,,19.9
MQ181221-217,MQ181221,LIB-Aalborg-Vest-LT-133,,"",pre-S::Select,"",Aalborg W,2016-07-25,30,2016,Summer,"","","","","","",,,,,,,,,18.3
MQ181221-218,MQ181221,LIB-Aalborg-Vest-LT-136,,"",pre-S::Select,"",Aalborg W,2016-08-01,31,2016,Summer,"","","","","","",,,,,,,,,17.5
MQ181221-219,MQ181221,LIB-Aalborg-Vest-LT-139,,"",pre-S::Select,"",Aalborg W,2016-08-09,32,2016,Summer,"","","","","","",,,,,,,,,17.2
MQ181221-220,MQ181221,LIB-Aalborg-Vest-LT-142,,"",pre-S::Select,"",Aalborg W,2016-08-17,33,2016,Summer,"","","","","","",,,,,,,,,17.8
MQ181221-221,MQ181221,LIB-Aalborg-Vest-LT-145,,"",pre-S::Select,"",Aalborg W,2016-08-22,34,2016,Summer,"","","","","","",,,,,,,,,17.8
MQ181221-222,MQ181221,LIB-Aalborg-Vest-LT-148,,"",pre-S::Select,"",Aalborg W,2016-08-29,35,2016,Summer,"","","","","","",,,,,,,,,17.8
MQ181221-223,MQ181221,LIB-Aalborg-Vest-LT-151,,"",pre-S::Select,"",Aalborg W,2016-09-07,36,2016,Summer,"","","","","","",,,,,,,,,18
MQ181221-224,MQ181221,LIB-Aalborg-Vest-LT-316,,"",pre-S::Select,"",Aalborg W,2016-09-12,37,2016,Summer,"","","","","","",,,,,,,,,18.6
MQ181221-225,MQ181221,LIB-Aalborg-Vest-LT-319,,"",pre-S::Select,"",Aalborg W,2016-09-21,38,2016,Fall,"","","","","","",,,,,,,,,
MQ181221-226,MQ181221,LIB-Aalborg-Vest-LT-322,,"",pre-S::Select,"",Aalborg W,2016-09-26,39,2016,Fall,"","","","","","",,,,,,,,,17.7
MQ181221-227,MQ181221,LIB-Aalborg-Vest-LT-325,,"",pre-S::Select,"",Aalborg W,2016-10-03,40,2016,Fall,"","","","","","",,,,,,,,,15.6
MQ181221-228,MQ181221,LIB-Aalborg-Vest-LT-328,,"",pre-S::Select,"",Aalborg W,2016-10-10,41,2016,Fall,"","","","","","",,,,,,,,,
MQ181221-229,MQ181221,LIB-Aalborg-Vest-LT-331,,"",pre-S::Select,"",Aalborg W,2016-10-17,42,2016,Fall,"","","","","","",,,,,,,,,14
MQ181221-230,MQ181221,LIB-Aalborg-Vest-LT-334,,"",pre-S::Select,"",Aalborg W,2016-10-24,43,2016,Fall,"","","","","","",,,,,,,,,
MQ181221-231,MQ181221,LIB-Aalborg-Vest-LT-337,,"",pre-S::Select,"",Aalborg W,2016-10-31,44,2016,Fall,"","","","","","",,,,,,,,,
MQ181221-232,MQ181221,LIB-Aalborg-Vest-LT-340,,"",pre-S::Select,"",Aalborg W,2016-11-07,45,2016,Fall,"","","","","","",,,,,,,,,
MQ181221-233,MQ181221,LIB-Aalborg-Vest-LT-343,,"",pre-S::Select,"",Aalborg W,2016-11-14,46,2016,Fall,"","","","","","",,,,,,,,,
MQ181221-234,MQ181221,LIB-Aalborg-Vest-LT-346,,"",pre-S::Select,"",Aalborg W,2016-11-22,47,2016,Fall,"","","","","","",,,,,,,,,11.1
MQ181221-235,MQ181221,LIB-Aalborg-Vest-LT-349,,"",pre-S::Select,"",Aalborg W,2016-11-28,48,2016,Fall,"","","","","","",,,,,,,,,11.5
MQ181221-236,MQ181221,LIB-Aalborg-Vest-LT-352,,"",pre-S::Select,"",Aalborg W,2016-12-05,49,2016,Fall,"","","","","","",,,,,,,,,11.4
MQ181221-237,MQ181221,LIB-Aalborg-Vest-LT-355,,"",pre-S::Select,"",Aalborg W,2016-12-15,50,2016,Winter,"","","","","","",,,,,,,,,11.8
MQ181221-238,MQ181221,LIB-Aalborg-Vest-LT-358,,"",pre-S::Select,"",Aalborg W,2016-12-21,51,2016,Winter,"","","","","","",,,,,,,,,11.8
MQ181221-239,MQ181221,LIB-Aalborg-Vest-LT-361,,"",pre-S::Select,"",Aalborg W,2016-12-28,52,2016,Winter,"","","","","","",,,,,,,,,9.6
MQ181221-240,MQ181221,LIB-Aalborg-Vest-LT-364,,"",pre-S::Select,"",Aalborg W,2017-01-02,1,2017,Winter,"","","","","","",,,,,,,,,10.8
MQ181221-241,MQ181221,LIB-Aalborg-Vest-LT-367,,"",pre-S::Select,"",Aalborg W,2017-01-09,2,2017,Winter,"","","","","","",,,,,,,,,10.8
MQ181221-242,MQ181221,LIB-Aalborg-Vest-LT-370,,"",pre-S::Select,"",Aalborg W,2017-01-16,3,2017,Winter,"","","","","","",,,,,,,,,9.9
MQ181221-243,MQ181221,LIB-Aalborg-Vest-LT-373,,"",pre-S::Select,"",Aalborg W,2017-01-25,4,2017,Winter,"","","","","","",,,,,,,,,10.8
MQ181221-244,MQ181221,LIB-Aalborg-Vest-LT-376,,"",pre-S::Select,"",Aalborg W,2017-01-30,5,2017,Winter,"","","","","","",,,,,,,,,10.7
MQ201009-9,MQ201009,LIB-Aalborg-Vest-817,28101,"",S::Select,"",Aalborg W,2020-02-19,8,2020,Winter,"","","","","","",,,,,,,,,
MQ201009-10,MQ201009,LIB-Aalborg-Vest-819,29569,"",S::Select,"",Aalborg W,2020-03-04,10,2020,Winter,"","","","","","",,,,,,,,,
MQ201009-11,MQ201009,LIB-Aalborg-Vest-821,27906,"",S::Select,"",Aalborg W,2020-03-12,11,2020,Winter,"","","","","","",,,,,,,,,
MQ201009-12,MQ201009,LIB-Aalborg-Vest-823,30280,"",S::Select,"",Aalborg W,2020-03-30,14,2020,Spring,"","","","","","",,,,,,,,,
MQ201009-13,MQ201009,LIB-Aalborg-Vest-825,28356,"",S::Select,"",Aalborg W,2020-04-07,15,2020,Spring,"","","","","","",,,,,,,,,
MQ201009-14,MQ201009,LIB-Aalborg-Vest-827,28245,"",S::Select,"",Aalborg W,2020-04-14,16,2020,Spring,"","","","","","",,,,,,,,,
MQ201009-15,MQ201009,LIB-Aalborg-Vest-829,28755,"",S::Select,"",Aalborg W,2020-04-22,17,2020,Spring,"","","","","","",,,,,,,,,
MQ201009-16,MQ201009,LIB-Aalborg-Vest-831,32341,"",S::Select,"",Aalborg W,2020-04-27,18,2020,Spring,"","","","","","",,,,,,,,,
MQ201009-17,MQ201009,LIB-Aalborg-Vest-833,32635,"",S::Select,"",Aalborg W,2020-05-04,19,2020,Spring,"","","","","","",,,,,,,,,
MQ201009-18,MQ201009,LIB-Aalborg-Vest-835,35656,"",S::Select,"",Aalborg W,2020-05-11,20,2020,Spring,"","","","","","",,,,,,,,,
MQ201009-19,MQ201009,LIB-Aalborg-Vest-837,36934,"",S::Select,"",Aalborg W,2020-05-19,21,2020,Spring,"","","","","","",,,,,,,,,
MQ201009-20,MQ201009,LIB-Aalborg-Vest-839,37123,"",S::Select,"",Aalborg W,2020-05-25,22,2020,Spring,"","","","","","",,,,,,,,,
MQ201009-21,MQ201009,LIB-Aalborg-Vest-841,34813,"",S::Select,"",Aalborg W,2020-06-02,23,2020,Spring,"","","","","","",,,,,,,,,
MQ201009-22,MQ201009,LIB-Aalborg-Vest-843,36035,"",S::Select,"",Aalborg W,2020-06-08,24,2020,Spring,"","","","","","",,,,,,,,,
MQ201009-23,MQ201009,LIB-Aalborg-Vest-845,33057,"",S::Select,"",Aalborg W,2020-06-16,25,2020,Summer,"","","","","","",,,,,,,,,
MQ201009-24,MQ201009,LIB-Aalborg-Vest-847,36933,"",S::Select,"",Aalborg W,2020-06-25,26,2020,Summer,"","","","","","",,,,,,,,,
MQ201009-25,MQ201009,LIB-Aalborg-Vest-849,23166,"",S::Select,"",Aalborg W,2020-06-30,27,2020,Summer,"","","","","","",,,,,,,,,
MQ201009-26,MQ201009,LIB-Aalborg-Vest-851,29678,"",S::Select,"",Aalborg W,2020-07-06,28,2020,Summer,"","","","","","",,,,,,,,,
MQ201009-27,MQ201009,LIB-Aalborg-Vest-853,29402,"",S::Select,"",Aalborg W,2020-07-13,29,2020,Summer,"","","","","","",,,,,,,,,
MQ201009-28,MQ201009,LIB-Aalborg-Vest-855,31996,"",S::Select,"",Aalborg W,2020-07-20,30,2020,Summer,"","","","","","",,,,,,,,,
MQ201009-29,MQ201009,LIB-Aalborg-Vest-857,30101,"",S::Select,"",Aalborg W,2020-07-26,30,2020,Summer,"","","","","","",,,,,,,,,
MQ201009-30,MQ201009,LIB-Aalborg-Vest-859,25510,"",S::Select,"",Aalborg W,2020-08-04,32,2020,Summer,"","","","","","",,,,,,,,,
