Sample,SeqRun,LibID,Read no,ID,Period,Line,SampleContent,Mean,Plant,Date,Week,Year,V13,Configuration,Design,Design2,ReturnSludgeSidestream,PrimarySetling,Digester,lat,long,Solids_AerationTank_PointMeasurement,SolidsFraction_AerationTank_PointMeasurement,SVI,DSVI,ExtractionConc,LibraryConc,V28,V29,V30,SSelect,week_mean_temperature
MQ201110-216,MQ201110,LIB-Fredericia-513,,"",Spring,LT,AS,"",Fredericia,2020-06-08,24,2020,,"","","","","","",,,,,,,,,,,"",,
MQ201110-217,MQ201110,LIB-Fredericia-515,,"",Summer,LT,AS,"",Fredericia,2020-06-15,25,2020,,"","","","","","",,,,,,,,,,,"",,
MQ201110-218,MQ201110,LIB-Fredericia-517,,"",Summer,LT,AS,"",Fredericia,2020-06-30,27,2020,,"","","","","","",,,,,,,,,,,"",,
MQ201110-219,MQ201110,LIB-Fredericia-519,,"",Summer,LT,AS,"",Fredericia,2020-07-06,28,2020,,"","","","","","",,,,,,,,,,,"",,
MQ201110-220,MQ201110,LIB-Fredericia-521,,"",Summer,LT,AS,"",Fredericia,2020-07-14,29,2020,,"","","","","","",,,,,,,,,,,"",,
MQ201110-221,MQ201110,LIB-Fredericia-523,,"",Summer,LT,AS,"",Fredericia,2020-08-04,32,2020,,"","","","","","",,,,,,,,,,,"",,
MQ201110-222,MQ201110,LIB-Fredericia-525,,"",Summer,LT,AS,"",Fredericia,2020-08-17,34,2020,,"","","","","","",,,,,,,,,,,"",,
MQ201110-188,MQ201110,LIB-Fredericia-458,,"",Fall,LT,AS,"",Fredericia,2019-10-17,42,2019,,"","","","","","",,,,,,,,,,,"",,
MQ201110-189,MQ201110,LIB-Fredericia-460,,"",Fall,LT,AS,"",Fredericia,2019-10-21,43,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-208,MQ221010,LIB-FredericiaLT-362,,"",Fall,LT,AS,Activated sludge,Fredericia,2018-10-30,44,2018,,"","","","","","",,,,,,,,,,,"",,
MQ221010-209,MQ221010,LIB-FredericiaLT-364,,"",Fall,LT,AS,Activated sludge,Fredericia,2018-11-06,45,2018,,"","","","","","",,,,,,,,,,,"",,
MQ221010-210,MQ221010,LIB-FredericiaLT-366,,"",Fall,LT,AS,Activated sludge,Fredericia,2018-11-13,46,2018,,"","","","","","",,,,,,,,,,,"",,
MQ221010-211,MQ221010,LIB-FredericiaLT-368,,"",Fall,LT,AS,Activated sludge,Fredericia,2018-11-27,48,2018,,"","","","","","",,,,,,,,,,,"",,
MQ221010-212,MQ221010,LIB-FredericiaLT-370,,"",Fall,LT,AS,Activated sludge,Fredericia,2018-12-06,49,2018,,"","","","","","",,,,,,,,,,,"",,
MQ221010-213,MQ221010,LIB-FredericiaLT-372,,"",Fall,LT,AS,Activated sludge,Fredericia,2018-12-12,50,2018,,"","","","","","",,,,,,,,,,,"",,
MQ221010-214,MQ221010,LIB-FredericiaLT-374,,"",Winter,LT,AS,Activated sludge,Fredericia,2018-12-17,51,2018,,"","","","","","",,,,,,,,,,,"",,
MQ221010-215,MQ221010,LIB-FredericiaLT-376,,"",Winter,LT,AS,Activated sludge,Fredericia,2019-01-02,1,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-216,MQ221010,LIB-FredericiaLT-378,,"",Winter,LT,AS,Activated sludge,Fredericia,2019-01-08,2,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-217,MQ221010,LIB-FredericiaLT-380,,"",Winter,LT,AS,Activated sludge,Fredericia,2019-01-17,3,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-218,MQ221010,LIB-FredericiaLT-382,,"",Winter,LT,AS,Activated sludge,Fredericia,2019-01-22,4,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-219,MQ221010,LIB-FredericiaLT-384,,"",Winter,LT,AS,Activated sludge,Fredericia,2019-01-31,5,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-220,MQ221010,LIB-FredericiaLT-386,,"",Winter,LT,AS,Activated sludge,Fredericia,2019-02-05,6,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-221,MQ221010,LIB-FredericiaLT-389,,"",Winter,LT,AS,Activated sludge,Fredericia,2018-03-12,11,2018,,"","","","","","",,,,,,,,,,,"",,
MQ221010-222,MQ221010,LIB-FredericiaLT-391,,"",Spring,LT,AS,Activated sludge,Fredericia,2018-03-19,12,2018,,"","","","","","",,,,,,,,,,,"",,
MQ221010-223,MQ221010,LIB-FredericiaLT-393,,"",Spring,LT,AS,Activated sludge,Fredericia,2018-03-26,13,2018,,"","","","","","",,,,,,,,,,,"",,
MQ221010-224,MQ221010,LIB-FredericiaLT-395,,"",Spring,LT,AS,Activated sludge,Fredericia,2018-04-05,14,2018,,"","","","","","",,,,,,,,,,,"",,
MQ221010-225,MQ221010,LIB-FredericiaLT-398,,"",Winter,LT,AS,Activated sludge,Fredericia,2019-03-05,10,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-226,MQ221010,LIB-FredericiaLT-400,,"",Winter,LT,AS,Activated sludge,Fredericia,2019-03-12,11,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-227,MQ221010,LIB-FredericiaLT-402,,"",Spring,LT,AS,Activated sludge,Fredericia,2019-03-19,12,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-228,MQ221010,LIB-FredericiaLT-404,,"",Spring,LT,AS,Activated sludge,Fredericia,2019-03-26,13,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-229,MQ221010,LIB-FredericiaLT-406,,"",Spring,LT,AS,Activated sludge,Fredericia,2019-04-02,14,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-230,MQ221010,LIB-FredericiaLT-408,,"",Spring,LT,AS,Activated sludge,Fredericia,2019-04-09,15,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-231,MQ221010,LIB-FredericiaLT-410,,"",Spring,LT,AS,Activated sludge,Fredericia,2019-04-15,16,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-232,MQ221010,LIB-FredericiaLT-412,,"",Spring,LT,AS,Activated sludge,Fredericia,2019-04-23,17,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-233,MQ221010,LIB-FredericiaLT-414,,"",Spring,LT,AS,Activated sludge,Fredericia,2019-04-29,18,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-234,MQ221010,LIB-FredericiaLT-416,,"",Spring,LT,AS,Activated sludge,Fredericia,2019-05-10,19,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-235,MQ221010,LIB-FredericiaLT-418,,"",Spring,LT,AS,Activated sludge,Fredericia,2019-05-20,21,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-236,MQ221010,LIB-FredericiaLT-420,,"",Spring,LT,AS,Activated sludge,Fredericia,2019-05-27,22,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-237,MQ221010,LIB-FredericiaLT-422,,"",Spring,LT,AS,Activated sludge,Fredericia,2019-06-03,23,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-238,MQ221010,LIB-FredericiaLT-424,,"",Spring,LT,AS,Activated sludge,Fredericia,2019-06-11,24,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-239,MQ221010,LIB-FredericiaLT-426,,"",Summer,LT,AS,Activated sludge,Fredericia,2019-06-17,25,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-240,MQ221010,LIB-FredericiaLT-428,,"",Summer,LT,AS,Activated sludge,Fredericia,2019-06-25,26,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-241,MQ221010,LIB-FredericiaLT-430,,"",Summer,LT,AS,Activated sludge,Fredericia,2019-07-01,27,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-242,MQ221010,LIB-FredericiaLT-432,,"",Summer,LT,AS,Activated sludge,Fredericia,2019-07-08,28,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-243,MQ221010,LIB-FredericiaLT-434,,"",Summer,LT,AS,Activated sludge,Fredericia,2019-07-15,29,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-244,MQ221010,LIB-FredericiaLT-436,,"",Summer,LT,AS,Activated sludge,Fredericia,2019-07-23,30,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-245,MQ221010,LIB-FredericiaLT-438,,"",Summer,LT,AS,Activated sludge,Fredericia,2019-07-29,31,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-246,MQ221010,LIB-FredericiaLT-440,,"",Summer,LT,AS,Activated sludge,Fredericia,2019-08-05,32,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-247,MQ221010,LIB-FredericiaLT-442,,"",Summer,LT,AS,Activated sludge,Fredericia,2019-08-12,33,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-248,MQ221010,LIB-FredericiaLT-444,,"",Summer,LT,AS,Activated sludge,Fredericia,2019-08-20,34,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-249,MQ221010,LIB-FredericiaLT-446,,"",Summer,LT,AS,Activated sludge,Fredericia,2019-08-26,35,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-250,MQ221010,LIB-FredericiaLT-448,,"",Summer,LT,AS,Activated sludge,Fredericia,2019-09-02,36,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-251,MQ221010,LIB-FredericiaLT-450,,"",Summer,LT,AS,Activated sludge,Fredericia,2019-09-09,37,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-252,MQ221010,LIB-FredericiaLT-452,,"",Fall,LT,AS,Activated sludge,Fredericia,2019-09-16,38,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-253,MQ221010,LIB-FredericiaLT-454,,"",Fall,LT,AS,Activated sludge,Fredericia,2019-10-01,40,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221010-254,MQ221010,LIB-FredericiaLT-456,,"",Fall,LT,AS,Activated sludge,Fredericia,2019-10-10,41,2019,,"","","","","","",,,,,,,,,,,"",,
MQ221024-1,MQ221024,LIB-Fredericia-LT-527,,"",Summer,LT,AS,Activated sludge,Fredericia,2020-08-25,35,2020,,"","","","","","",,,,,,,,,,,"",,
MQ221024-2,MQ221024,LIB-Fredericia-LT-529,,"",Summer,LT,AS,Activated sludge,Fredericia,2020-08-31,36,2020,,"","","","","","",,,,,,,,,,,"",,
MQ221024-3,MQ221024,LIB-Fredericia-LT-531,,"",Fall,LT,AS,Activated sludge,Fredericia,2020-09-17,38,2020,,"","","","","","",,,,,,,,,,,"",,
MQ221024-4,MQ221024,LIB-Fredericia-LT-533,,"",Fall,LT,AS,Activated sludge,Fredericia,2020-09-24,39,2020,,"","","","","","",,,,,,,,,,,"",,
MQ221024-5,MQ221024,LIB-Fredericia-LT-535,,"",Fall,LT,AS,Activated sludge,Fredericia,2020-10-01,40,2020,,"","","","","","",,,,,,,,,,,"",,
MQ221024-6,MQ221024,LIB-Fredericia-LT-537,,"",Fall,LT,AS,Activated sludge,Fredericia,2020-10-08,41,2020,,"","","","","","",,,,,,,,,,,"",,
MQ221024-7,MQ221024,LIB-Fredericia-LT-539,,"",Fall,LT,AS,Activated sludge,Fredericia,2020-10-22,43,2020,,"","","","","","",,,,,,,,,,,"",,
MQ221024-8,MQ221024,LIB-Fredericia-LT-541,,"",Fall,LT,AS,Activated sludge,Fredericia,2020-10-29,44,2020,,"","","","","","",,,,,,,,,,,"",,
MQ221024-9,MQ221024,LIB-Fredericia-LT-543,,"",Fall,LT,AS,Activated sludge,Fredericia,2020-11-05,45,2020,,"","","","","","",,,,,,,,,,,"",,
MQ221024-10,MQ221024,LIB-Fredericia-LT-545,,"",Fall,LT,AS,Activated sludge,Fredericia,2020-11-11,46,2020,,"","","","","","",,,,,,,,,,,"",,
MQ221024-11,MQ221024,LIB-Fredericia-LT-547,,"",Fall,LT,AS,Activated sludge,Fredericia,2020-11-17,47,2020,,"","","","","","",,,,,,,,,,,"",,
MQ221024-12,MQ221024,LIB-Fredericia-LT-549,,"",Fall,LT,AS,Activated sludge,Fredericia,2020-12-03,49,2020,,"","","","","","",,,,,,,,,,,"",,
MQ221024-13,MQ221024,LIB-Fredericia-LT-551,,"",Fall,LT,AS,Activated sludge,Fredericia,2020-12-10,50,2020,,"","","","","","",,,,,,,,,,,"",,
MQ221024-14,MQ221024,LIB-Fredericia-LT-553,,"",Winter,LT,AS,Activated sludge,Fredericia,2020-12-17,51,2020,,"","","","","","",,,,,,,,,,,"",,
MQ221024-15,MQ221024,LIB-Fredericia-LT-555,,"",Winter,LT,AS,Activated sludge,Fredericia,2021-01-05,1,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-16,MQ221024,LIB-Fredericia-LT-557,,"",Winter,LT,AS,Activated sludge,Fredericia,2021-01-14,2,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-17,MQ221024,LIB-Fredericia-LT-559,,"",Winter,LT,AS,Activated sludge,Fredericia,2021-01-20,3,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-18,MQ221024,LIB-Fredericia-LT-561,,"",Winter,LT,AS,Activated sludge,Fredericia,2021-01-27,4,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-19,MQ221024,LIB-Fredericia-LT-563,,"",Winter,LT,AS,Activated sludge,Fredericia,2021-02-03,5,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-20,MQ221024,LIB-Fredericia-LT-565,,"",Winter,LT,AS,Activated sludge,Fredericia,2021-02-11,6,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-21,MQ221024,LIB-Fredericia-LT-567,,"",Winter,LT,AS,Activated sludge,Fredericia,2021-02-26,8,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-22,MQ221024,LIB-Fredericia-LT-569,,"",Winter,LT,AS,Activated sludge,Fredericia,2021-03-04,9,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-23,MQ221024,LIB-Fredericia-LT-571,,"",Winter,LT,AS,Activated sludge,Fredericia,2021-03-12,10,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-24,MQ221024,LIB-Fredericia-LT-573,,"",Spring,LT,AS,Activated sludge,Fredericia,2021-03-26,12,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-25,MQ221024,LIB-Fredericia-LT-575,,"",Spring,LT,AS,Activated sludge,Fredericia,2021-04-07,14,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-26,MQ221024,LIB-Fredericia-LT-577,,"",Spring,LT,AS,Activated sludge,Fredericia,2021-04-13,15,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-27,MQ221024,LIB-Fredericia-LT-579,,"",Spring,LT,AS,Activated sludge,Fredericia,2021-04-22,16,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-28,MQ221024,LIB-Fredericia-LT-581,,"",Spring,LT,AS,Activated sludge,Fredericia,2021-04-28,17,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-29,MQ221024,LIB-Fredericia-LT-583,,"",Spring,LT,AS,Activated sludge,Fredericia,2021-05-07,18,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-30,MQ221024,LIB-Fredericia-LT-585,,"",Spring,LT,AS,Activated sludge,Fredericia,2021-05-12,19,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-31,MQ221024,LIB-Fredericia-LT-587,,"",Spring,LT,AS,Activated sludge,Fredericia,2021-05-19,20,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-32,MQ221024,LIB-Fredericia-LT-589,,"",Spring,LT,AS,Activated sludge,Fredericia,2021-05-27,21,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-33,MQ221024,LIB-Fredericia-LT-591,,"",Spring,LT,AS,Activated sludge,Fredericia,2021-06-02,22,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-34,MQ221024,LIB-Fredericia-LT-593,,"",Spring,LT,AS,Activated sludge,Fredericia,2021-06-09,23,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-35,MQ221024,LIB-Fredericia-LT-595,,"",Summer,LT,AS,Activated sludge,Fredericia,2021-06-16,24,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-36,MQ221024,LIB-Fredericia-LT-597,,"",Summer,LT,AS,Activated sludge,Fredericia,2021-06-23,25,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-37,MQ221024,LIB-Fredericia-LT-599,,"",Summer,LT,AS,Activated sludge,Fredericia,2021-07-01,26,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-38,MQ221024,LIB-Fredericia-LT-601,,"",Summer,LT,AS,Activated sludge,Fredericia,2021-07-09,27,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-39,MQ221024,LIB-Fredericia-LT-603,,"",Summer,LT,AS,Activated sludge,Fredericia,2021-07-15,28,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-40,MQ221024,LIB-Fredericia-LT-605,,"",Summer,LT,AS,Activated sludge,Fredericia,2021-07-22,29,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-41,MQ221024,LIB-Fredericia-LT-607,,"",Summer,LT,AS,Activated sludge,Fredericia,2021-08-10,32,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-42,MQ221024,LIB-Fredericia-LT-609,,"",Summer,LT,AS,Activated sludge,Fredericia,2021-08-17,33,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-43,MQ221024,LIB-Fredericia-LT-611,,"",Summer,LT,AS,Activated sludge,Fredericia,2021-08-25,34,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-44,MQ221024,LIB-Fredericia-LT-613,,"",Summer,LT,AS,Activated sludge,Fredericia,2021-09-01,35,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-45,MQ221024,LIB-Fredericia-LT-615,,"",Fall,LT,AS,Activated sludge,Fredericia,2021-09-24,38,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-46,MQ221024,LIB-Fredericia-LT-617,,"",Fall,LT,AS,Activated sludge,Fredericia,2021-09-29,39,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-47,MQ221024,LIB-Fredericia-LT-619,,"",Fall,LT,AS,Activated sludge,Fredericia,2021-10-07,40,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-48,MQ221024,LIB-Fredericia-LT-621,,"",Fall,LT,AS,Activated sludge,Fredericia,2021-10-11,41,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-49,MQ221024,LIB-Fredericia-LT-623,,"",Fall,LT,AS,Activated sludge,Fredericia,2021-10-26,43,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-50,MQ221024,LIB-Fredericia-LT-625,,"",Fall,LT,AS,Activated sludge,Fredericia,2021-11-04,44,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-51,MQ221024,LIB-Fredericia-LT-627,,"",Fall,LT,AS,Activated sludge,Fredericia,2021-11-11,45,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-52,MQ221024,LIB-Fredericia-LT-629,,"",Fall,LT,AS,Activated sludge,Fredericia,2021-11-17,46,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-53,MQ221024,LIB-Fredericia-LT-631,,"",Fall,LT,AS,Activated sludge,Fredericia,2021-12-01,48,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-54,MQ221024,LIB-Fredericia-LT-633,,"",Fall,LT,AS,Activated sludge,Fredericia,2021-12-10,49,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-55,MQ221024,LIB-Fredericia-LT-635,,"",Winter,LT,AS,Activated sludge,Fredericia,2021-12-17,50,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-56,MQ221024,LIB-Fredericia-LT-637,,"",Winter,LT,AS,Activated sludge,Fredericia,2021-12-29,52,2021,,"","","","","","",,,,,,,,,,,"",,
MQ221024-57,MQ221024,LIB-Fredericia-LT-639,,"",Winter,LT,AS,Activated sludge,Fredericia,2022-01-13,2,2022,,"","","","","","",,,,,,,,,,,"",,
