Sample,SeqRun,LibID,Read no,ID,Period,Line,Mean,Plant,Date,Week,Year,Period2,Configuration,Design,Design2,ReturnSludgeSidestream,PrimarySetling,Digester,lat,long,Solids_AerationTank_PointMeasurement,SolidsFraction_AerationTank_PointMeasurement,SVI,DSVI,ExtractionConc,LibraryConc,week_mean_temperature
MQ210219-298,MQ210219,LIB-EgaLT-328,,"",Winter,"","",Egå,2019-12-19,51,2019,,"","","","","","",,,,,,,,,
MQ210219-299,MQ210219,LIB-EgaLT-330,,"",Winter,"","",Egå,2019-12-30,1,2019,,"","","","","","",,,,,,,,,
MQ210219-300,MQ210219,LIB-EgaLT-332,,"",Winter,"","",Egå,2020-01-14,3,2020,,"","","","","","",,,,,,,,,
MQ210219-301,MQ210219,LIB-EgaLT-334,,"",Winter,"","",Egå,2020-01-27,5,2020,,"","","","","","",,,,,,,,,
MQ210219-302,MQ210219,LIB-EgaLT-336,,"",Winter,"","",Egå,2020-02-12,7,2020,,"","","","","","",,,,,,,,,
MQ210219-303,MQ210219,LIB-EgaLT-338,,"",Winter,"","",Egå,2020-02-24,9,2020,,"","","","","","",,,,,,,,,
MQ210219-304,MQ210219,LIB-EgaLT-340,,"",Winter,"","",Egå,2020-03-09,11,2020,,"","","","","","",,,,,,,,,
MQ210219-305,MQ210219,LIB-EgaLT-342,,"",Spring,"","",Egå,2020-03-23,13,2020,,"","","","","","",,,,,,,,,
MQ210219-306,MQ210219,LIB-EgaLT-344,,"",Spring,"","",Egå,2020-04-08,15,2020,,"","","","","","",,,,,,,,,
MQ210219-307,MQ210219,LIB-EgaLT-346,,"",Spring,"","",Egå,2020-04-24,17,2020,,"","","","","","",,,,,,,,,
MQ210219-308,MQ210219,LIB-EgaLT-348,,"",Spring,"","",Egå,2020-05-06,19,2020,,"","","","","","",,,,,,,,,
MQ210219-309,MQ210219,LIB-EgaLT-350,,"",Spring,"","",Egå,2020-05-22,21,2020,,"","","","","","",,,,,,,,,
MQ210219-310,MQ210219,LIB-EgaLT-352,,"",Spring,"","",Egå,2020-06-03,23,2020,,"","","","","","",,,,,,,,,
MQ210219-311,MQ210219,LIB-EgaLT-354,,"",Summer,"","",Egå,2020-06-18,25,2020,,"","","","","","",,,,,,,,,
MQ210219-312,MQ210219,LIB-EgaLT-356,,"",Summer,"","",Egå,2020-07-03,27,2020,,"","","","","","",,,,,,,,,
MQ210219-313,MQ210219,LIB-EgaLT-358,,"",Summer,"","",Egå,2020-07-31,31,2020,,"","","","","","",,,,,,,,,
MQ210219-314,MQ210219,LIB-EgaLT-360,,"",Summer,"","",Egå,2020-08-19,34,2020,,"","","","","","",,,,,,,,,
MQ221108-225,MQ221108,LIB-Egaa-LT-362,,"",Summer,"",Activated sludge,Egå,2020-09-04,36,2020,,"","","","","","",,,,,,,,,
MQ221108-226,MQ221108,LIB-Egaa-LT-364,,"",Fall,"",Activated sludge,Egå,2020-09-18,38,2020,,"","","","","","",,,,,,,,,
MQ221108-227,MQ221108,LIB-Egaa-LT-366,,"",Fall,"",Activated sludge,Egå,2020-10-02,40,2020,,"","","","","","",,,,,,,,,
MQ221108-228,MQ221108,LIB-Egaa-LT-368,,"",Fall,"",Activated sludge,Egå,2020-10-14,42,2020,,"","","","","","",,,,,,,,,
MQ221108-229,MQ221108,LIB-Egaa-LT-370,,"",Fall,"",Activated sludge,Egå,2020-10-29,44,2020,,"","","","","","",,,,,,,,,
MQ221108-230,MQ221108,LIB-Egaa-LT-372,,"",Fall,"",Activated sludge,Egå,2020-11-10,46,2020,,"","","","","","",,,,,,,,,
MQ221108-231,MQ221108,LIB-Egaa-LT-374,,"",Fall,"",Activated sludge,Egå,2020-11-25,48,2020,,"","","","","","",,,,,,,,,
MQ221108-232,MQ221108,LIB-Egaa-LT-376,,"",Fall,"",Activated sludge,Egå,2020-12-10,50,2020,,"","","","","","",,,,,,,,,
MQ221108-233,MQ221108,LIB-Egaa-LT-378,,"",Winter,"",Activated sludge,Egå,2020-12-21,52,2020,,"","","","","","",,,,,,,,,
MQ221108-234,MQ221108,LIB-Egaa-LT-380,,"",Winter,"",Activated sludge,Egå,2021-01-06,1,2021,,"","","","","","",,,,,,,,,
MQ221108-235,MQ221108,LIB-Egaa-LT-382,,"",Winter,"",Activated sludge,Egå,2021-01-20,3,2021,,"","","","","","",,,,,,,,,
MQ221108-236,MQ221108,LIB-Egaa-LT-384,,"",Winter,"",Activated sludge,Egå,2021-02-02,5,2021,,"","","","","","",,,,,,,,,
MQ221108-237,MQ221108,LIB-Egaa-LT-386,,"",Winter,"",Activated sludge,Egå,2021-02-19,7,2021,,"","","","","","",,,,,,,,,
MQ221108-238,MQ221108,LIB-Egaa-LT-388,,"",Winter,"",Activated sludge,Egå,2021-03-01,9,2021,,"","","","","","",,,,,,,,,
MQ221108-239,MQ221108,LIB-Egaa-LT-390,,"",Spring,"",Activated sludge,Egå,2021-03-15,11,2021,,"","","","","","",,,,,,,,,
MQ221108-240,MQ221108,LIB-Egaa-LT-392,,"",Spring,"",Activated sludge,Egå,2021-03-29,13,2021,,"","","","","","",,,,,,,,,
MQ221108-241,MQ221108,LIB-Egaa-LT-394,,"",Spring,"",Activated sludge,Egå,2021-04-12,15,2021,,"","","","","","",,,,,,,,,
MQ221108-242,MQ221108,LIB-Egaa-LT-396,,"",Spring,"",Activated sludge,Egå,2021-04-29,17,2021,,"","","","","","",,,,,,,,,
MQ221108-243,MQ221108,LIB-Egaa-LT-398,,"",Spring,"",Activated sludge,Egå,2021-05-14,19,2021,,"","","","","","",,,,,,,,,
