ASV,MQ200121-8,MQ200121-9,MQ200121-10,MQ200121-11,MQ200121-12,MQ200121-13,MQ200121-14,MQ200121-15,MQ200121-16,MQ200121-17,MQ200121-18,MQ200121-19,MQ200121-20,MQ200121-21,MQ200121-22,MQ200121-23,MQ200121-24,MQ200121-25,MQ200121-26,MQ200121-27,MQ200121-28,MQ200121-29,MQ200121-30,MQ200121-31,MQ200121-32,MQ200121-33,MQ200121-34,MQ200121-36,MQ200121-37,MQ200121-38,MQ200121-39,MQ200121-40,MQ200121-41,MQ200121-42,MQ200121-43,MQ200121-44,MQ200121-45,MQ200121-46,MQ200121-47,MQ200121-48,MQ200121-49,MQ200121-50,MQ200121-51,MQ200121-52,MQ200121-53,MQ210118-58,MQ210118-59,MQ210118-60,MQ210118-61,MQ210118-62,MQ210118-63,MQ210118-64,MQ210118-65,MQ210118-66,MQ210118-67,MQ210118-68,MQ210118-69,MQ191010-274,MQ191010-277,MQ191010-278,MQ191010-279,MQ191010-280,MQ191010-281,MQ191010-282,MQ191010-283,MQ191010-284,MQ191010-285,MQ191010-286,MQ191010-287,MQ191010-288,MQ191010-289,MQ191010-290,MQ191010-291,MQ191010-292,MQ191010-293,MQ191010-294,MQ191010-295,MQ191010-296,MQ191010-297,MQ191010-298,MQ191010-299,MQ191010-300,MQ191010-301,MQ191010-302,MQ191010-303,MQ191010-304,MQ221010-171,MQ221010-172,MQ221010-173,MQ221010-174,MQ221010-175,MQ221010-176,MQ221010-177,MQ221010-178,MQ221010-179,MQ221010-180,MQ221010-181,MQ221010-182,MQ221010-183,MQ221010-184,MQ221010-185,MQ221010-186,MQ221010-187,MQ221010-188,MQ221010-189,MQ221010-190,MQ221010-191,MQ221010-192,MQ221010-193,MQ221010-194,MQ221010-195,MQ221010-196,MQ221010-197,MQ221010-198,MQ221010-199,MQ221010-200,MQ221010-201,MQ221010-202,MQ221010-203,MQ221010-204,MQ221010-205,MQ221010-206,MQ221010-207,MQ230328-82,MQ230328-83,MQ230328-84,MQ230328-85,MQ230328-86,MQ230328-87,MQ230328-88,MQ230328-89,MQ230328-90,MQ230328-91,MQ230328-92,MQ230328-93,MQ230328-94,MQ230309-111,MQ230309-112,MQ230309-113,MQ230309-114,MQ230309-115,MQ230309-116,MQ230309-117,MQ230328-78,MQ230328-79,MQ230328-80,MQ230328-81,MQ230328-95,MQ230328-96,MQ230328-97,MQ230328-98,MQ230328-99,MQ230328-100
ASV138,0.0622180743505989,0.0461169525917727,0.0186205869208997,0.0246293286045022,0.0177167534049385,0.0166257949208197,0.0179423691104173,0.0211059518784297,0.0148702570076086,0.0241974512018067,0.0198861898060332,0.0305935141749949,0.0155708669080151,0.013527223537369,0,0,0.0238651279341322,0.042475905908545,0.0247084404032417,0.0429127391645334,0.0269580905377102,0.0380771061399334,0.0351666901111267,0.0355481825991646,0.040908161178155,0.0344100821540711,0.0376931775348662,0.0534207058655935,0.0193024395313962,0.0253845005226221,0.0261789242207407,0.0209384618605917,0.0134517083669626,0.0190788113900504,0.0287232514720666,0.0289282098259486,0.019361833952912,0.021374625944046,0.024695423114916,0.0363378695107106,0.0283875851627555,0.0273625885008722,0.028551229062432,0.0376258113065563,0.0318030753573871,0.0528262017960909,0.0041497219686281,0.00591698470459454,0.0143938739672395,0.00591366055588409,0.0130324290275636,0.00212228612661559,0.00947131139777614,0.0131014378828076,0.0077384407041981,0,0.00550863018729343,0.00266744911840807,0.00859278778678429,0.0169870615214745,0.00275747966358748,0.00878245850288357,0.0115470107675875,0.00946387166990016,0.00482998454404946,0,0,0,0,0,0.0150943396226415,0.00773375267458947,0.0362126406257544,0.0331444101952206,0.0516753698868581,0.031850822330322,0,0.0178571428571429,0.0140793512234956,0.00939437590029436,0.377489826515314,0.0209650931199553,0.020830233596191,0.0724069269293429,0.0506706408345753,0.0650464194902726,0.00231556522947251,0,0,0.00630729122866033,0.00205300868422673,0.00206211077659092,0,0.00197980597901406,0,0.00239555385205059,0.00239561124020794,0.00214841232329309,0,0.00273800071188019,0,0.00655365256903181,0.00490857773959995,0.0099676052828308,0.00208964580503605,0.00223903989969101,0.012071463061323,0.00466929703733103,0,0.00962880939771797,0.00271606279537183,0.00466167867048924,0.00256798746822116,0.0100190361687206,0.00824560921309403,0.00439434886735658,0.0126656027560352,0.0142112742775936,0.0162896769989761,0.00893415527561869,0.00603366786669617,0.0132950941102733,0.0103926337012326,0.0140897989855345,0,0,0,0,0.00791014080050625,0.0089750493627715,0.0102537810817739,0.0156071168452814,0.00520562207183759,0.00501831685652632,0.0136920654480728,0.00730513551026372,0,0.0162892979312592,0.0209292591042277,0.0213037920749893,0.0185219485089831,0.0248508946322068,0.0905797101449275,0.00649477170877444,0.00693240901213172,0.0125207374714371,0.0231460049995371,0.022957719533193,0,0.0181175831144125,0.00517384105960265,0.0865492312391814,0.0270294621137039
ASV321,0,0.00368935620734182,0,0,0,0.00831289746040983,0.0053827107331252,0.00175882932320248,0.0123918808396738,0.00645265365381513,0.00305941381631279,0.00291366801666618,0.00778543345400755,0,0.00893176134333691,0,0.00170465199529516,0.00585874564255793,0,0.00147974962636322,0,0.00951927653498334,0.00175833450555634,0,0,0,0,0,0.00148480304087663,0.00447961773928625,0.00349052322943209,0,0,0.00317980189834173,0.00159573619289259,0,0.00774473358116481,0,0.00823180770497201,0.0109013608532132,0.00473126419379258,0.00684064712521805,0.0135958233630629,0.00470322641331954,0.00159015376786935,0.00480238198146281,0,0.00591698470459454,0.00863632438034373,0.00354819633353046,0.00868828601837572,0.0148560028863091,0.00378852455911045,0.00327535947070191,0,0.00317853850799402,0.00183621006243114,0,0,0,0,0,0,0.00473193583495008,0,0,0,0.0488122356003905,0.00995222929936306,0.00411725955204216,0.00377358490566038,0.00515583511639298,0.00965670416686785,0,0,0.00289552930275654,0,0,0.00281587024469912,0.0250516690674516,0.982544442064682,0.0104825465599776,0.00892724296979616,0.00301695528872262,0.00596125186289121,0.00295665543137603,0.00463113045894503,0.00249800159872102,0,0.0105121520477672,0.0102650434211337,0.00412422155318184,0.00816093361080508,0.00791922391605623,0.0069589422407794,0.00479110770410119,0.00718683372062382,0.00214841232329309,0,0,0.00224461852708132,0,0,0.0049838026414154,0.00208964580503605,0,0,0,0,0.00240720234942949,0,0.00233083933524462,0,0.00500951808436029,0.00274853640436468,0,0.00253312055120703,0.00236854571293226,0.00465419342827888,0,0.00201122262223205,0.00569789747583142,0.00207852674024651,0,0.00633874239350913,0.00629128656810318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129895434175489,0.00693240901213172,0,0,0,0,0,0,0,0
ASV317,0,0,0,0,0,0.00831289746040983,0.00179423691104173,0.00175882932320248,0,0.00645265365381513,0.00305941381631279,0.00291366801666618,0.00259514448466918,0.00338180588434224,0.00893176134333691,0.0235349493998588,0.00681860798118064,0.00878811846383689,0,0,0.00414739854426311,0.00951927653498334,0.00527500351666901,0.00888704564979116,0.00340901343151292,0.0028675068461726,0.0135695439125518,0.0106841411731187,0.00593921216350651,0.00597282365238166,0.00523578484414814,0.00209384618605917,0.0067258541834813,0.00317980189834173,0,0.00241068415216238,0,0.00237495843822733,0,0,0.00157708806459753,0,0,0.00156774213777318,0.00636061507147741,0,0.0041497219686281,0,0.00287877479344791,0.00118273211117682,0.00217207150459393,0.00212228612661559,0.00189426227955523,0.00327535947070191,0,0,0.00183621006243114,0.0293419403024887,0.0257783633603529,0.0424676538036862,0.0137873983179374,0.0292748616762786,0.00577350538379377,0.00473193583495008,0.0386398763523957,0,0,0.0325414904002603,0.0199044585987261,0.0205862977602108,0.00754716981132076,0.010311670232786,0.0120708802085848,0.00662888203904412,0.0217580504786771,0.0347463516330785,0,0.0119047619047619,0.0253428322022921,0.00313145863343145,0.00267723281216535,0.00698836437331843,0.0119029906263949,0.0181017317323357,0.00894187779433681,0.00295665543137603,0,0.00499600319744205,0,0.00210243040955344,0.00410601736845347,0.0103105538829546,0,0.00197980597901406,0.00231964741359313,0,0.00479122248041588,0.00429682464658617,0,0.00273800071188019,0,0,0.0098171554791999,0.0024919013207077,0.00208964580503605,0.00223903989969101,0,0.00933859407466206,0.00568812036062683,0.00722160704828848,0.00543212559074366,0.00699251800573387,0.00256798746822116,0.00250475904218014,0.00274853640436468,0,0,0,0.00465419342827888,0.00670061645671402,0.00603366786669617,0.00949649579305236,0.00415705348049303,0.00939319932368965,0.0316937119675456,0.0314564328405159,0.0262622283500755,0.00794596742153357,0.0118652112007594,0.0089750493627715,0.0153806716226609,0.00520237228176048,0.00520562207183759,0.015054950569579,0.00684603272403642,0,0,0,0.0209292591042277,0,0,0,0.113224637681159,0.00649477170877444,0.024263431542461,0.0375622124143112,0.0277752059994445,0.015305146355462,0.0133645172068159,0.0135881873358094,0.0310430463576159,0.198554118725181,0
ASV58,0,0,0,0,0,0,0.00179423691104173,0,0,0,0,0,0.00259514448466918,0,0,0,0,0,0,0.00147974962636322,0.00207369927213156,0,0.00175833450555634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041497219686281,0.00295849235229727,0.00575754958689582,0.00827912477823773,0.00434414300918786,0,0.00378852455911045,0.00655071894140382,0,0,0.00183621006243114,0.0106697964736323,0.00859278778678429,0.00566235384049149,0.0165448779815249,0.0117099446705114,0.00577350538379377,0.00946387166990016,0.0193199381761978,0,0,0,0,0.00411725955204216,0.109433962264151,0.0515583511639298,0.0362126406257544,0.0729177024294853,0.0271975630983464,0.0115821172110262,1.46443514644351,0.00595238095238095,0.0140793512234956,0.0782864658357863,0,0.0104825465599776,0.00892724296979616,0,0,0.00591331086275206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245428886979998,0.0049838026414154,0,0,0,0.00233464851866552,0,0.00481440469885899,0,0,0,0.00500951808436029,0,0.00219717443367829,0.00253312055120703,0,0.00232709671413944,0.00223353881890467,0,0,0.00207852674024651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346620450606586,0.00313018436785927,0.00462920099990742,0,0.00668225860340795,0,0,0,0
ASV239,0,0.0184467810367091,0.0186205869208997,0.0180615076433016,0.0132875650537039,0.00415644873020491,0.0143538952883339,0.0193471225552272,0.0148702570076086,0.0209711243748992,0.0198861898060332,0.016025174091664,0.0233563003620227,0.00338180588434224,0.0119090151244492,0,0.0153418679576564,0.0380818466766265,0.0247084404032417,0.0177569955163586,0.018663293449184,0.00951927653498334,0.0263750175833451,0.0177740912995823,0.0204540805890775,0.0100362739616041,0.0226159065209197,0.0195875921507176,0.0222720456131494,0.0119456473047633,0.0209431393765926,0.0188446156745325,0.0184960990045736,0.023848514237563,0.0271275152791741,0.0216961573694615,0.0309789343246592,0.00712487531468199,0.00823180770497201,0.0254365086574974,0.0252334090335604,0.0222321031569587,0.0244724820535132,0.0188129056532782,0.0111310763750855,0.0384190558517024,0.0124491659058843,0.0266264311706754,0.0172726487606875,0.013010053222945,0.0238927865505332,0.0148560028863091,0.0151540982364418,0.0262028757656153,0.0077384407041981,0.0127141540319761,0.0146896804994491,0.0160046947104484,0.0114570503823791,0.0141558846012287,0.00827243899076244,0.0292748616762786,0.00577350538379377,0.0141958075048502,0.0289799072642968,0.0968366688185926,0,0.0488122356003905,0.0398089171974522,0.0205862977602108,0.0150943396226415,0.0283570931401614,0.0434551687509053,0.0232010871366544,0.0435161009573542,0.0289552930275654,0,0.0416666666666667,0.0366063131810886,0.0219202104340202,0.00803169843649604,0.0244592753066145,0.0148787382829936,0.0211186870210583,0.014903129657228,0.0177399325882562,0.0231556522947251,0.0224820143884892,0.0218081368581744,0.0231267345050879,0.0205300868422673,0.0164968862127273,0.0285632676378178,0.0237576717481687,0.00927858965437254,0.011977769260253,0.0215605011618715,0.025780947879517,0.0191971332281046,0.00821400213564056,0.00897847410832529,0.0109227542817197,0.0245428886979998,0.0149514079242462,0.00835858322014419,0.00895615959876405,0.00603573153066152,0.0163425396306586,0.0199084212621939,0.00962880939771797,0.0135803139768591,0.0163158753467124,0.0128399373411058,0.00751427712654043,0.0247368276392821,0.0219717443367829,0.0177318438584492,0.0118427285646613,0.0116354835706972,0.0201018493701421,0.0201122262223205,0.032288085696378,0.0394920080646838,0.0140897989855345,0.0126774847870183,0.0125825731362064,0.0196966712625566,0.0238379022646007,0.0158202816010125,0.00448752468138575,0.0102537810817739,0.00520237228176048,0,0.0200732674261053,0.00684603272403642,0.0146102710205274,0,0.0244339468968887,0.0209292591042277,0,0,0,0,0.0259790868350977,0.0138648180242634,0.0125207374714371,0.0324044069993519,0.0191314329443275,0,0,0.00517384105960265,0.117096018735363,0.013514731056852
ASV384,0.054440815056774,0.0461169525917727,0.0260688216892596,0.0197034628836018,0.0265751301074078,0.0415644873020491,0.0556213442422938,0.0545237090192768,0.0520458995266302,0.0274237780287143,0.0183564828978768,0.0247661781416625,0.0324393060583648,0.0270544470747379,0.0416815529355722,0.117674746999294,0.032388387910608,0,0.0247084404032417,0.0251557436481747,0.0248843912655787,0.0475963826749167,0.0351666901111267,0.0503599253488166,0.0187495738733211,0.0430126026925889,0.0542781756502073,0.0587627764521529,0.0460288942671755,0.0522622069583396,0.0558483716709135,0.0418769237211834,0.0386736615550175,0.0190788113900504,0.035106196243637,0.0433923147389229,0.0813197026022305,0.0569990025174559,0.0493908462298321,0.0345209760351751,0.0378501135503407,0.0324930738447857,0.0149554056993692,0.017245163515505,0.0206719989823016,0.0384190558517024,0.0580961075607934,0.0384604005798645,0.0259089731410312,0.0437610881135423,0.030409001064315,0.0169782890129247,0.041673770150215,0.0196521568242115,0.0077384407041981,0.00635707701598805,0.0110172603745869,0.0506815332497533,0.048692464125111,0.0481300076441777,0.0220598373086998,0.0351298340115343,0.0375277849946595,0.00946387166990016,0.0289799072642968,0.0322788896061975,0.036679300648001,0.0325414904002603,0.00995222929936306,0.0164690382081686,0.00754716981132076,0.0309350106983579,0.0313842885423205,0.0198866461171323,0.0598346388163621,0.0463284688441047,0,0.0357142857142857,0.0506856644045842,0.0125258345337258,0.0107089312486614,0.00349418218665921,0.0238059812527898,0.0181017317323357,0.00894187779433681,0.0295665543137603,0.111147131014681,0.114908073541167,0.0678475368920982,0.0273315953241948,0.0451661910529882,0.0391801047552275,0.0285632676378178,0.0118788358740843,0.0185571793087451,0.0215599846684553,0.0119780562010397,0.0214841232329309,0.0106650740156137,0.0136900035594009,0.0157123296895693,0.0152918559944076,0.0098171554791999,0.0099676052828308,0.0250757496604326,0.0111951994984551,0.0422501207146306,0.00933859407466206,0.0142203009015671,0.0649944634345963,0.0869140094518985,0.0932335734097849,0.0539277368326443,0.0676284941388639,0.0824560921309403,0.0637180585766704,0.0607948932289688,0.0592136428233065,0.0442148375686494,0.0826409362994729,0.0583254560447296,0.0626768722341456,0.0602772754671489,0.00469659966184483,0.0253549695740365,0.0251651462724127,0.0328277854375944,0,0.00791014080050625,0.0089750493627715,0.0205075621635478,0.010404744563521,0.0104112441436752,0.0652381191348422,0.0273841308961457,0.051135948571846,0.0360750360750361,0.0162892979312592,0.0209292591042277,0,0.111131691053899,0,0.0452898550724638,0.0324738585438722,0.0277296360485269,0.0125207374714371,0.00925840199981483,0.022957719533193,0,0.0543527493432376,0.0258692052980132,0.0407290499949089,0.0495540138751239
ASV253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146468641063948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287877479344791,0,0,0,0,0,0,0,0,0,0,0.00283117692024575,0,0.00292748616762786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00224461852708132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264738824966908,0
ASV304,0.0388862964691243,0.0442722744881018,0.0372411738417995,0.0131356419224012,0.0376481009854944,0.0581902822228688,0.0574155811533355,0.0510060503728718,0.0421323948548911,0.05968704629779,0.0397723796120663,0.0568165263249905,0.0467126007240453,0.0777815353398715,0.0803858520900322,0.0941397975994352,0.0272744319247226,0.0322231010340686,0.042827963365619,0.0443924887908966,0.0518424818032889,0.1142313184198,0.0808833872555915,0.100719850697633,0.0664757619145019,0.0630851506157971,0.0588013569543913,0.0765696784073507,0.108390621983994,0.0627146483500075,0.0698104645886419,0.0942230783726627,0.116020984665052,0.0794950474585433,0.0319147238578518,0.0409816305867605,0.0464684014869888,0.0641238778321379,0.139940730984524,0.0872108868257054,0.0772773151652788,0.0530150152204399,0.0571024581248641,0.0752516226131126,0.101769841143639,0.00960476396292561,0.0290480537803967,0.00591698470459454,0.0172726487606875,0.0118273211117682,0.0108603575229697,0.0169782890129247,0.0132598359568866,0.0294782352363172,0.0077384407041981,0.0444995391119163,0.0348879911861917,0,0.0171855755735686,0.0198182384417202,0.0220598373086998,0.0292748616762786,0.00288675269189689,0.0141958075048502,0.0338098918083462,0.0968366688185926,0.0244528670986673,0.0162707452001302,0.0597133757961784,0.0329380764163373,0.0188679245283019,0.00515583511639298,0.0193134083337357,0.0132577640780882,0.029917319408181,0.0665971739634005,0.0697350069735007,0.0565476190476191,0.0366063131810886,0.0782864658357863,0.0187406296851574,0.0174709109332961,0.053563457818777,0.0543051951970072,0.0447093889716841,0.0473064869020164,0.00231556522947251,0.0199840127897682,0.00484625263514987,0.00210243040955344,0.00410601736845347,0.0123726646595455,0.00408046680540254,0.0197980597901406,0.0208768267223382,0.00479110770410119,0.00958244496083175,0.00429682464658617,0.0127980888187364,0.0164280042712811,0.0112230926354066,0.0152918559944076,0.0122714443489999,0.0149514079242462,0.00417929161007209,0.00447807979938203,0.00301786576533076,0.0326850792613172,0.0398168425243878,0.0168504164460065,0.0353088163398338,0.0233083933524462,0.0256798746822116,0.0325618675483419,0.0164912184261881,0.0505350119746007,0.0379968082681055,0.0331596399810516,0.0395606441403705,0.0469043151969981,0.038213229822409,0.0664754705513666,0.0311779011036977,0.028179597971069,0.0316937119675456,0.0314564328405159,0.0459588996126321,0.00794596742153357,0.0711912672045562,0.0224376234069287,0.0358882337862087,0.0832379565081677,0.0676730869338886,0.0451648517087369,0.0273841308961457,0.0730513551026372,0,0.0244339468968887,0.0209292591042277,0.0639113762249681,0.203741433598815,0.0745526838966203,0.0905797101449275,0.0649477170877444,0.0103986135181976,0.0344320280464519,0.0231460049995371,0.0726994451884446,0,0.0769997282362533,0.108650662251656,0.0101822624987272,0.121632579511668
ASV97,0.171099704464147,0.166021029330382,0.186205869208998,0.123146643022511,0.0575794485660503,0.0540338334926639,0.0448559227760433,0.036935415787252,0.0693945327021735,0.0951766413937732,0.0627179832344123,0.138399230791644,0.146625663383809,0.138654041258032,0.169703465523401,0.141209696399153,0.218195455397781,0.528751794240853,0.299795743559333,0.343301913316267,0.360823673350891,0.304616849119467,0.304191869461246,0.245874929644222,0.282948114815572,0.345534574963798,0.197512250282699,0.229709035222052,0.172237152741689,0.194116768702404,0.143111452406716,0.186352310559266,0.147968792036589,0.104933462645277,0.181913925989755,0.139819680825418,0.162639405204461,0.187621716619959,0.214027000329272,0.165337306273733,0.195558920010093,0.155624722098711,0.0938111812051338,0.100335496817483,0.133572916501026,0.134466695480959,0.0663955514980496,0.0798792935120263,0.100757117770677,0.0496747486694264,0.0760225026607876,0.0912583034444704,0.0644049175048777,0.0425796731191248,0.0619075256335848,0.0667493086678745,0.0459052515607786,0.141374803275628,0.0830636152722482,0.0424676538036862,0.0441196746173997,0.0673321818554407,0.193412430357091,0.0236596791747504,0.0386398763523957,0,0.0978114683946693,0.211519687601692,0.12937898089172,0.107048748353096,0.0905660377358491,0.0928050320950736,0.24624595625513,0.566769414338272,0.4161227154047,0.237433402826037,0.0697350069735007,0.151785714285714,0.101371328809168,0.278699818375399,0.0107089312486614,0.384360040532513,0.327332242225859,0.214203825499306,0.199701937406855,0.266098988823843,0.194507479275691,0.159872102318145,0.138118200101771,0.1219409637541,0.0903323821059763,0.0701117664040912,0.134655404578284,0.106909522866759,0.0719090698213871,0.0550977385971637,0.0527034472845747,0.0537103080823272,0.0874536069280321,0.0328560085425622,0.0583600817041144,0.107042991960853,0.0392686219167996,0.0672813356591079,0.106571936056838,0.114191034884242,0.0784645098985997,0.0630355100039689,0.0881658655897159,0.0938808916277502,0.0624694442935521,0.0652635013868494,0.120695411006394,0.127742711151187,0.120935601792046,0.140619163755411,0.119056665906731,0.104216011369019,0.139625802848366,0.156347717323327,0.199111039600973,0.148145334371617,0.108083390492819,0.0751455945895172,0.0760649087221095,0.0817867253853413,0.157573370100453,0.325784664282876,0.0870115488055687,0.0762879195835577,0.0615226864906434,0.0572260950993653,0.0520562207183759,0.0652381191348422,0.0684603272403642,0.0584410840821097,0.324675324675325,0.105880436553185,0.125575554625366,0.0852151682999574,0.0370438970179663,0.099403578528827,0.0905797101449275,0.162369292719361,0.124783362218371,0.131467743450089,0.0972132209980557,0.0612205854218481,0,0.0543527493432376,0.0672599337748344,0.091640362488545,0.0765834759888278
ASV259,0.0233317778814746,0.0258254934513927,0.0484135259943393,0.032839104806003,0.0686524194441369,0.045720936032254,0.0412674489539599,0.0457295624032644,0.0272621378472825,0.037102758509437,0.0305941381631279,0.048075522274992,0.0324393060583648,0.0541088941494758,0.0238180302488984,0.0470698987997176,0.0204558239435419,0.273896358789583,0.0444751927258351,0.0503114872963495,0.0476950832590258,0.0475963826749167,0.0492333661555774,0.0503599253488166,0.0374991477466421,0.0415788492695026,0.0482472672446287,0.0462979450835144,0.0445440912262988,0.0492757951321487,0.0698104645886419,0.0670030779538935,0.0739843960182943,0.111293066441961,0.0877654906090925,0.0843739453256834,0.100681536555142,0.0902484206526386,0.0740862693447481,0.12173186286088,0.100933636134242,0.135102780723056,0.217533173809006,0.180290345843916,0.160605530554805,0.172885751332661,0.207486098431405,0.180468033490133,0.100757117770677,0.13010053222945,0.104259432220509,0.103992020204164,0.149646720084863,0.0917100651796535,0.0425614238730896,0.0476780776199104,0.0679397723099523,0.0480140841313452,0.097384928250222,0.130234138331304,0.110299186543499,0.0439122925144179,0.0837158280650097,0.061515165854351,0.0772797527047913,0.12911555842479,0.195622936789339,0.0488122356003905,0.208996815286624,0.185276679841897,0.060377358490566,0.105694619886056,0.0748394572932258,0.0397732922342647,0.11151000870322,0.0926569376882094,0.0697350069735007,0.107142857142857,0.0760284966068764,0.0532347967683347,0.380167059327479,0.0279534574932737,0.0267817289093885,0.0422373740421167,0.0268256333830104,0.0473064869020164,0.0602046959662854,0.0449640287769784,0.0557319053042235,0.0525607602388361,0.0492722084214416,0.0494906586381821,0.083649569510752,0.0752326272025342,0.0579911853398284,0.0479110770410119,0.0527034472845747,0.0472650711124479,0.0469263256687001,0.0574980149494839,0.0583600817041144,0.0283991611324712,0.0441771996563996,0.0348866184899078,0.0271653954654686,0.0514979176928933,0.0422501207146306,0.0443583218546448,0.0426609027047012,0.0433296422897309,0.0706176326796676,0.0582709833811155,0.0539277368326443,0.035066626590522,0.0467251188741995,0.0615208841429921,0.078526737087418,0.0568450971103742,0.0698129014241832,0.0714732422049495,0.0864825727559784,0.0645761713927561,0.0561202219866559,0.0234829983092241,0.0443711967545639,0.0440390059767222,0.0262622283500755,0.0397298371076679,0.0395507040025312,0.0134625740441572,0.0102537810817739,0.0156071168452814,0.0312337324310255,0.0100366337130526,0.0136920654480728,0.0292205420410549,0,0.0488678937937775,0.0837170364169108,0.0213037920749893,0.0740877940359326,0.149105367793241,0.0905797101449275,0.0324738585438722,0.0381282495667244,0.0281716593107334,0.0324044069993519,0.0114788597665965,0,0.0498233535646345,0.0206953642384106,0.025455656246818,0.0405441931705559
ASV315,0,0.0221361372440509,0.00372411738417995,0.00820977620150075,0.0132875650537039,0.0249386923812295,0.026913553665626,0.036935415787252,0.00495675233586954,0.0096789804807227,0.0122376552652512,0.0145683400833309,0.0116781501810113,0,0.0029772537811123,0,0.0136372159623613,0.00292937282127896,0.00823614680108058,0.0325544917799908,0.0103684963606578,0.00951927653498334,0.010550007033338,0.0710963651983292,0.022158587304834,0.0430126026925889,0.0678477195627592,0.0552013960611133,0.0504833033898053,0.0597282365238166,0.122168313030123,0.10050461693084,0.122746838848534,0.163759797764599,0.114893005888267,0.0867846294778458,0.0851920693928129,0.102123212843775,0.107013500164636,0.10174603462999,0.0946252838758516,0.0581455005643534,0.0856536871872961,0.0924967861286176,0.0604258431790354,0.0480238198146281,0.0788447174039339,0.0355019082275672,0.0115150991737916,0.0378474275576582,0.0608180021286301,0.0318342918992339,0.0151540982364418,0.0294782352363172,0.0154768814083962,0.0222497695559582,0.0220345207491737,0,0,0.011324707680983,0.00551495932717496,0.00878245850288357,0,0,0,0,0,0,0,0,0,0.00257791755819649,0,0,0,0,0,0.00297619047619048,0.00563174048939825,0.0125258345337258,0.00267723281216535,0.0139767287466369,0.0148787382829936,0.00603391057744524,0.00894187779433681,0,0.00463113045894503,0.00749400479616307,0,0.00210243040955344,0.0061590260526802,0.00412422155318184,0.00408046680540254,0.00989902989507028,0.00463929482718627,0.00239555385205059,0.00718683372062382,0,0,0.00547600142376037,0.00448923705416265,0,0.0098171554791999,0,0.00626893741510814,0.00223903989969101,0.0211250603573153,0.0210118366679896,0.0227524814425073,0.0337008328920129,0.032592753544462,0.0279700720229355,0.0359518245550962,0.0500951808436028,0.0577192644916582,0.0417463142398875,0.0253312055120703,0.0118427285646613,0.037233547426231,0.0290360046457607,0.038213229822409,0.036086684013599,0.0332564278439442,0.00469659966184483,0,0.00629128656810318,0.0131311141750378,0.11124354390147,0.0118652112007594,0.0134625740441572,0.0563957959497565,0.0676308396628863,0.0728787090057262,0.0853113865609475,0.0547682617922914,0.116882168164219,0,0.0244339468968887,0.0209292591042277,0.0213037920749893,0.0185219485089831,0.0248508946322068,0.0679347826086957,0.00649477170877444,0.0103986135181976,0.00313018436785927,0,0.0841783049550412,0.00668225860340795,0.176646435365522,0.170736754966887,0.0305467874961817,0.139652220920804
