ASV,MQ220104-132,MQ220104-133,MQ220104-134,MQ220104-135,MQ220104-136,MQ220104-137,MQ220104-138,MQ220104-139,MQ220104-140,MQ220104-141,MQ220104-142,MQ220104-143,MQ220104-144,MQ220104-145,MQ220104-146,MQ220104-147,MQ220104-148,MQ220104-149,MQ220104-150,MQ220104-151,MQ220104-152,MQ220104-153,MQ220104-154,MQ220104-155,MQ220104-156,MQ220104-157,MQ220104-158,MQ220104-159,MQ220104-160,MQ220104-161,MQ220104-162,MQ220104-163,MQ220104-164,MQ220104-165,MQ220104-166,MQ220104-167,MQ220104-168,MQ220104-169,MQ220104-170,MQ220104-171,MQ220104-172,MQ220104-173,MQ220104-174,MQ220104-175,MQ220104-176,MQ220104-177,MQ220104-178,MQ220104-179,MQ220104-180,MQ220104-181,MQ220104-182,MQ220104-183,MQ220104-184,MQ220104-185,MQ220104-186,MQ220104-187,MQ220104-188,MQ220104-189,MQ220104-190,MQ220104-191,MQ220104-192,MQ220104-193,MQ220104-194,MQ220104-195,MQ220104-196,MQ220104-197,MQ220104-198,MQ220104-199,MQ220104-200,MQ220104-201,MQ220104-202,MQ220104-203,MQ220104-204,MQ220104-205,MQ220104-206,MQ220104-207,MQ220104-208,MQ221130-143,MQ221130-144,MQ221130-145,MQ221130-146,MQ221130-147,MQ221130-148,MQ221130-149,MQ221130-150,MQ221130-151,MQ221130-152,MQ221130-153,MQ221130-154,MQ221130-155,MQ221130-156,MQ221130-157,MQ221130-158,MQ221130-159,MQ221130-160,MQ221130-161,MQ221130-162,MQ221130-163,MQ221130-164,MQ221130-165,MQ221130-166,MQ221130-167,MQ221130-168,MQ221130-169,MQ221130-170,MQ221130-171,MQ221130-172,MQ221130-174,MQ221130-175,MQ221130-176,MQ221130-177,MQ221130-178,MQ221130-179,MQ221130-180,MQ221130-181,MQ221130-182,MQ221130-183,MQ221130-184,MQ221130-185,MQ221130-186,MQ221130-187,MQ221130-188,MQ221130-189,MQ221130-190,MQ221130-191,MQ221130-192,MQ221130-193,MQ221130-194,MQ221130-195,MQ221130-196,MQ221130-197,MQ221130-198,MQ221130-199,MQ221130-200,MQ221130-201,MQ221130-202,MQ221130-203,MQ221130-204,MQ221130-205,MQ221130-206,MQ221130-207,MQ221130-208,MQ221130-209,MQ221130-210,MQ221130-211,MQ221130-212,MQ221130-213,MQ221130-214
ASV1,0.125647871839171,0.141234264660731,0.0936956230758934,0.139430269599113,0.102101591083128,0.174013921113689,0.179468772433597,0.194317525340056,0.117109731818714,0.129497733789659,0.141553947782321,0.12996658002228,0.134952766531714,0.125953915684967,0.146430750457596,0.132965122225632,0.178890876565295,0.055561729081009,0.0602934280163462,0.0800174583545501,0.0401069518716578,0.153872456830227,0.0292333552583498,0.049480455220188,0.00756830394308636,0.0435133959097408,0.0612119975515201,0.0754603078780562,0.0786782061369001,0.0489134232408637,0.0493989790877655,0.0739699681929137,0.0357270453733476,0.0961461421360468,0.0187020759304283,0.0679655641141822,0.0695652173913044,0.0702067909114118,0.0368143330469996,0.0966758384769837,0.095883843572358,0.0771767347225146,0.120336943441637,0.128292204361935,0.111090538789113,0.0567456376791034,0.053071513864933,0.0885347498893316,0.0656912511197372,0.0203045685279188,0.0911715544750038,0.123221687016915,0.112905046855594,0.175385084642367,0.0860067085232648,0.130459740124198,0.189168359840258,0.0906207521522429,0.103132654376692,0.114036906489737,0.11615015046724,0.0970371328761806,0.0871898054996647,0.056657223796034,0.0309813337464178,0.0349283967865875,0.0406818274276881,0.0477554918815664,0.0454959053685168,0.0331491712707182,0.0593061184145498,0.0531318259637523,0.0208975497622904,0.0357493967289302,0.0599520383693046,0.0492691739201839,0.0743946976870012,0.170920021217658,0.202086405592878,0.168585048250203,0.174286435968679,0.283745439805432,0.240404892450443,0.192526816235118,0.252555622369212,0.172641998043391,0.150197988257248,0.107618658848851,0.158748596430093,0.182374081424663,0.174966926983314,0.189027795678137,0.10016694490818,0.0962188588963437,0.0988142292490119,0.117443868739206,0.109666937449228,0.131454627613688,0.0923963258872765,0.199185151652331,0.145620969419596,0.0928758741258741,0.140003230843789,0.165195638835135,0.132227860767636,0.20217249768701,0.131802954582899,0.263302920825424,0.113237458951421,0.0987259649287763,0.109561333277148,0.0863959593274407,0.168350168350168,0.0963886389924174,0.090311986863711,0.205821817112614,0.249159809943215,0.276203628744226,0.316511966997404,0.363299351251158,0.391171868566252,0.372944566875742,0.292327268975479,0.265366133543714,0.358301784748513,0.406666135076948,0.428449014567267,0.256514108275955,0.342748333862266,0.237615207373272,0.27410402247653,0.42473454091193,0.2000400080016,0.32966522728328,0.261615231820164,0.173801683132089,0.220880577234575,0.256267409470752,0.235057085292142,0.333306880406317,0.31685259753119,0.450590428837788,0.315660632609676,0.405131667792032,0.37141393442623,0.306129548458916,0.292397660818713,0.377612946729602
ASV2,2.17527878121564,2.22290451335585,2.83317717396154,3.23641063741006,3.26299668169829,3.89211136890951,3.96625987078248,5.48553122209968,4.74294413865792,3.82943298492276,3.92418999685436,3.65763089491274,3.66902834008097,5.3863821589983,3.53874313605857,3.94804132146875,3.68515205724508,3.04478275363929,2.77349768875193,3.31708736451589,0.695187165775401,6.07796204479398,3.25221077249141,2.16724393864424,2.02830545674714,2.25026418847517,1.67312793307488,0.852701479022034,1.1189789317248,0.873453986443994,0.691585707228717,0.791478659664176,0.619268786471359,0.37657239003285,0.467551898260707,0.203896692342546,0.299130434782609,0.23615011488384,0.239293164805498,0.230534691752807,0.376686528319978,0.315723005683014,0.351754142367861,0.611274620783337,0.518422514349195,0.588735990920698,0.829242404139578,1.20407259849491,1.33174081815467,1.71912013536379,2.05135997568759,2.72207908591912,3.48876594783787,4.30074729296935,3.37146297411198,3.33455095757449,3.44006165487284,2.56456728590847,2.62988268660565,2.3844080447854,2.9512697323267,2.34182947341183,3.38028169014084,2.95247088448222,2.46301603284021,1.65909884736291,1.39945486351247,1.01878382680675,0.935915767580918,0.651933701657459,0.266877532865474,0.572643013164886,0.893370252337913,0.589865046027348,0.809352517985612,0.837575956643127,0.743946976870012,0.654211115695173,0.540717679829592,0.44180909196605,0.447082596615307,0.608025942440211,0.501897933361451,0.605084279596087,0.565243535778713,0.650284859296772,0.614446315597834,0.731064682524956,0.840205985983661,0.986965617121708,1.08820893611573,1.15564720539588,1.26401144765085,0.936183491964425,0.925733305596006,0.974093264248705,1.22258326563769,1.41724520396007,1.72291972389804,1.68401991851517,1.69891130989529,1.43684440559441,1.56695923752087,1.92570916127814,1.67607747837896,1.82297913168626,2.06491295513208,1.8737370644786,1.86275619975088,1.41507216397913,1.56756984534996,1.34246029108792,1.87334336270506,1.58719958874181,1.79802955665025,1.30108791531902,1.18206049368409,0.947664174484499,1.34073046694406,1.02316960148285,1.46174750885284,1.33497202915748,1.09708704474327,1.19773362977838,0.831530557057869,1.17215533051591,0.576978006283919,0.600783043067369,0.837829260552206,0.756048387096774,0.753786061810457,0.549656464709557,0.660132026405281,0.705762176719135,0.847827140157938,0.850713501646542,0.868796937122662,0.999071494893222,1.08014327289008,0.960241250694389,0.950557792593571,1.24300807955252,1.72647039876313,1.62727886563133,1.95952868852459,2.04550198288458,2.06007442849548,2.02292650033715
ASV3,0.510444479346631,0.534233957629721,0.539865256770624,0.391829589749331,0.404152131370714,0.330626450116009,0.364919837281646,0.328239063074418,0.386462115001757,0.314494496346314,0.346020761245675,0.250649832900111,0.16025641025641,0.348225531599615,0.292861500915192,0.245474071801166,0.310077519379845,0.344482720302256,0.395256916996047,0.451007492543828,1.52406417112299,0.538553598905796,0.562742088723233,0.831271647699159,0.832513433739499,0.714862932802884,1.11201795551928,1.45638394204648,1.6697263746831,1.949549297743,1.96772600032933,2.34484799171536,2.51280219125878,2.33955612531047,3.30091640172059,3.91179580123848,3.22782608695652,3.26142455961195,3.43600441771997,3.44314717037257,4.19149373330594,3.85182066933277,3.43423123206517,3.90913893291072,3.74930568413257,4.00766066108668,2.84595993100703,3.2315183709606,2.78292027470887,2.57868020304569,2.07415286430634,2.50924162652627,2.72101162921983,2.25712978496264,2.58020125569794,2.16041329645671,2.10887690044139,2.07521522428636,2.75879850457651,2.37404105328634,2.2015733065836,1.69491525423729,1.91146881287726,2.38589864652188,2.81930137092402,2.99511002444988,2.95350067125015,3.59758038841133,4.20512153906148,4.91712707182321,4.82356429771671,4.82909262648326,5.30275325218118,3.41406738761283,4.01678657074341,5.5099359500739,6.45881239009874,6.29457181587788,6.54323010541264,6.88873386815487,7.24677948977015,6.74908796108634,7.07718262336567,7.14313779419276,7.09561034275406,5.44397767163492,3.64116335169087,3.11351913014436,2.2069926820769,2.13484954138282,1.69419195152136,1.58955191820252,1.34986882900072,0.977791647162844,0.894528812148949,0.580310880829016,0.65800162469537,0.488846896438401,0.500027175389967,0.479855138071526,0.22883295194508,0.256774475524476,0.140003230843789,0.231273894369189,0.085769423200629,0.123359490114108,0.0713932670657367,0.104096503582144,0.0679424753708527,0.0752197828028772,0.0505667692048376,0.106333488403004,0.0931298803639229,0.0706850019277728,0.123152709359606,0.0808585710085269,0.197010082280681,0.290490023334445,0.344962480884811,0.430027803521779,0.481759038128963,0.457704695711137,0.536506517178526,0.717205766334361,0.770686857760952,0.725619966509848,0.919737217937732,0.897799378965843,0.996509044747699,1.0440668202765,1.07585828822038,1.31168019987508,0.940188037607522,0.97042299298881,0.920498037885761,0.978777899743871,0.809895449860109,0.761374187558032,0.979404522050593,0.952305372589477,0.792131493827975,0.629272840273462,0.682857695033177,0.465901417960837,0.512295081967213,0.654004035344048,0.451887293992557,0.69453809844909
ASV4,3.40819852363751,3.08873196192815,2.67255610583144,2.85272296121396,2.52276014634561,2.34338747099768,2.1356783919598,2.62066067958616,2.38903852910177,2.04421422625104,1.66719094054734,1.16969922020052,1.3663967611336,1.83003630436393,2.09884075655888,2.44451263168661,3.04114490161002,1.94466051783532,2.69980572117639,2.23321451953153,2.04545454545455,2.48760471875534,1.89285975297815,1.65264720435428,1.7180049950806,1.42972586560577,1.25484594980616,1.56957440386357,1.4686598478888,1.15994689399762,1.07854437674955,1.21310747836378,1.15517446707157,0.977485778383142,1.02861417617356,1.11010421386498,0.966956521739131,0.823334184324738,0.754693827463493,0.713913884137726,1.45195534552428,0.975233284220866,1.323706377858,1.0187910346389,1.17570820218478,1.26259043836005,1.89730662067135,1.8946436476317,1.63630934607345,1.84771573604061,1.952590791673,1.90433516298869,1.614542170035,2.14274820802196,1.58252343682807,1.46114908939101,2.15792054928887,1.45899410965111,1.57277297924455,1.1922040223927,1.00839448814741,1.11916159917195,1.87122736418511,1.68083097261568,2.16869336224925,1.84247293049249,1.79406858956104,1.69531996179561,1.69634732874041,1.84530386740332,1.12681624987645,1.24564614203908,1.6770283684238,1.49253731343284,1.93345323741007,1.37953686976515,1.64344650344921,1.63847468615548,1.19067125457425,1.22078828043251,1.18211669613539,1.11471422780705,1.8135807676086,1.74845782091077,1.43114852675887,1.95660931115843,1.57935460379591,1.64767877685828,1.68428388895342,2.21530869495253,2.14654547006359,2.24255703054517,2.86668256618173,2.33265720081136,2.04389432078219,1.61658031088083,2.17303005686434,2.11148995604486,2.56535681287027,2.5169760072431,3.07190902156577,3.39816433566434,2.62236820849712,2.07202529853212,3.10199413908941,2.68992221498818,3.21269701795815,1.91047700691936,3.00079266221266,4.04306332565465,2.15751548607307,2.32604505881571,2.23511712873415,2.31332733581802,2.15106732348112,2.09497206703911,2.67701935334338,1.67627029858565,1.71414346171628,2.02038924930491,2.02585851931154,2.32666553653162,1.90528596485195,1.64240120490569,1.18983234180638,1.29973686308907,1.72522136532419,1.66059133252329,1.80260234846081,2.67857142857143,2.00781196464058,1.12429731417864,2.46049209841968,1.80619399173515,2.03962986289424,2.48810830589096,2.13517891326756,2.73351903435469,2.07633758674726,2.18236647885088,2.68664598323322,1.6780609073959,1.97771049410552,2.79540850776502,2.99052254098361,3.29785013567105,2.62493354598618,2.02966958867161
ASV6,2.12030783728601,2.07552962849248,1.95868469191987,2.24106170552734,2.51850591338382,2.34338747099768,2.36898779612347,2.58652381702642,2.33048366319241,1.86846730182222,1.89525007864108,1.66171555885629,2.00742240215924,1.65962806549604,1.37888956680903,1.62626572568272,2.14669051878354,1.67796421824647,1.27956052790246,1.47668582236124,1.20989304812834,0.89758933150966,1.34473434188409,1.24690747154874,0.855218345568758,1.01324050475539,0.734543970618241,0.852701479022034,0.751813969752601,0.691775557263643,0.806849991766837,0.628744729639766,0.45254257472907,0.528803781748257,0.663923695530204,0.64189699441172,0.514782608695652,0.631861118202706,0.595165050926494,0.73622369301703,0.780768440517773,1.1295867536659,0.860871980005554,1.25273564259301,1.43491945935938,1.21293800539084,1.15430542656229,1.21292607348384,1.39146013735443,1.27241962774958,1.39796383528339,1.36103954295956,1.09517895449927,1.2505719078847,0.963275135460566,1.26285028440223,1.30315981223289,0.869959220661531,1.02488075286838,0.798258345428157,0.976717174383612,1.00271703972053,1.06639839034205,0.988353792886371,0.97591201301216,0.873209919664688,0.996704771978357,0.652658389048074,0.805927466528013,0.607734806629834,0.504102006523673,0.696617273746974,0.679170367274437,0.652426490302976,0.539568345323741,0.804729840696338,0.696604896523739,0.542229032828432,0.557103064066852,0.418555981862574,0.467289719626168,0.689096068098906,0.586250527203712,0.491139837334486,0.679494888755262,0.87471945675318,0.746438487096627,0.912903106097154,1.01831416734425,1.14788392426112,1.29731575129091,1.31460239721614,1.36417839255903,1.35486555364852,1.39900145620969,1.62348877374784,1.23476848090983,1.59799531692889,0.733735529104843,1.68401991851517,1.99015324873448,1.66083916083916,1.65849981153411,1.38292349081984,1.24008291044243,1.33982112873933,1.10934153440606,1.29202130916662,0.866266560978372,0.766301537304311,0.83435169187982,0.604771715292085,0.719965613582635,0.623313198817633,0.804597701149425,0.845339605998236,0.672152045428207,0.614314967379399,0.686368647533696,0.559777571825765,0.588816602157622,0.483132734361756,0.491797640746982,0.803270458294485,0.615197404002163,0.853201499083008,0.78834618680377,0.614283785608208,0.679149476356712,0.705645161290323,0.849722469677243,1.38663335415365,1.34026805361072,1.46724242002136,1.3565234242527,1.37211855104281,1.24429391842144,1.1736304549675,1.35997313633311,1.26974049678597,1.26741039012476,1.27408328154133,1.08870707981705,1.37069547602971,1.13345286885246,1.20364572462256,1.34237107921318,1.06540795684423
ASV11,0.34553164755772,0.362296591955788,0.46401641904252,0.493603509164741,0.62111801242236,0.562645011600928,0.801627183536731,0.932198939131348,1.01885466682281,1.34122652853575,1.91097829506134,2.34868176754549,3.00269905533063,3.52670963917908,3.86821232458816,3.92758514881866,3.80441264162194,3.1003444827203,2.84049038654787,3.10613224703572,0.167112299465241,1.36775517182424,2.81371044361617,2.29589312221672,2.14183001589344,2.00161621184808,2.2444399102224,2.20344099003924,1.74840458082,1.65606875829781,1.23497447719414,1.24269546564095,0.714540907466953,0.584889031327618,0.589115391808491,0.672103911795801,0.396521739130435,0.312739341332653,0.337464719597497,0.312337324310255,0.356139990411616,0.280642671718235,0.342497454410812,0.25658440872387,0.361044251064618,0.234075755426302,0.537349077882447,0.433820274457725,0.412063302478352,0.534686971235195,0.934508433368789,0.644113363952056,1.2532460200971,1.56321488485588,1.44491270319085,1.40896519334133,1.05794156799552,0.842772995015859,1.05710970736109,1.21293800539084,1.09814687714482,1.89545866218139,0.449362843729041,0.509915014164306,0.62737200836496,0.654907439748516,0.585818314958708,0.612862145813435,0.643442090211881,0.629834254143646,0.672136008698231,0.708424346183364,0.673945979833865,0.652426490302976,0.614508393285372,0.640499260962391,0.392262951440552,0.235751753403666,0.169315637118357,0.244157656086502,0.189441778226825,0.222942845561411,0.231969633066217,0.168952104043063,0.216476247745039,0.235944063992634,0.195712530153384,0.378520800089064,0.305881441901886,0.461299147132972,0.554773183117825,0.588563818361473,0.705938468876699,0.863369220367192,0.894528812148949,0.732297063903282,0.779853777416734,0.92839830752167,1.07071036469373,0.733363512901765,0.644892864572498,0.945148601398601,0.662322976684077,0.641903053759381,0.607533414337789,0.664770585614913,0.620572244494481,0.410262690588451,0.577511040652248,0.465422406092802,0.577303948421895,0.564896657140958,0.569525037610144,0.591183652486827,0.509031198686371,0.566009997059688,0.660563217058756,0.452402495356922,0.387638251715922,0.426320667284523,0.395289467182739,0.41108662485167,0.402379887883894,0.279710248870401,0.371822606814494,0.430587672434415,0.411311053984576,0.391521533684353,0.361789907965725,0.352822580645161,0.356335229219489,0.262336039975016,0.293392011735681,0.422528671588429,0.440870112882128,0.439077936333699,0.493299955823885,0.538532961931291,0.593239310499216,0.642806126497897,0.567694237243383,0.730267246737104,0.592668942858983,0.661715057393653,0.77484631147541,0.563556668753914,0.750930356193514,0.613621038435604
ASV16,2.39516255693419,2.0939514891004,2.82425378128765,2.19526344179041,2.5397770781928,3.07424593967517,3.09284517827231,2.35019169161284,3.1151188663778,3.40394043104246,4.03428751179616,3.44411437059042,2.79183535762483,3.20812032303475,2.30628431970714,2.84340799836351,2.23017292784735,2.56695188354262,3.10176190795203,2.4005237506365,3.04144385026738,1.6925970251325,2.32405174303881,2.22662048490846,2.51267690910467,2.36215577795736,2.43827790246888,2.25626320555388,2.3690882070111,1.99846272098386,2.35468466985016,2.10074709667875,1.44099083005835,2.05111769890233,2.35646156723396,2.12958767557771,2.23304347826087,2.64232831248404,2.54018898024297,2.32022012344761,2.18478186425587,3.29755139268926,2.88808664259928,2.57339068749528,2.10146269209406,2.51099446730033,3.05824598646676,2.47897299690128,2.63362197670947,1.92893401015228,1.59550220331257,1.78111347597177,2.11132437619962,2.98917187738295,3.10484217768986,2.63528675050879,2.5923071533665,2.59175351155415,3.36470284903958,2.93385859423595,2.46027136898791,2.06365635916677,3.2729711602951,3.30500472143532,3.39245604523275,2.63709395738736,3.16504617387413,3.00063673989175,2.69075783179514,2.85082872928177,2.80715627162202,2.38502863215066,2.28305731153022,2.53820716775404,2.27817745803357,2.27459352931516,2.44826186933586,2.90564036070018,2.70905019389371,2.98802464829671,2.87446324829502,2.63477908390758,3.08308730493463,2.7700286825665,2.83824413710162,2.66444150313633,2.69901233444085,2.85374995361265,2.78003639601967,3.33637290135708,3.83220244953698,2.96000343686901,2.42785595039351,2.54589899620326,2.53276471811941,3.01899827288428,2.37611697806661,2.07862629914144,1.03809989673352,1.76550475328203,2.14964288190833,2.4256993006993,2.74621722039739,2.54401283806108,3.04481452362233,3.17993352294144,2.60310835301225,2.07580674790276,2.27041105197599,2.12495886418128,2.50305507563946,2.10673223898452,2.18855218855219,2.1012723300347,2.47126436781609,2.19053219641282,1.80785722563449,2.13819705700271,2.01287385753405,2.60611677479147,2.22762085151939,2.62756399389727,2.86824638030058,3.07681273757441,4.52947539210384,3.65202136990671,4.84433019137389,4.26623464290536,3.82100920342748,4.0610599078341,4.04303433152881,2.9106808244847,3.41401613656065,3.39415888935321,3.36224020154062,3.00951335528723,3.10705345309969,2.90064995357475,3.35795836131632,2.97595428934212,4.14548815103307,4.17961466749534,3.96186304193777,3.85550303848751,3.7077356557377,4.36930355527726,3.70813397129187,3.33108563722185
ASV8,1.08371289461285,1.32637396377034,1.07973051354125,0.823351008070672,0.770016166085255,0.597447795823666,0.753768844221106,0.638096738616669,0.784635203185385,0.739987050226621,0.754954388172381,1.13256591162273,0.784412955465587,0.822404978884197,0.707748627211715,0.859159251304081,0.739415623136553,0.822313590398933,0.850807262008441,1.19298756092238,1.63101604278075,0.401778081723371,0.928159029452605,0.890648193963384,0.900628169227276,0.975943308261329,1.20383595184656,1.10926652580743,1.4948859166011,1.46740269722591,1.63016630989626,1.53117834159331,1.17899249732047,1.16977806265524,1.23433701140827,1.32155263555354,1.32173913043478,0.919070717385754,1.03080132531599,0.907265561091693,0.876652284090131,0.72967094646741,0.527631213551791,0.649007622066259,0.416589520459174,0.503617534402043,0.358232718588298,0.460380699424524,0.412063302478352,0.379018612521151,0.440662513295852,0.380867032597737,0.60968725302021,0.610035077016929,0.602046959662854,0.652298700620988,0.518461430673299,0.516538287267784,0.49632589918783,0.539083557951483,0.422364183517238,0.426963384655195,0.489604292421194,0.434372049102927,0.549918673998916,0.619979042961928,0.720068345470079,0.620821394460363,0.74093331600156,0.883977900552486,0.968666600770979,0.873723360292815,0.98740922626822,1.00992045759228,0.689448441247002,0.607653145015602,0.581631272825646,0.353627630105499,0.327707684745207,0.418555981862574,0.474867390755241,0.54722334819619,0.497680303669338,0.365408038976857,0.360793746241732,0.408586062036025,0.464248327340585,0.475006494229413,0.398807449568281,0.482754921418227,0.516365808901976,0.515530351849465,0.372048652516098,0.442086648983201,0.556480133139172,0.545768566493955,0.418359057676686,0.538142381793534,0.565248111310397,0.3168854685378,0.277373275084946,0.387893356643357,0.35539281675731,0.387029782413744,0.353798870702595,0.332385292807456,0.598605085397331,0.447002633029208,0.526554184124108,0.498331061069061,0.543592768952004,0.604771715292085,0.805931656995487,0.758257293407017,1.42857142857143,1.05116142311085,1.13570518020628,0.857183675413115,0.665030762118141,0.645041705282669,0.76175574405007,0.665367011357857,0.574337104928294,0.645485189700925,0.682801514332071,0.79738457858225,0.668380462724936,0.621034156878628,0.710885433195811,0.820852534562212,0.561913246076886,0.699562773266708,0.573448022937921,0.594326043552955,0.499006831064386,0.384193194291987,0.375496981298778,0.356545961002786,0.470114170584285,0.499960320609475,0.396065746913988,0.334058421379739,0.373639116150229,0.472653612424038,0.499487704918033,0.445279343212969,0.405369484316853,0.357383681726231
ASV5,0.196324799748704,0.184218606079214,0.240931602195155,0.205583317219129,0.195694716242661,0.348027842227378,0.394831299353912,0.462160600808781,0.374751141819885,0.342244010729812,0.188738597043095,0.232083178611214,0.286774628879892,0.266725939097577,0.231848688224527,0.153421294875729,0.13118664281455,0.133348149794422,0.0669926977959403,0.109114715938023,0.0868983957219251,0.359035732603864,0.146166776291749,0.148441365660564,0.0908196473170362,0.111891589482191,0.14282799428688,0.0905523694536674,0.1311303435615,0.0489134232408637,0.0411658159064713,0.0739699681929137,0.0714540907466953,0.0160243570226745,0.0467551898260707,0.0151034586920405,0.0278260869565217,0.0382946132244064,0.0368143330469996,0.0297464118390719,0.0410930758167249,0.0280642671718235,0.0277700638711469,0.0905592030790129,0.0555452693945566,0.0638388423889913,0.0729733315642829,0.141655599822931,0.161242161839355,0.209813874788494,0.22792888618751,0.481684776520668,0.440329682736818,0.388897361598292,0.378429517502365,0.443563116422272,0.378336719680516,0.407793384685093,0.348072708521336,0.264358283226208,0.359009555989652,0.310518825203778,0.261569416498994,0.276990871891722,0.255596003407947,0.13971358714635,0.0895000203409137,0.0795924864692773,0.129988301052905,0.0552486187845304,0.079074824552733,0.0944565794911152,0.208975497622904,0.160872285280186,0.164868105515588,0.238134340614222,0.243473556066549,0.312371073259857,0.420558195423016,0.290663876293454,0.285425612528416,0.283745439805432,0.350063264445382,0.239676240619229,0.252555622369212,0.328019796282442,0.19116107596377,0.326566964782722,0.298137607929686,0.391567880705895,0.422481116374344,0.506938179318641,0.481755306463153,0.304259634888438,0.275639692115665,0.33160621761658,0.511779041429732,0.468307110873762,0.347844991575629,0.525124490719783,0.409125580750295,0.41520979020979,0.366162296052986,0.514466418086562,0.464584375670074,0.424904910393037,0.527211818331594,0.410262690588451,0.583172913599819,0.418410041841004,0.434031435674856,0.385458895460889,0.616089977792106,0.655442745148439,0.738916256157635,0.771831814172302,0.776451500753274,0.809562360112386,1.11668267008073,0.819277108433735,0.881166103928189,0.576368876080692,0.536506517178526,0.59528078605752,0.365062195781504,0.773463041224783,0.474150242787775,0.276765222087215,0.330053951126626,0.360023041474654,0.315219625848009,0.337289194253592,0.333400013336001,0.27394716070019,0.256770505304976,0.375045737285035,0.346046237667501,0.419684308263695,0.430937989702261,0.380922149035791,0.508284375206284,0.4816656308266,0.554016620498615,0.411883862255233,0.710809426229508,0.786196340360398,0.651249335459862,0.633850303438975
ASV17,0.942359038793781,0.957936751611913,1.26266006335609,1.1907548571603,1.09333787118183,1.39211136890951,1.74084709260589,0.984717189223255,1.59269235273451,3.1911941541023,2.13117332494495,1.6431489045674,1.98211875843455,1.90412684300215,2.68456375838926,2.70021478981283,2.27787716159809,2.10023335926214,6.81985663562672,2.08772823161417,0.955882352941176,1.05146178833989,1.629759555653,2.52350321622959,1.8315295542269,2.29999378380058,1.35686594572536,1.52429821913673,1.0927528630125,0.845503458877786,1.11971019265602,0.924624602411421,0.916994164582589,1.28996074032529,0.897699644660557,0.732517746563963,0.987826086956522,1.55093183558846,1.74254509755798,1.84427753402246,1.57523457297445,1.98554690240651,2.57335925205961,2.27907327748849,1.99037215330494,3.30543339480777,3.42974658352129,5.09074811863657,3.43386085398627,4.41962774957699,3.37334751557514,4.29035510249804,2.72101162921983,3.02729906969651,4.85937903156446,3.59547043782289,5.0795207734884,4.7394653375623,4.54428258347299,3.3122537839519,3.61649332136635,4.28904127312718,1.75050301810865,2.02077431539188,1.99055069320734,1.2486901851205,2.10731866075424,1.30531677809615,1.55336019758222,1.4585635359116,1.71987743402194,1.02131176574768,1.11279452484196,1.21547948878363,2.71282973621103,0.640499260962391,0.852157446232923,0.713149054046089,0.710033316947949,0.563887920009301,0.626420813336701,0.466153222537495,0.569380008435259,1.21802679658952,0.697534576067348,0.949530989238649,0.992217013335761,1.58459197684343,0.909900491733457,1.10497237569061,1.28024580719498,0.859217253082442,1.01597901264011,3.48468299786758,1.35739546494695,2.15544041450777,1.77091795288383,1.25703487655589,1.03266481874015,1.77455862381168,1.70584564177242,1.99409965034965,1.71234720801249,1.59531788360787,2.07276106068187,1.67220642154679,2.89966500082377,1.79413385585696,3.79345487487261,10.1452682055381,2.4272049218322,3.78148468133183,1.41843971631206,4.45958103071585,1.78981937602627,2.01411349603058,1.0951442809132,1.09052812038669,0.935310644048508,1.18257645968489,0.737050152351149,1.11883370062722,1.11428276644771,1.14035716847163,0.811249323958897,0.661829200223268,0.696943730362754,0.958552720399622,0.825134877816566,1.01526497695853,1.08271088878229,1.08682073703935,1.94038807761552,1.83869619724196,1.84584080228671,1.70142700329308,2.02473862465027,2.28040854224698,2.08753078128498,1.52368859614316,1.94072215987854,1.9266625233064,2.28692907298847,2.5320729237002,2.29252049180328,1.97592708550755,2.05342902711324,1.62508428860418
