ASV,MQ181116-241,MQ181116-242,MQ181116-243,MQ181116-244,MQ181116-245,MQ181116-246,MQ181116-247,MQ181116-248,MQ181116-249,MQ181116-250,MQ181116-251,MQ181116-252,MQ181116-253,MQ181116-254,MQ181116-255,MQ181116-256,MQ181116-257,MQ181116-258,MQ181116-259,MQ181116-260,MQ181116-261,MQ181116-262,MQ181116-263,MQ181116-264,MQ210129-83,MQ210129-84,MQ210129-85,MQ210129-86,MQ210129-87,MQ210129-88,MQ210129-89,MQ210129-90,MQ210129-91,MQ210129-92,MQ210129-93,MQ210129-94,MQ210129-95,MQ210129-96,MQ210129-97,MQ210129-98,MQ210129-99,MQ210129-100,MQ210129-101,MQ210129-102,MQ210129-103,MQ210129-104,MQ210129-105,MQ210129-107,MQ210129-108,MQ210129-109,MQ210129-110,MQ210129-111,MQ210129-112,MQ210129-113,MQ210129-114,MQ210129-115,MQ210129-116,MQ210129-117,MQ210129-118,MQ210129-119,MQ210129-120,MQ210129-121,MQ210129-122,MQ210129-123,MQ210129-124,MQ210129-125,MQ210129-126,MQ210129-127,MQ210129-128,MQ210129-129
ASV6546,0,0,0.00414696856597827,0.0740592165152053,0.165532462755196,0.0770996813213172,0.00410728221136074,0.00103229003220745,0,0,0,0,0,0,0,0,0,0,0,0.0868692328481526,0.0102759081333813,0.0178651183564091,0.006519861126958,0.0137487754996821,0.00274627193584709,0.00268362719051069,0.0120380402070543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547645125958379,0.0256400142006233,0.0399874633898562,0.0148064793153484,0.00869388819659779,0.00507009405024463,0,0.00204549173621339,0.00319948808190689,0.00167081585938414,0,0.00339443312966735,0,0,0,0,0,0,0,0,0,0,0,0,0.0257087032530079,0.0424690634839277,0.0470892930719878,0.152156102128513
ASV6621,0.032012470945203,0.0268761629108952,0.0276464571065218,0.0231435051610017,0.0183924958616884,0.0445464825412055,0.026012787338618,0.0227103807085639,0.00941560479568138,0.0124352331606218,0,0.00487175115095121,0.00396008236971329,0.00326722645146535,0.00719666074941227,0,0,0,0.00206812400471532,0.00386085479325123,0.0179828392334173,0.0558284948637785,0.055418819579143,0.0378091326241257,0.0357015351660121,0.0536725438102139,0.0662092211387986,0.0376987035834712,0.023981860992413,0.0102409175862157,0.0157162689577494,0.00820838349567692,0.0116588163969594,0.00890174696784244,0.0178497054798596,0.0160314215863092,0.0174179614017975,0.0257993498563836,0.0355231899824604,0.0437646842032524,0.0435829796995068,0.0486194631387702,0.0713598194430615,0.0690308074632164,0.113477936646889,0.0547839734667891,0.0840409192337787,0.0430957994270794,0.0673132058537558,0.0368188512518409,0.0367941129419293,0.0334163171876827,0.0397525799424383,0.0322471147318398,0.0334833106623417,0.0222537483657404,0.0217900528408781,0.028552965751469,0.0161751226613468,0.0207397165572071,0.025859393855808,0.0215949406139133,0.0276990603626446,0.0265491424626985,0.019376840799876,0.029544279488884,0.0188530490522058,0.061506919528447,0.145682500441462,0.237430401123614
ASV6740,0.0403635503222125,0.0372131486458549,0.0387050399491305,0.0308580068813355,0.0423027404818834,0.0342665250316965,0.0479182924658753,0.0526467916425799,0.100433117820601,0.103626943005181,0.0775371891333065,0.0535892626604633,0.0871218121336924,0.0784134348351684,0.0743654944105935,0.082187277409457,0.0633791298658816,0.0524528614416255,0.0537712241225984,0.034747693139261,0.0411036325335251,0.0312639571237159,0.03259930563479,0.0481207142488872,0.0192239035509296,0.034887153476639,0.04213314072469,0.050264938111295,0.0610447370715968,0.0793671112931719,0.0733425884694974,0.0738754514610923,0.107261110852026,0.1468788249694,0.13883104262113,0.136267083483628,0.0748972340277294,0.104917356082627,0.102129171199574,0.0737089418160041,0.0665213900676683,0.0614140587016044,0.0514454512263932,0.0690308074632164,0.0464719169125355,0.04590008587758,0.0391224968846901,0.0329556113265901,0.0473685522674578,0.0490918016691213,0.0431930891057431,0.0501244757815241,0.0477030959309259,0.0373387644263408,0.0544103798263053,0.061197808005786,0.046303862286866,0.0525975684895481,0.0629032547941266,0.0506970849176172,0.0465469089404544,0.0632423260836033,0.0276990603626446,0.0477884564328572,0.058130522399628,0.0413619912844375,0.0342782710040106,0.0468624148788167,0.0515039142974866,0.0418011269583828
ASV6908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273957591364857,0,0,0,0.00193042739662561,0,0.0223313979455114,0.0081498264086975,0.0223417601869833,0.00549254387169418,0.0134181359525535,0,0.0125662345278237,0.00218016918112846,0.00512045879310786,0.0104775126384996,0.0136806391594615,0.00699528983817563,0.00445087348392122,0,0.00400785539657729,0,0.00859978328546121,0.00666059812171133,0.0161238310222509,0.00688152311044845,0.0051178382251337,0.0165953068472236,0.0157784702773066,0.0280992985982773,0.0355355503568362,0.0217347204914945,0.048165893477324,0.0224377352845853,0.0204549173621339,0.0127979523276276,0.0183789744532255,0.0127208255815802,0.0169721656483367,0.0125562414983782,0.00834515563715263,0.00544751321021954,0.00450836301338984,0.00359447170252152,0.00460882590160157,0.00861979795193601,0.00771247879068333,0.00213069695097266,0.00265491424626985,0.0077507363199504,0.0192037816677746,0.0274226168032084,0.0966537306875595,0.0853493436929778,0.140451786580166
ASV7187,0,0,0,0.00308580068813355,0,0,0,0.00103229003220745,0.00627706986378758,0.0124352331606218,0.0114869909827121,0.0024358755754756,0.00792016473942658,0.0130689058058614,0.00479777383294152,0.0109583036545943,0.0204448806018973,0.0220854153438423,0.0227493640518686,0.0212347013628817,0.0411036325335251,0.0491290754801251,0.048898958452185,0.0378091326241257,0.0851344300112597,0.0590397981912353,0.0481521608282172,0.117284855593022,0.0806662597017529,0.0614455055172943,0.0314325379154989,0.0273612783189231,0.0256493960733106,0.0244798041615667,0.00198330060887329,0.0180353492845978,0.013934369121438,0.0275193065134759,0.0155413956173264,0.0138204265905008,0.0275260924417938,0.0230302720131017,0.0265524909555578,0.0177507790619699,0.0259378140907175,0.0177677751784181,0.0173877763931956,0.0532359875275686,0.0498616339657451,0.0859106529209622,0.0847864341705327,0.0902240564067434,0.0810952630825741,0.0899524779361847,0.0334833106623417,0.0361623410943281,0.0299613226562074,0.0390724794493786,0.0269585377689114,0.0138264777048047,0.0396510705789056,0.0447323769859633,0.0447446359704259,0.0371687994477778,0.0271275771198264,0.0354531353866608,0.0359921845542111,0.0380757120890386,0.0456177526634881,0.0200645409400237
ASV7256,0.0835107937700948,0.11784163737854,0.109203505570761,0.202119945072748,0.233584697443443,0.190179213925916,0.217685957202119,0.142456024444628,0.0251082794551503,0.016580310880829,0.0114869909827121,0.00974350230190242,0,0.0163361322573268,0.0119944345823538,0.0219166073091885,0.0286228328426562,0.0276067691798029,0.0186131160424379,0.0231651287595074,0.0205518162667626,0.0558284948637785,0.048898958452185,0.0584322958736488,0.00274627193584709,0,0,0.00628311726391187,0.00436033836225691,0.00256022939655393,0,0,0,0,0,0,0.00174179614017975,0,0,0,0,0,0.00165953068472236,0,0.0010807422537799,0.0074032396576742,0.00724490683049816,0.00507009405024463,0,0.00409098347242677,0.00479923212286034,0.00334163171876827,0.00159010319769753,0,0.00418541383279272,0,0,0.00300557534225989,0,0.00230441295080078,0.0017239595903872,0,0,0,0,0,0,0.00292890092992605,0,0
ASV7322,0.0459309365735521,0.0558197229687823,0.0511459456470653,0.0354867079135359,0.0331064925510392,0.0531131137991296,0.0602401390999576,0.0443884713849203,0.0627706986378758,0.016580310880829,0.0201022342197461,0.0414098847830853,0.0554411531759861,0.055542849674911,0.0311855299141198,0.0301353350501342,0.0695125940464508,0.0607348921955664,0.0537712241225984,0.0810779506582757,0.0950521502337769,0.080393032603841,0.104317778031328,0.0859298468730129,0.362507895531816,0.276413600622602,0.322017575538702,0.192682262759964,0.233278102380745,0.181776287155329,0.14930455509862,0.117653496771369,0.132910506925337,0.0979192166462668,0.13883104262113,0.132259228087051,0.151536264195639,0.166835795737947,0.124331164938612,0.267194914083015,0.172038077761211,0.258450830369252,0.200803212851406,0.244566289298253,0.198856574695501,0.250229500429388,0.221694149013244,0.0836565518290364,0.124654084914363,0.106365570283096,0.0991841305391137,0.0835407929692069,0.0810952630825741,0.0729803122878479,0.0418541383279272,0.0222537483657404,0.0435801056817563,0.0255473904092091,0.0323502453226937,0.0253485424588086,0.0137916767230976,0.0200524448557766,0.025568363411672,0.00796474273880954,0.0155014726399008,0.0236354235911072,0.0137113084016042,0.0322179102291865,0.0367885102124904,0.0418011269583828
ASV7398,0.0278369312566983,0.0227413686169113,0.0207348428298914,0.0154290034406678,0.0110354975170131,0.0137066100126786,0.0068454703522679,0.0061937401932447,0.0125541397275752,0.033160621761658,0.0172304864740681,0.00974350230190242,0.0237604942182797,0.0228705851602575,0.0359833037470614,0.0273957591364857,0.0347562970232254,0.0800596306214284,0.0372262320848758,0.0386085479325123,0.0205518162667626,0.0312639571237159,0.019559583380874,0.0360905356866654,0.0192239035509296,0.0241526447145963,0.0180570603105814,0.0418874484260791,0.0305223685357984,0.0230420645689854,0.028813159755874,0.0300974061508154,0.0279811593527025,0.040057861355291,0.0317328097419726,0.0460903370606389,0.0365777189437748,0.0326791764847526,0.0333029906085566,0.0207306398857511,0.0275260924417938,0.0230302720131017,0.0215738989013907,0.0256400142006233,0.0129689070453588,0.0192484231099529,0.015938795027096,0.0101401881004893,0.029916980379447,0.0286368843069874,0.0239961606143017,0.0200497903126097,0.027031754360858,0.0152749490835031,0.00837082766558543,0.0194720298200228,0.0272375660510977,0.0300557534225989,0.0251613019176507,0.0368706072128125,0.0448229493500672,0.0740397963905599,0.0894892719408519,0.0929219986194446,0.112385676639281,0.13738089962331,0.0599869742570185,0.0263601083693344,0.0264877273529931,0.0250806761750297
ASV7662,0.0180940053168539,0.0144717800289436,0.0414696856597827,0.0678876151389382,0.0754092330329226,0.0839529863276565,0.0944674908612971,0.0887769427698406,0.0282468143870441,0.0124352331606218,0.00574349549135604,0.0024358755754756,0.0118802471091399,0.00980167935439605,0.00479777383294152,0.00273957591364857,0.0204448806018973,0.00552135383596058,0.0186131160424379,0.0984517972279063,0.102759081333813,0.0513622152746762,0.03259930563479,0.0343719387492052,0.0219701754867767,0.0161017631430642,0.00902853015529072,0.00628311726391187,0,0.0102409175862157,0.0104775126384996,0.0136806391594615,0.00466352655878375,0,0.013883104262113,0.00400785539657729,0.00696718456071901,0.00515986997127672,0.0155413956173264,0.00691021329525038,0.0206445693313453,0.0997978453901072,0.121145739984732,0.0414184844779299,0.0367452366285165,0.0162871272468832,0.0043469440982989,0.00507009405024463,0,0.00409098347242677,0,0.00167081585938414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV7730,0.0347961640708728,0.0454827372338226,0.0483812999364132,0.0678876151389382,0.0441419900680522,0.0445464825412055,0.106789337495379,0.0743248823189363,0.0251082794551503,0.00829015544041451,0.00861524323703406,0.00974350230190242,0,0.00326722645146535,0.0407810775800029,0.0493123664456742,0.0408897612037946,0.0331281230157635,0.0392943560895911,0.0366781205358866,0.0205518162667626,0.0580616346583296,0.0407491320434875,0.0635880866860295,0,0,0,0.00418874484260791,0.00218016918112846,0,0,0.00273612783189231,0.00233176327939188,0,0,0.00200392769828865,0.00174179614017975,0,0,0,0.00229384103681615,0.00255891911256685,0.00663812273888944,0.00591692635398998,0,0.00148064793153484,0.0043469440982989,0.0228154232261008,0,0.00409098347242677,0.0159974404095345,0.00835407929692069,0.00477030959309259,0.010183299389002,0.0167416553311709,0.0111268741828702,0.0081712698153293,0.0150278767112995,0.0107834151075646,0.00691323885240235,0.0017239595903872,0.00616998303254666,0.00639209085291799,0.0132745712313492,0.019376840799876,0.00738606987222099,0.0188530490522058,0.0307534597642235,0.0220731061274943,0.0284247663317003
