																																	
																																	
																																	
	Rapportperiode: 01-01-2016  -  01-05-2017														Ejby Mølle Renseanlæg																		
																																	
	Drifttimer Luftningstank 2: januar 2016																																
																																	
																																	
																																	
																																	
			LT-RO1.2			LT-RO2.2			LT-RO3.2				LT-RO4.2					LT-RO5.2		LT-RO6.2		LT-OM1.2		LT-OM2.2			LT-OM3.2			LT-OM4.2			
			"Rotor
 Drifttimer"			"Rotor
 Drifttimer"			"Rotor
 Drifttimer"				"Rotor
 Drifttimer"					"Rotor 
Drifttimer"		"Rotor 
Drifttimer"		Omrører Drifttimer		Omrører Drifttimer			Omrører Drifttimer			Omrører Drifttimer			
Dato			Total h	Døgn h		Total h	Døgn h		 Total h	Døgn h			Total h			Døgn h		 Total h	Døgn h	Total h	 Døgn h	Total h	Døgn h	Total h		Døgn h	Total h	Døgn h		Total h	Døgn h		
29 maj  søn			94790	9.0		92145	8.0		57749	2.0			57615			3.0		88910	7.0	89209	7.0	42894	12.0	51573		0.0	51087	6.0		51889	6.0		
30 maj  man			94798	8.0		92154	9.0		57755	6.0			57620			5.0		88918	8.0	89217	8.0	42904	10.0	51573		0.0	51093	6.0		51894	5.0		
31 maj  tir			94807	9.0		92163	9.0		57763	8.0			57628			8.0		88927	9.0	89226	9.0	42914	10.0	51573		0.0	51098	5.0		51899	5.0		
01 jun  ons			94815	8.0		92171	8.0		57772	9.0			57636			8.0		88935	8.0	89234	8.0	42924	10.0	51573		0.0	51103	5.0		51903	4.0		
02 jun  tor			94824	9.0		92180	9.0		57779	7.0			57644			8.0		88944	9.0	89243	9.0	42934	10.0	51573		0.0	51108	5.0		51908	5.0		
03 jun  fre			94832	8.0		92188	8.0		57786	7.0			57651			7.0		88952	8.0	89251	8.0	42944	10.0	51573		0.0	51113	5.0		51914	6.0		
04 jun  lør			94840	8.0		92195	7.0		57791	5.0			57656			5.0		88960	8.0	89259	8.0	42956	12.0	51573		0.0	51119	6.0		51919	5.0		
05 jun  søn			94847	7.0		92203	8.0		57794	3.0			57659			3.0		88967	7.0	89266	7.0	42969	13.0	51573		0.0	51124	5.0		51927	8.0		
06 jun  man			94855	8.0		92211	8.0		57799	5.0			57664			5.0		88974	7.0	89274	8.0	42979	10.0	51573		0.0	51129	5.0		51932	5.0		
07 jun  tir			94864	9.0		92220	9.0		57807	8.0			57672			8.0		88983	9.0	89282	8.0	42987	8.0	51573		0.0	51133	4.0		51936	4.0		
08 jun  ons			94873	9.0		92229	9.0		57815	8.0			57679			7.0		88992	9.0	89291	9.0	42995	8.0	51573		0.0	51137	4.0		51940	4.0		
09 jun  tor			94882	9.0		92238	9.0		57824	9.0			57688			9.0		89001	9.0	89300	9.0	43001	6.0	51573		0.0	51140	3.0		51943	3.0		
10 jun  fre			94891	9.0		92247	9.0		57833	9.0			57697			9.0		89010	9.0	89309	9.0	43005	4.0	51573		0.0	51142	2.0		51945	2.0		
11 jun  lør			94899	8.0		92254	7.0		57840	7.0			57704			7.0		89018	8.0	89317	8.0	43013	8.0	51573		0.0	51146	4.0		51948	3.0		
12 jun  søn			94907	8.0		92262	8.0		57843	3.0			57707			3.0		89025	7.0	89324	7.0	43024	11.0	51573		0.0	51152	6.0		51954	6.0		
13 jun  man			94915	8.0		92270	8.0		57849	6.0			57712			5.0		89033	8.0	89332	8.0	43034	10.0	51573		0.0	51157	5.0		51959	5.0		
14 jun  tir			94924	9.0		92279	9.0		57855	6.0			57718			6.0		89042	9.0	89340	8.0	43043	9.0	51573		0.0	51161	4.0		51964	5.0		
15 jun  ons			94934	10.0		92289	10.0		57865	10.0			57728			10.0		89052	10.0	89351	11.0	43046	3.0	51575		2.0	51164	3.0		51967	3.0		
16 jun  tor			94942	8.0		92297	8.0		57873	8.0			57736			8.0		89060	8.0	89359	8.0	43049	3.0	51577		2.0	51166	2.0		51969	2.0		
17 jun  fre			94951	9.0		92306	9.0		57881	8.0			57745			9.0		89069	9.0	89367	8.0	43052	3.0	51581		4.0	51169	3.0		51972	3.0		
18 jun  lør			94958	7.0		92313	7.0		57887	6.0			57751			6.0		89075	6.0	89374	7.0	43057	5.0	51586		5.0	51174	5.0		51978	6.0		
19 jun  søn			94965	7.0		92320	7.0		57891	4.0			57754			3.0		89083	8.0	89380	6.0	43062	5.0	51592		6.0	51180	6.0		51983	5.0		
20 jun  man			94975	10.0		92330	10.0		57898	7.0			57761			7.0		89092	9.0	89390	10.0	43067	5.0	51596		4.0	51184	4.0		51988	5.0		
21 jun  tir			94982	7.0		92337	7.0		57905	7.0			57768			7.0		89099	7.0	89397	7.0	43071	4.0	51599		3.0	51188	4.0		51991	3.0		
22 jun  ons			94991	9.0		92345	8.0		57914	9.0			57776			8.0		89108	9.0	89406	9.0	43074	3.0	51602		3.0	51191	3.0		51994	3.0		
23 jun  tor			94999	8.0		92354	9.0		57923	9.0			57785			9.0		89117	9.0	89414	8.0	43076	2.0	51605		3.0	51194	3.0		51996	2.0		
24 jun  fre			95008	9.0		92362	8.0		57931	8.0			57793			8.0		89125	8.0	89423	9.0	43079	3.0	51608		3.0	51197	3.0		51999	3.0		
25 jun  lør			95017	9.0		92372	10.0		57940	9.0			57802			9.0		89135	10.0	89432	9.0	43083	4.0	51611		3.0	51200	3.0		52003	4.0		
26 jun  søn			95024	7.0		92379	7.0		57947	7.0			57809			7.0		89142	7.0	89439	7.0	43088	5.0	51616		5.0	51205	5.0		52008	5.0		
27 jun  man			95032	8.0		92387	8.0		57955	8.0			57816			7.0		89150	8.0	89447	8.0	43093	5.0	51621		5.0	51210	5.0		52013	5.0		
28 jun  tir			95040	8.0		92394	7.0		57962	7.0			57823			7.0		89157	7.0	89454	7.0	43096	3.0	51624		3.0	51213	3.0		52016	3.0		
29 jun  ons			95049	9.0		92404	10.0		57972	10.0			57833			10.0		89167	10.0	89464	10.0	43099	3.0	51626		2.0	51216	3.0		52018	2.0		
30 jun  tor			95059	10.0		92413	9.0		57981	9.0			57842			9.0		89176	9.0	89473	9.0	43101	2.0	51629		3.0	51218	2.0		52021	3.0		
01 jul  fre			95067	8.0		92421	8.0		57989	8.0			57850			8.0		89184	8.0	89481	8.0	43104	3.0	51632		3.0	51221	3.0		52024	3.0		
02 jul  lør			95072	5.0		92427	6.0		57995	6.0			57856			6.0		89190	6.0	89487	6.0	43109	5.0	51637		5.0	51226	5.0		52029	5.0		
03 jul  søn			95079	7.0		92433	6.0		58001	6.0			57862			6.0		89196	6.0	89493	6.0	43115	6.0	51643		6.0	51232	6.0		52035	6.0		
04 jul  man			95085	6.0		92440	7.0		58007	6.0			57868			6.0		89203	7.0	89500	7.0	43121	6.0	51648		5.0	51238	6.0		52040	5.0		
05 jul  tir			95093	8.0		92448	8.0		58015	8.0			57875			7.0		89210	7.0	89508	8.0	43124	3.0	51651		3.0	51241	3.0		52043	3.0		
06 jul  ons			95101	8.0		92455	7.0		58022	7.0			57883			8.0		89218	8.0	89515	7.0	43128	4.0	51655		4.0	51245	4.0		52047	4.0		
07 jul  tor			95108	7.0		92463	8.0		58030	8.0			57890			7.0		89225	7.0	89523	8.0	43132	4.0	51659		4.0	51249	4.0		52051	4.0		
08 jul  fre			95117	9.0		92472	9.0		58039	9.0			57900			10.0		89235	10.0	89532	9.0	43135	3.0	51662		3.0	51252	3.0		52054	3.0		
09 jul  lør			95123	6.0		92478	6.0		58045	6.0			57906			6.0		89240	5.0	89538	6.0	43140	5.0	51667		5.0	51257	5.0		52059	5.0		
10 jul  søn			95130	7.0		92485	7.0		58051	6.0			57912			6.0		89247	7.0	89545	7.0	43145	5.0	51672		5.0	51263	6.0		52064	5.0		
11 jul  man			95137	7.0		92492	7.0		58058	7.0			57918			6.0		89254	7.0	89552	7.0	43151	6.0	51677		5.0	51268	5.0		52069	5.0		
12 jul  tir			95144	7.0		92499	7.0		58065	7.0			57925			7.0		89261	7.0	89559	7.0	43155	4.0	51681		4.0	51272	4.0		52073	4.0		
13 jul  ons			95151	7.0		92506	7.0		58072	7.0			57933			8.0		89269	8.0	89566	7.0	43159	4.0	51685		4.0	51276	4.0		52077	4.0		
14 jul  tor			95160	9.0		92515	9.0		58081	9.0			57942			9.0		89277	8.0	89575	9.0	43162	3.0	51688		3.0	51279	3.0		52080	3.0		
15 jul  fre			95167	7.0		92522	7.0		58088	7.0			57948			6.0		89284	7.0	89583	8.0	43167	5.0	51693		5.0	51284	5.0		52085	5.0		
16 jul  lør			95174	7.0		92530	8.0		58091	3.0			57952			4.0		89291	7.0	89589	6.0	43173	6.0	51699		6.0	51291	7.0		52091	6.0		
17 jul  søn			95181	7.0		92535	5.0		58093	2.0			57953			1.0		89297	6.0	89594	5.0	43181	8.0	51706		7.0	51298	7.0		52098	7.0		
18 jul  man			95189	8.0		92543	8.0		58097	4.0			57957			4.0		89303	6.0	89600	6.0	43187	6.0	51712		6.0	51304	6.0		52104	6.0		
19 jul  tir			95195	6.0		92550	7.0		58103	6.0			57962			5.0		89311	8.0	89608	8.0	43192	5.0	51717		5.0	51309	5.0		52109	5.0		
20 jul  ons			95203	8.0		92557	7.0		58109	6.0			57969			7.0		89318	7.0	89615	7.0	43198	6.0	51723		6.0	51315	6.0		52115	6.0		
21 jul  tor			95210	7.0		92564	7.0		58116	7.0			57975			6.0		89325	7.0	89622	7.0	43203	5.0	51728		5.0	51321	6.0		52120	5.0		
22 jul  fre			95218	8.0		92572	8.0		58123	7.0			57983			8.0		89333	8.0	89630	8.0	43209	5.0	51733		5.0	51326	5.0		52125	5.0		
23 jul  lør			95225	7.0		92579	7.0		58128	5.0			57987			4.0		89340	7.0	89637	7.0	43216	7.0	51739		6.0	51333	7.0		52131	6.0		
24 jul  søn			95233	8.0		92587	8.0		58131	3.0			57989			2.0		89347	7.0	89643	6.0	43222	6.0	51747		8.0	51339	6.0		52138	7.0		
25 jul  man			95241	8.0		92596	9.0		58134	3.0			57992			3.0		89354	7.0	89651	8.0	43227	5.0	51754		7.0	51344	5.0		52146	8.0		
26 jul  tir			95248	7.0		92603	7.0		58137	3.0			57996			4.0		89361	7.0	89657	6.0	43234	7.0	51761		7.0	51351	7.0		52153	7.0		
27 jul  ons			95256	8.0		92611	8.0		58143	6.0			58001			5.0		89369	8.0	89665	8.0	43240	6.0	51767		6.0	51358	7.0		52159	6.0		
28 jul  tor			95263	7.0		92618	7.0		58147	4.0			58005			4.0		89376	7.0	89672	7.0	43247	7.0	51774		7.0	51365	7.0		52166	7.0		
29 jul  fre			95273	10.0		92627	9.0		58151	4.0			58009			4.0		89385	9.0	89680	8.0	43253	6.0	51779		5.0	51370	5.0		52171	5.0		
30 jul  lør			95279	6.0		92633	6.0		58153	2.0			58011			2.0		89390	5.0	89685	5.0	43260	7.0	51786		7.0	51377	7.0		52178	7.0		
31 jul  søn			95287	8.0		92639	6.0		58155	2.0			58012			1.0		89398	8.0	89690	5.0	43266	6.0	51793		7.0	51384	7.0		52185	7.0		
01 aug  man			95297	10.0		92649	10.0		58158	3.0			58015			3.0		89407	9.0	89698	8.0	43270	4.0	51798		5.0	51388	4.0		52190	5.0		
02 aug  tir			95305	8.0		92656	7.0		58161	3.0			58018			3.0		89415	8.0	89705	7.0	43276	6.0	51804		6.0	51393	5.0		52196	6.0		
03 aug  ons			95315	10.0		92666	10.0		58166	5.0			58024			6.0		89424	9.0	89713	8.0	43281	5.0	51811		7.0	51398	5.0		52203	7.0		
04 aug  tor			95322	7.0		92672	6.0		58169	3.0			58027			3.0		89430	6.0	89719	6.0	43286	5.0	51818		7.0	51404	6.0		52210	7.0		
05 aug  fre			95330	8.0		92680	8.0		58172	3.0			58030			3.0		89438	8.0	89726	7.0	43292	6.0	51825		7.0	51409	5.0		52216	6.0		
06 aug  lør			95339	9.0		92688	8.0		58174	2.0			58032			2.0		89445	7.0	89733	7.0	43298	6.0	51831		6.0	51415	6.0		52223	7.0		
07 aug  søn			95345	6.0		92695	7.0		58176	2.0			58034			2.0		89451	6.0	89739	6.0	43305	7.0	51838		7.0	51422	7.0		52229	6.0		
08 aug  man			95354	9.0		92702	7.0		58178	2.0			58036			2.0		89459	8.0	89745	6.0	43311	6.0	51843		5.0	51428	6.0		52235	6.0		
09 aug  tir			95362	8.0		92709	7.0		58180	2.0			58038			2.0		89466	7.0	89752	7.0	43316	5.0	51850		7.0	51433	5.0		52241	6.0		
10 aug  ons			95372	10.0		92717	8.0		58183	3.0			58042			4.0		89475	9.0	89759	7.0	43321	5.0	51855		5.0	51438	5.0		52246	5.0		
11 aug  tor			95380	8.0		92726	9.0		58185	2.0			58043			1.0		89483	8.0	89767	8.0	43326	5.0	51859		4.0	51442	4.0		52250	4.0		
12 aug  fre			95389	9.0		92735	9.0		58187	2.0			58046			3.0		89491	8.0	89774	7.0	43331	5.0	51865		6.0	51448	6.0		52256	6.0		
13 aug  lør			95396	7.0		92742	7.0		58190	3.0			58048			2.0		89497	6.0	89780	6.0	43338	7.0	51871		6.0	51455	7.0		52262	6.0		
14 aug  søn			95403	7.0		92751	9.0		58192	2.0			58050			2.0		89504	7.0	89787	7.0	43344	6.0	51877		6.0	51460	5.0		52269	7.0		
15 aug  man			95410	7.0		92758	7.0		58194	2.0			58052			2.0		89510	6.0	89794	7.0	43350	6.0	51884		7.0	51467	7.0		52275	6.0		
16 aug  tir			95419	9.0		92766	8.0		58198	4.0			58055			3.0		89518	8.0	89800	6.0	43356	6.0	51889		5.0	51472	5.0		52281	6.0		
17 aug  ons			95428	9.0		92775	9.0		58202	4.0			58060			5.0		89526	8.0	89809	9.0	43361	5.0	51895		6.0	51478	6.0		52286	5.0		
18 aug  tor			95437	9.0		92784	9.0		58207	5.0			58066			6.0		89535	9.0	89818	9.0	43366	5.0	51900		5.0	51483	5.0		52291	5.0		
19 aug  fre			95446	9.0		92794	10.0		58210	3.0			58068			2.0		89543	8.0	89825	7.0	43371	5.0	51905		5.0	51488	5.0		52297	6.0		
20 aug  lør			95455	9.0		92802	8.0		58212	2.0			58071			3.0		89551	8.0	89833	8.0	43377	6.0	51911		6.0	51493	5.0		52302	5.0		
21 aug  søn			95463	8.0		92809	7.0		58213	1.0			58073			2.0		89558	7.0	89839	6.0	43382	5.0	51917		6.0	51499	6.0		52308	6.0		
22 aug  man			95473	10.0		92819	10.0		58216	3.0			58075			2.0		89568	10.0	89848	9.0	43385	3.0	51921		4.0	51502	3.0		52313	5.0		
23 aug  tir			95479	6.0		92826	7.0		58219	3.0			58077			2.0		89573	5.0	89854	6.0	43392	7.0	51928		7.0	51508	6.0		52319	6.0		
24 aug  ons			95489	10.0		92835	9.0		58224	5.0			58083			6.0		89582	9.0	89863	9.0	43397	5.0	51933		5.0	51513	5.0		52324	5.0		
25 aug  tor			95499	10.0		92845	10.0		58227	3.0			58086			3.0		89592	10.0	89870	7.0	43401	4.0	51938		5.0	51518	5.0		52329	5.0		
26 aug  fre			95508	9.0		92854	9.0		58231	4.0			58089			3.0		89600	8.0	89878	8.0	43407	6.0	51943		5.0	51524	6.0		52335	6.0		
27 aug  lør			95518	10.0		92864	10.0		58233	2.0			58092			3.0		89609	9.0	89886	8.0	43411	4.0	51949		6.0	51528	4.0		52341	6.0		
28 aug  søn			95525	7.0		92871	7.0		58235	2.0			58094			2.0		89615	6.0	89892	6.0	43417	6.0	51957		8.0	51534	6.0		52348	7.0		
29 aug  man			95532	7.0		92878	7.0		58238	3.0			58096			2.0		89622	7.0	89898	6.0	43423	6.0	51963		6.0	51540	6.0		52355	7.0		
30 aug  tir			95540	8.0		92887	9.0		58241	3.0			58099			3.0		89629	7.0	89905	7.0	43429	6.0	51969		6.0	51546	6.0		52361	6.0		
31 aug  ons			95549	9.0		92897	10.0		58246	5.0			58103			4.0		89636	7.0	89915	10.0	43435	6.0	51974		5.0	51552	6.0		52365	4.0		
01 sep  tor			95560	11.0		92907	10.0		58249	3.0			58107			4.0		89646	10.0	89923	8.0	43439	4.0	51979		5.0	51556	4.0		52370	5.0		
02 sep  fre			95569	9.0		92917	10.0		58252	3.0			58109			2.0		89654	8.0	89932	9.0	43443	4.0	51983		4.0	51560	4.0		52375	5.0		
03 sep  lør			95578	9.0		92925	8.0		58254	2.0			58112			3.0		89662	8.0	89940	8.0	43448	5.0	51988		5.0	51565	5.0		52379	4.0		
04 sep  søn			95584	6.0		92932	7.0		58256	2.0			58114			2.0		89668	6.0	89946	6.0	43455	7.0	51995		7.0	51572	7.0		52387	8.0		
05 sep  man			95591	7.0		92939	7.0		58259	3.0			58116			2.0		89675	7.0	89953	7.0	43461	6.0	52001		6.0	51578	6.0		52392	5.0		
06 sep  tir			95600	9.0		92948	9.0		58261	2.0			58118			2.0		89683	8.0	89961	8.0	43466	5.0	52005		4.0	51583	5.0		52397	5.0		
07 sep  ons			95609	9.0		92957	9.0		58263	2.0			58121			3.0		89690	7.0	89969	8.0	43470	4.0	52010		5.0	51587	4.0		52401	4.0		
08 sep  tor			95618	9.0		92966	9.0		58266	3.0			58124			3.0		89699	8.0	89977	8.0	43474	4.0	52015		5.0	51591	4.0		52406	5.0		
09 sep  fre			95628	10.0		92976	10.0		58270	4.0			58127			3.0		89707	8.0	89985	8.0	43479	5.0	52020		5.0	51596	5.0		52411	5.0		
10 sep  lør			95637	9.0		92985	9.0		58273	3.0			58130			3.0		89715	8.0	89992	7.0	43484	5.0	52025		5.0	51601	5.0		52416	5.0		
11 sep  søn			95645	8.0		92993	8.0		58275	2.0			58132			2.0		89723	8.0	90000	7.0	43489	5.0	52031		6.0	51606	5.0		52422	6.0		
12 sep  man			95654	9.0		93002	9.0		58277	2.0			58134			2.0		89731	8.0	90008	8.0	43494	5.0	52036		5.0	51610	4.0		52427	5.0		
13 sep  tir			95664	10.0		93012	10.0		58281	4.0			58138			4.0		89740	9.0	90016	8.0	43498	4.0	52041		5.0	51615	5.0		52432	5.0		
14 sep  ons			95674	10.0		93022	10.0		58286	5.0			58143			5.0		89750	10.0	90025	9.0	43502	4.0	52045		4.0	51619	4.0		52437	5.0		
15 sep  tor			95685	11.0		93033	11.0		58290	4.0			58147			4.0		89759	9.0	90034	9.0	43506	4.0	52050		5.0	51623	4.0		52441	4.0		
16 sep  fre			95697	12.0		93045	12.0		58296	6.0			58154			7.0		89770	11.0	90045	11.0	43511	5.0	52054		4.0	51628	5.0		52445	4.0		
17 sep  lør			95706	9.0		93053	8.0		58299	3.0			58156			2.0		89778	8.0	90053	8.0	43515	4.0	52058		4.0	51632	4.0		52450	5.0		
18 sep  søn			95715	9.0		93061	8.0		58301	2.0			58158			2.0		89786	8.0	90060	7.0	43520	5.0	52063		5.0	51636	4.0		52454	4.0		
19 sep  man			95725	10.0		93071	10.0		58303	2.0			58160			2.0		89796	9.0	90070	10.0	43522	2.0	52066		3.0	51639	3.0		52457	3.0		
20 sep  tir			95737	12.0		93083	12.0		58305	2.0			58163			3.0		89808	12.0	90082	12.0	43526	4.0	52071		5.0	51643	4.0		52462	5.0		
21 sep  ons			95749	12.0		93094	11.0		58307	2.0			58165			2.0		89820	12.0	90093	11.0	43530	4.0	52075		4.0	51647	4.0		52467	5.0		
22 sep  tor			95760	11.0		93105	11.0		58309	2.0			58167			2.0		89831	11.0	90104	11.0	43535	5.0	52080		5.0	51652	5.0		52471	4.0		
23 sep  fre			95770	10.0		93116	11.0		58312	3.0			58170			3.0		89841	10.0	90115	11.0	43539	4.0	52085		5.0	51656	4.0		52477	6.0		
24 sep  lør			95779	9.0		93125	9.0		58314	2.0			58172			2.0		89851	10.0	90124	9.0	43544	5.0	52092		7.0	51661	5.0		52483	6.0		
25 sep  søn			95787	8.0		93133	8.0		58317	3.0			58174			2.0		89859	8.0	90132	8.0	43550	6.0	52098		6.0	51667	6.0		52489	6.0		
26 sep  man			95797	10.0		93143	10.0		58319	2.0			58176			2.0		89868	9.0	90142	10.0	43555	5.0	52104		6.0	51672	5.0		52496	7.0		
27 sep  tir			95806	9.0		93152	9.0		58322	3.0			58180			4.0		89878	10.0	90151	9.0	43560	5.0	52110		6.0	51677	5.0		52501	5.0		
28 sep  ons			95817	11.0		93162	10.0		58327	5.0			58186			6.0		89888	10.0	90161	10.0	43564	4.0	52114		4.0	51681	4.0		52505	4.0		
29 sep  tor			95827	10.0		93173	11.0		58331	4.0			58189			3.0		89899	11.0	90172	11.0	43569	5.0	52119		5.0	51686	5.0		52510	5.0		
30 sep  fre			95837	10.0		93183	10.0		58334	3.0			58192			3.0		89908	9.0	90182	10.0	43574	5.0	52125		6.0	51691	5.0		52516	6.0		
01 okt  lør			95847	10.0		93193	10.0		58336	2.0			58194			2.0		89918	10.0	90192	10.0	43579	5.0	52130		5.0	51696	5.0		52522	6.0		
02 okt  søn			95855	8.0		93201	8.0		58338	2.0			58197			3.0		89927	9.0	90200	8.0	43585	6.0	52137		7.0	51702	6.0		52528	6.0		
03 okt  man			95862	7.0		93208	7.0		58340	2.0			58199			2.0		89934	7.0	90207	7.0	43592	7.0	52144		7.0	51709	7.0		52535	7.0		
04 okt  tir			95870	8.0		93216	8.0		58343	3.0			58201			2.0		89942	8.0	90215	8.0	43597	5.0	52151		7.0	51714	5.0		52542	7.0		
05 okt  ons			95880	10.0		93225	9.0		58346	3.0			58204			3.0		89951	9.0	90224	9.0	43602	5.0	52156		5.0	51719	5.0		52548	6.0		
06 okt  tor			95889	9.0		93235	10.0		58350	4.0			58208			4.0		89961	10.0	90234	10.0	43607	5.0	52161		5.0	51724	5.0		52552	4.0		
07 okt  fre			95899	10.0		93245	10.0		58354	4.0			58212			4.0		89971	10.0	90244	10.0	43612	5.0	52166		5.0	51729	5.0		52557	5.0		
08 okt  lør			95908	9.0		93254	9.0		58356	2.0			58215			3.0		89980	9.0	90253	9.0	43617	5.0	52172		6.0	51734	5.0		52563	6.0		
09 okt  søn			95917	9.0		93262	8.0		58358	2.0			58217			2.0		89988	8.0	90261	8.0	43624	7.0	52178		6.0	51741	7.0		52569	6.0		
10 okt  man			95926	9.0		93271	9.0		58361	3.0			58220			3.0		89997	9.0	90270	9.0	43629	5.0	52184		6.0	51746	5.0		52575	6.0		
11 okt  tir			95934	8.0		93280	9.0		58364	3.0			58222			2.0		90005	8.0	90278	8.0	43635	6.0	52190		6.0	51752	6.0		52581	6.0		
12 okt  ons			95944	10.0		93289	9.0		58366	2.0			58225			3.0		90015	10.0	90288	10.0	43640	5.0	52195		5.0	51757	5.0		52587	6.0		
13 okt  tor			95953	9.0		93298	9.0		58369	3.0			58228			3.0		90024	9.0	90297	9.0	43645	5.0	52200		5.0	51762	5.0		52592	5.0		
14 okt  fre			95963	10.0		93308	10.0		58371	2.0			58231			3.0		90034	10.0	90307	10.0	43651	6.0	52206		6.0	51768	6.0		52597	5.0		
15 okt  lør			95973	10.0		93318	10.0		58374	3.0			58233			2.0		90044	10.0	90317	10.0	43655	4.0	52211		5.0	51772	4.0		52602	5.0		
16 okt  søn			95980	7.0		93325	7.0		58376	2.0			58235			2.0		90051	7.0	90324	7.0	43662	7.0	52218		7.0	51779	7.0		52609	7.0		
17 okt  man			95988	8.0		93334	9.0		58378	2.0			58238			3.0		90060	9.0	90333	9.0	43668	6.0	52224		6.0	51785	6.0		52615	6.0		
18 okt  tir			95999	11.0		93344	10.0		58381	3.0			58240			2.0		90070	10.0	90343	10.0	43673	5.0	52229		5.0	51790	5.0		52621	6.0		
19 okt  ons			96007	8.0		93352	8.0		58383	2.0			58243			3.0		90078	8.0	90351	8.0	43679	6.0	52236		7.0	51796	6.0		52627	6.0		
20 okt  tor			96015	8.0		93360	8.0		58386	3.0			58245			2.0		90086	8.0	90359	8.0	43685	6.0	52242		6.0	51802	6.0		52634	7.0		
21 okt  fre			96024	9.0		93369	9.0		58388	2.0			58248			3.0		90095	9.0	90368	9.0	43691	6.0	52248		6.0	51808	6.0		52639	5.0		
22 okt  lør			96030	6.0		93376	7.0		58391	3.0			58250			2.0		90102	7.0	90375	7.0	43697	6.0	52255		7.0	51814	6.0		52646	7.0		
23 okt  søn			96038	8.0		93383	7.0		58393	2.0			58252			2.0		90109	7.0	90382	7.0	43704	7.0	52261		6.0	51821	7.0		52653	7.0		
24 okt  man			96045	7.0		93391	8.0		58396	3.0			58255			3.0		90117	8.0	90390	8.0	43709	5.0	52268		7.0	51826	5.0		52659	6.0		
25 okt  tir			96053	8.0		93398	7.0		58399	3.0			58258			3.0		90124	7.0	90397	7.0	43715	6.0	52274		6.0	51832	6.0		52666	7.0		
26 okt  ons			96063	10.0		93409	11.0		58402	3.0			58261			3.0		90135	11.0	90407	10.0	43720	5.0	52279		5.0	51837	5.0		52670	4.0		
27 okt  tor			96071	8.0		93416	7.0		58404	2.0			58263			2.0		90143	8.0	90415	8.0	43725	5.0	52286		7.0	51842	5.0		52677	7.0		
28 okt  fre			96081	10.0		93426	10.0		58406	2.0			58266			3.0		90153	10.0	90425	10.0	43730	5.0	52291		5.0	51847	5.0		52682	5.0		
29 okt  lør			96091	10.0		93436	10.0		58409	3.0			58268			2.0		90163	10.0	90435	10.0	43735	5.0	52296		5.0	51852	5.0		52688	6.0		
30 okt  søn			96101	10.0		93446	10.0		58412	3.0			58271			3.0		90172	9.0	90445	10.0	43740	5.0	52302		6.0	51857	5.0		52693	5.0		
31 okt  man			96111	10.0		93456	10.0		58415	3.0			58274			3.0		90182	10.0	90454	9.0	43745	5.0	52307		5.0	51861	4.0		52699	6.0		
01 nov  tir			96121	10.0		93466	10.0		58417	2.0			58276			2.0		90192	10.0	90465	11.0	43749	4.0	52313		6.0	51866	5.0		52704	5.0		
02 nov  ons			96131	10.0		93476	10.0		58420	3.0			58279			3.0		90203	11.0	90475	10.0	43754	5.0	52318		5.0	51871	5.0		52709	5.0		
03 nov  tor			96142	11.0		93487	11.0		58422	2.0			58282			3.0		90214	11.0	90486	11.0	43758	4.0	52322		4.0	51875	4.0		52713	4.0		
04 nov  fre			96151	9.0		93496	9.0		58425	3.0			58284			2.0		90222	8.0	90494	8.0	43764	6.0	52328		6.0	51881	6.0		52720	7.0		
05 nov  lør			96159	8.0		93504	8.0		58427	2.0			58286			2.0		90231	9.0	90503	9.0	43770	6.0	52335		7.0	51887	6.0		52726	6.0		
06 nov  søn			96166	7.0		93511	7.0		58429	2.0			58289			3.0		90237	6.0	90509	6.0	43777	7.0	52342		7.0	51894	7.0		52733	7.0		
07 nov  man			96175	9.0		93520	9.0		58432	3.0			58291			2.0		90246	9.0	90518	9.0	43782	5.0	52347		5.0	51899	5.0		52739	6.0		
08 nov  tir			96185	10.0		93530	10.0		58434	2.0			58294			3.0		90256	10.0	90529	11.0	43787	5.0	52352		5.0	51904	5.0		52744	5.0		
09 nov  ons			96196	11.0		93541	11.0		58437	3.0			58296			2.0		90268	12.0	90540	11.0	43791	4.0	52357		5.0	51908	4.0		52749	5.0		
10 nov  tor			96207	11.0		93551	10.0		58439	2.0			58299			3.0		90278	10.0	90550	10.0	43795	4.0	52363		6.0	51912	4.0		52754	5.0		
11 nov  fre			96216	9.0		93561	10.0		58442	3.0			58302			3.0		90287	9.0	90560	10.0	43800	5.0	52368		5.0	51917	5.0		52760	6.0		
12 nov  lør			96224	8.0		93569	8.0		58445	3.0			58305			3.0		90296	9.0	90568	8.0	43805	5.0	52374		6.0	51922	5.0		52765	5.0		
13 nov  søn			96233	9.0		93578	9.0		58448	3.0			58308			3.0		90305	9.0	90577	9.0	43810	5.0	52379		5.0	51927	5.0		52771	6.0		
14 nov  man			96244	11.0		93588	10.0		58451	3.0			58310			2.0		90315	10.0	90587	10.0	43815	5.0	52384		5.0	51932	5.0		52775	4.0		
15 nov  tir			96251	7.0		93595	7.0		58455	4.0			58314			4.0		90322	7.0	90594	7.0	43820	5.0	52389		5.0	51937	5.0		52781	6.0		
16 nov  ons			96260	9.0		93605	10.0		58459	4.0			58318			4.0		90332	10.0	90604	10.0	43824	4.0	52392		3.0	51940	3.0		52784	3.0		
