																																	
																																	
																																	
04 mar  fre			85027	7.0		88969	8.0		53127	6.0			53250			6.0		86314	7.0	86213	7.0	51136	5.0	51724		4.0	51684	4.0		51108	4.0		
05 mar  lør			85034	7.0		88975	6.0		53131	4.0			53255			5.0		86321	7.0	86219	6.0	51139	3.0	51726		2.0	51688	4.0		51111	3.0		
06 mar  søn			85043	9.0		88984	9.0		53138	7.0			53261			6.0		86330	9.0	86229	10.0	51144	5.0	51730		4.0	51692	4.0		51114	3.0		
07 mar  man			85054	11.0		88995	11.0		53149	11.0			53271			10.0		86341	11.0	86239	10.0	51146	2.0	51732		2.0	51695	3.0		51116	2.0		
08 mar  tir			85061	7.0		89002	7.0		53155	6.0			53277			6.0		86348	7.0	86247	8.0	51149	3.0	51735		3.0	51698	3.0		51119	3.0		
09 mar  ons			85067	6.0		89008	6.0		53161	6.0			53284			7.0		86354	6.0	86253	6.0	51152	3.0	51737		2.0	51700	2.0		51122	3.0		
10 mar  tor			85076	9.0		89017	9.0		53169	8.0			53291			7.0		86363	9.0	86261	8.0	51156	4.0	51740		3.0	51704	4.0		51124	2.0		
11 mar  fre			85083	7.0		89024	7.0		53176	7.0			53298			7.0		86370	7.0	86269	8.0	51158	2.0	51743		3.0	51707	3.0		51127	3.0		
12 mar  lør			85090	7.0		89030	6.0		53181	5.0			53302			4.0		86377	7.0	86275	6.0	51164	6.0	51748		5.0	51712	5.0		51132	5.0		
13 mar  søn			85097	7.0		89038	8.0		53184	3.0			53306			4.0		86383	6.0	86282	7.0	51169	5.0	51753		5.0	51717	5.0		51137	5.0		
14 mar  man			85105	8.0		89046	8.0		53189	5.0			53310			4.0		86390	7.0	86289	7.0	51174	5.0	51759		6.0	51722	5.0		51143	6.0		
15 mar  tir			85113	8.0		89054	8.0		53194	5.0			53315			5.0		86398	8.0	86297	8.0	51179	5.0	51763		4.0	51727	5.0		51147	4.0		
16 mar  ons			85120	7.0		89061	7.0		53199	5.0			53321			6.0		86405	7.0	86304	7.0	51183	4.0	51768		5.0	51732	5.0		51152	5.0		
17 mar  tor			85129	9.0		89069	8.0		53206	7.0			53328			7.0		86414	9.0	86312	8.0	51187	4.0	51771		3.0	51735	3.0		51155	3.0		
18 mar  fre			85138	9.0		89078	9.0		53211	5.0			53332			4.0		86423	9.0	86320	8.0	51191	4.0	51775		4.0	51740	5.0		51159	4.0		
19 mar  lør			85145	7.0		89085	7.0		53215	4.0			53336			4.0		86429	6.0	86327	7.0	51197	6.0	51780		5.0	51745	5.0		51165	6.0		
20 mar  søn			85152	7.0		89092	7.0		53218	3.0			53339			3.0		86436	7.0	86333	6.0	51203	6.0	51787		7.0	51751	6.0		51171	6.0		
21 mar  man			85159	7.0		89099	7.0		53222	4.0			53344			5.0		86443	7.0	86341	8.0	51208	5.0	51792		5.0	51757	6.0		51176	5.0		
22 mar  tir			85165	6.0		89105	6.0		53226	4.0			53348			4.0		86449	6.0	86347	6.0	51214	6.0	51798		6.0	51762	5.0		51182	6.0		
23 mar  ons			85172	7.0		89112	7.0		53231	5.0			53352			4.0		86456	7.0	86354	7.0	51219	5.0	51803		5.0	51768	6.0		51187	5.0		
24 mar  tor			85178	6.0		89118	6.0		53234	3.0			53355			3.0		86462	6.0	86360	6.0	51225	6.0	51810		7.0	51774	6.0		51194	7.0		
25 mar  fre			85183	5.0		89123	5.0		53237	3.0			53358			2.0		86467	5.0	86365	5.0	51232	7.0	51817		7.0	51780	6.0		51202	8.0		
26 mar  lør			85189	6.0		89128	5.0		53240	3.0			53361			3.0		86472	5.0	86370	5.0	51239	7.0	51824		7.0	51787	7.0		51208	6.0		
27 mar  søn			85194	5.0		89134	6.0		53243	3.0			53364			3.0		86477	5.0	86375	5.0	51246	7.0	51831		7.0	51794	7.0		51215	7.0		
28 mar  man			85200	6.0		89140	6.0		53245	2.0			53367			3.0		86483	6.0	86381	6.0	51253	7.0	51837		6.0	51801	7.0		51221	6.0		
29 mar  tir			85207	7.0		89146	6.0		53251	6.0			53372			5.0		86489	6.0	86387	6.0	51258	5.0	51843		6.0	51806	5.0		51227	6.0		
30 mar  ons			85215	8.0		89154	8.0		53258	7.0			53379			7.0		86497	8.0	86395	8.0	51261	3.0	51847		4.0	51809	3.0		51231	4.0		
31 mar  tor			85222	7.0		89161	7.0		53263	5.0			53385			6.0		86504	7.0	86402	7.0	51265	4.0	51851		4.0	51814	5.0		51235	4.0		
01 apr  fre			85228	6.0		89168	7.0		53269	6.0			53390			5.0		86511	7.0	86409	7.0	51269	4.0	51856		5.0	51818	4.0		51240	5.0		
02 apr  lør			85234	6.0		89174	6.0		53273	4.0			53395			5.0		86517	6.0	86415	6.0	51275	6.0	51861		5.0	51823	5.0		51245	5.0		
03 apr  søn			85241	7.0		89180	6.0		53277	4.0			53399			4.0		86523	6.0	86421	6.0	51280	5.0	51867		6.0	51828	5.0		51251	6.0		
04 apr  man			85249	8.0		89188	8.0		53283	6.0			53406			7.0		86531	8.0	86429	8.0	51284	4.0	51871		4.0	51832	4.0		51255	4.0		
05 apr  tir			85255	6.0		89194	6.0		53288	5.0			53411			5.0		86537	6.0	86435	6.0	51289	5.0	51875		4.0	51837	5.0		51259	4.0		
06 apr  ons			85261	6.0		89200	6.0		53292	4.0			53414			3.0		86542	5.0	86440	5.0	51293	4.0	51879		4.0	51842	5.0		51263	4.0		
07 apr  tor			85267	6.0		89206	6.0		53295	3.0			53418			4.0		86548	6.0	86447	7.0	51298	5.0	51883		4.0	51846	4.0		51267	4.0		
08 apr  fre			85274	7.0		89213	7.0		53300	5.0			53423			5.0		86555	7.0	86453	6.0	51303	5.0	51888		5.0	51851	5.0		51272	5.0		
09 apr  lør			85280	6.0		89219	6.0		53304	4.0			53427			4.0		86561	6.0	86459	6.0	51308	5.0	51894		6.0	51857	6.0		51278	6.0		
10 apr  søn			85286	6.0		89225	6.0		53307	3.0			53430			3.0		86567	6.0	86465	6.0	51314	6.0	51900		6.0	51863	6.0		51285	7.0		
11 apr  man			85293	7.0		89232	7.0		53312	5.0			53435			5.0		86574	7.0	86472	7.0	51320	6.0	51905		5.0	51868	5.0		51290	5.0		
12 apr  tir			85300	7.0		89239	7.0		53317	5.0			53440			5.0		86580	6.0	86478	6.0	51324	4.0	51910		5.0	51872	4.0		51294	4.0		
13 apr  ons			85307	7.0		89245	6.0		53322	5.0			53445			5.0		86587	7.0	86485	7.0	51324	0.0	51919		9.0	51877	5.0		51299	5.0		
14 apr  tor			85314	7.0		89253	8.0		53328	6.0			53452			7.0		86594	7.0	86492	7.0	51324	0.0	51926		7.0	51881	4.0		51302	3.0		
15 apr  fre			85321	7.0		89260	7.0		53336	8.0			53459			7.0		86601	7.0	86499	7.0	51324	0.0	51933		7.0	51884	3.0		51305	3.0		
16 apr  lør			85328	7.0		89266	6.0		53342	6.0			53465			6.0		86608	7.0	86506	7.0	51324	0.0	51943		10.0	51889	5.0		51310	5.0		
17 apr  søn			85334	6.0		89272	6.0		53345	3.0			53469			4.0		86614	6.0	86512	6.0	51324	0.0	51955		12.0	51894	5.0		51317	7.0		
18 apr  man			85341	7.0		89280	8.0		53350	5.0			53473			4.0		86621	7.0	86519	7.0	51324	0.0	51965		10.0	51898	4.0		51323	6.0		
19 apr  tir			85348	7.0		89286	6.0		53354	4.0			53478			5.0		86627	6.0	86525	6.0	51324	0.0	51974		9.0	51903	5.0		51328	5.0		
20 apr  ons			85355	7.0		89293	7.0		53360	6.0			53483			5.0		86634	7.0	86532	7.0	51324	0.0	51982		8.0	51907	4.0		51331	3.0		
21 apr  tor			85362	7.0		89300	7.0		53365	5.0			53489			6.0		86641	7.0	86539	7.0	51324	0.0	51991		9.0	51911	4.0		51336	5.0		
22 apr  fre			85367	5.0		89306	6.0		53369	4.0			53493			4.0		86647	6.0	86544	5.0	51324	0.0	52003		12.0	51917	6.0		51342	6.0		
23 apr  lør			85373	6.0		89312	6.0		53373	4.0			53496			3.0		86653	6.0	86550	6.0	51324	0.0	52015		12.0	51923	6.0		51349	7.0		
24 apr  søn			85380	7.0		89319	7.0		53376	3.0			53499			3.0		86659	6.0	86557	7.0	51324	0.0	52027		12.0	51929	6.0		51355	6.0		
25 apr  man			85388	8.0		89326	7.0		53380	4.0			53503			4.0		86666	7.0	86564	7.0	51324	0.0	52038		11.0	51934	5.0		51360	5.0		
26 apr  tir			85395	7.0		89333	7.0		53383	3.0			53507			4.0		86673	7.0	86570	6.0	51324	0.0	52049		11.0	51940	6.0		51366	6.0		
27 apr  ons			85400	5.0		89338	5.0		53386	3.0			53510			3.0		86678	5.0	86576	6.0	51324	0.0	52060		11.0	51946	6.0		51371	5.0		
28 apr  tor			85407	7.0		89345	7.0		53391	5.0			53514			4.0		86684	6.0	86582	6.0	51324	0.0	52071		11.0	51951	5.0		51377	6.0		
29 apr  fre			85412	5.0		89350	5.0		53395	4.0			53518			4.0		86689	5.0	86587	5.0	51324	0.0	52080		9.0	51956	5.0		51380	3.0		
30 apr  lør			85416	4.0		89354	4.0		53397	2.0			53521			3.0		86693	4.0	86591	4.0	51324	0.0	52089		9.0	51961	5.0		51384	4.0		
01 maj  søn			85422	6.0		89360	6.0		53400	3.0			53524			3.0		86699	6.0	86596	5.0	51324	0.0	52103		14.0	51968	7.0		51392	8.0		
02 maj  man			85430	8.0		89367	7.0		53404	4.0			53528			4.0		86707	8.0	86604	8.0	51324	0.0	52114		11.0	51974	6.0		51397	5.0		
03 maj  tir			85437	7.0		89375	7.0		53410	6.0			53534			6.0		86714	7.0	86612	8.0	51324	0.0	52123		9.0	51978	4.0		51402	5.0		
04 maj  ons			85445	8.0		89382	7.0		53417	7.0			53541			7.0		86722	8.0	86619	7.0	51324	0.0	52132		9.0	51983	5.0		51406	4.0		
05 maj  tor			85451	6.0		89389	7.0		53422	5.0			53546			5.0		86728	6.0	86626	7.0	51324	0.0	52142		10.0	51988	5.0		51411	5.0		
06 maj  fre			85458	7.0		89396	7.0		53427	5.0			53551			5.0		86735	7.0	86633	7.0	51324	0.0	52154		12.0	51994	6.0		51417	6.0		
07 maj  lør			85465	7.0		89402	6.0		53430	3.0			53555			4.0		86741	6.0	86639	6.0	51324	0.0	52167		13.0	52000	6.0		51424	7.0		
08 maj  søn			85471	6.0		89409	7.0		53433	3.0			53557			2.0		86748	7.0	86645	6.0	51324	0.0	52181		14.0	52007	7.0		51430	6.0		
09 maj  man			85481	10.0		89418	9.0		53440	7.0			53564			7.0		86758	10.0	86655	10.0	51324	0.0	52189		8.0	52011	4.0		51435	5.0		
10 maj  tir			85493	12.0		89430	12.0		53449	9.0			53574			10.0		86770	12.0	86667	12.0	51324	0.0	52195		6.0	52014	3.0		51438	3.0		
11 maj  ons			85501	8.0		89438	8.0		53456	7.0			53582			8.0		86777	7.0	86674	7.0	51324	0.0	52202		7.0	52018	4.0		51441	3.0		
12 maj  tor			85509	8.0		89446	8.0		53464	8.0			53589			7.0		86785	8.0	86682	8.0	51327	3.0	52207		5.0	52022	4.0		51445	4.0		
13 maj  fre			85517	8.0		89454	8.0		53471	7.0			53596			7.0		86794	9.0	86690	8.0	51332	5.0	52211		4.0	52027	5.0		51449	4.0		
14 maj  lør			85524	7.0		89461	7.0		53475	4.0			53601			5.0		86801	7.0	86697	7.0	51340	8.0	52215		4.0	52035	8.0		51453	4.0		
15 maj  søn			85532	8.0		89469	8.0		53479	4.0			53604			3.0		86809	8.0	86705	8.0	51346	6.0	52220		5.0	52041	6.0		51458	5.0		
16 maj  man			85541	9.0		89478	9.0		53482	3.0			53607			3.0		86817	8.0	86714	9.0	51352	6.0	52224		4.0	52047	6.0		51462	4.0		
17 maj  tir			85549	8.0		89486	8.0		53485	3.0			53611			4.0		86825	8.0	86722	8.0	51360	8.0	52228		4.0	52054	7.0		51467	5.0		
18 maj  ons			85558	9.0		89495	9.0		53493	8.0			53619			8.0		86834	9.0	86730	8.0	51363	3.0	52232		4.0	52058	4.0		51470	3.0		
19 maj  tor			85568	10.0		89504	9.0		53503	9.0			53628			9.0		86843	9.0	86740	10.0	51366	3.0	52234		2.0	52061	3.0		51472	2.0		
20 maj  fre			85577	9.0		89514	10.0		53511	8.0			53637			9.0		86853	10.0	86749	9.0	51372	6.0	52238		4.0	52066	5.0		51476	4.0		
21 maj  lør			85586	9.0		89523	9.0		53517	6.0			53643			6.0		86862	9.0	86758	9.0	51378	6.0	52242		4.0	52073	7.0		51480	4.0		
22 maj  søn			85593	7.0		89529	6.0		53521	4.0			53649			6.0		86868	6.0	86765	7.0	51385	7.0	52248		6.0	52080	7.0		51486	6.0		
23 maj  man			85599	6.0		89536	7.0		53527	6.0			53655			6.0		86875	7.0	86771	6.0	51390	5.0	52252		4.0	52085	5.0		51490	4.0		
24 maj  tir			85606	7.0		89543	7.0		53534	7.0			53661			6.0		86882	7.0	86778	7.0	51394	4.0	52255		3.0	52088	3.0		51493	3.0		
25 maj  ons			85614	8.0		89550	7.0		53541	7.0			53668			7.0		86889	7.0	86786	8.0	51398	4.0	52259		4.0	52093	5.0		51497	4.0		
26 maj  tor			85622	8.0		89558	8.0		53547	6.0			53674			6.0		86897	8.0	86793	7.0	51403	5.0	52263		4.0	52098	5.0		51501	4.0		
27 maj  fre			85629	7.0		89565	7.0		53552	5.0			53679			5.0		86904	7.0	86800	7.0	51408	5.0	52268		5.0	52103	5.0		51506	5.0		
28 maj  lør			85636	7.0		89572	7.0		53556	4.0			53683			4.0		86911	7.0	86807	7.0	51415	7.0	52272		4.0	52110	7.0		51510	4.0		
29 maj  søn			85644	8.0		89580	8.0		53559	3.0			53685			2.0		86919	8.0	86815	8.0	51422	7.0	52277		5.0	52117	7.0		51515	5.0		
30 maj  man			85651	7.0		89587	7.0		53564	5.0			53691			6.0		86926	7.0	86822	7.0	51427	5.0	52281		4.0	52122	5.0		51519	4.0		
31 maj  tir			85658	7.0		89594	7.0		53571	7.0			53698			7.0		86933	7.0	86829	7.0	51431	4.0	52283		2.0	52126	4.0		51521	2.0		
01 jun  ons			85666	8.0		89601	7.0		53579	8.0			53705			7.0		86941	8.0	86837	8.0	51434	3.0	52286		3.0	52129	3.0		51524	3.0		
02 jun  tor			85673	7.0		89609	8.0		53586	7.0			53713			8.0		86949	8.0	86845	8.0	51438	4.0	52289		3.0	52132	3.0		51527	3.0		
03 jun  fre			85682	9.0		89617	8.0		53594	8.0			53721			8.0		86957	8.0	86853	8.0	51442	4.0	52293		4.0	52136	4.0		51531	4.0		
04 jun  lør			85689	7.0		89625	8.0		53599	5.0			53727			6.0		86964	7.0	86860	7.0	51447	5.0	52298		5.0	52142	6.0		51536	5.0		
05 jun  søn			85696	7.0		89631	6.0		53603	4.0			53732			5.0		86971	7.0	86867	7.0	51453	6.0	52303		5.0	52148	6.0		51541	5.0		
06 jun  man			85703	7.0		89639	8.0		53608	5.0			53737			5.0		86978	7.0	86874	7.0	51458	5.0	52307		4.0	52153	5.0		51545	4.0		
07 jun  tir			85712	9.0		89647	8.0		53617	9.0			53745			8.0		86987	9.0	86882	8.0	51462	4.0	52309		2.0	52157	4.0		51547	2.0		
08 jun  ons			85720	8.0		89655	8.0		53624	7.0			53752			7.0		86995	8.0	86891	9.0	51465	3.0	52312		3.0	52160	3.0		51550	3.0		
09 jun  tor			85729	9.0		89665	10.0		53633	9.0			53761			9.0		87004	9.0	86900	9.0	51467	2.0	52314		2.0	52162	2.0		51552	2.0		
10 jun  fre			85738	9.0		89673	8.0		53642	9.0			53770			9.0		87013	9.0	86909	9.0	51468	1.0	52314		0.0	52163	1.0		51552	0.0		
11 jun  lør			85746	8.0		89681	8.0		53649	7.0			53777			7.0		87021	8.0	86916	7.0	51471	3.0	52317		3.0	52166	3.0		51555	3.0		
12 jun  søn			85753	7.0		89688	7.0		53653	4.0			53781			4.0		87028	7.0	86924	8.0	51477	6.0	52321		4.0	52171	5.0		51559	4.0		
13 jun  man			85761	8.0		89696	8.0		53659	6.0			53787			6.0		87037	9.0	86932	8.0	51482	5.0	52325		4.0	52176	5.0		51563	4.0		
14 jun  tir			85770	9.0		89705	9.0		53666	7.0			53794			7.0		87045	8.0	86940	8.0	51486	4.0	52328		3.0	52180	4.0		51566	3.0		
15 jun  ons			85780	10.0		89715	10.0		53676	10.0			53805			11.0		87056	11.0	86951	11.0	51488	2.0	52330		2.0	52183	3.0		51568	2.0		
16 jun  tor			85788	8.0		89723	8.0		53684	7.0			53813			8.0		87064	8.0	86959	8.0	51490	2.0	52332		2.0	52185	2.0		51570	2.0		
17 jun  fre			85797	9.0		89732	9.0		53693	9.0			53821			8.0		87072	8.0	86967	8.0	51493	3.0	52333		1.0	52188	3.0		51572	2.0		
18 jun  lør			85803	6.0		89738	6.0		53699	6.0			53827			6.0		87078	6.0	86973	6.0	51497	4.0	52337		3.0	52192	4.0		51575	3.0		
19 jun  søn			85810	7.0		89744	6.0		53703	4.0			53831			4.0		87085	7.0	86980	7.0	51503	6.0	52342		5.0	52198	6.0		51580	5.0		
