Sample,SeqRun,LibID,Read no,ID,Period,Line,Mean,Plant,Date,Week,Year,Period2,Configuration,Design,Design2,ReturnSludgeSidestream,PrimarySetling,Digester,lat,long,Solids_AerationTank_PointMeasurement,SolidsFraction_AerationTank_PointMeasurement,SVI,DSVI,ExtractionConc,LibraryConc,week_mean_temperature
MQ230328-123,MQ230328,LIB-Mariagerfjord-LT-1000,,"",Summer,LIB-Mariagerfjord-LT-1000,Activated sludge,Mariagerfjord,2022-07-07,27,2022,,"","","","","","",,,,,,,,,
MQ230328-124,MQ230328,LIB-Mariagerfjord-LT-1004,,"",Summer,LIB-Mariagerfjord-LT-1004,Activated sludge,Mariagerfjord,2022-07-13,28,2022,,"","","","","","",,,,,,,,,
MQ230328-125,MQ230328,LIB-Mariagerfjord-LT-1008,,"",Summer,LIB-Mariagerfjord-LT-1008,Activated sludge,Mariagerfjord,2022-08-17,33,2022,,"","","","","","",,,,,,,,,
MQ230328-126,MQ230328,LIB-Mariagerfjord-LT-1012,,"",Summer,LIB-Mariagerfjord-LT-1012,Activated sludge,Mariagerfjord,2022-08-31,35,2022,,"","","","","","",,,,,,,,,
MQ230328-127,MQ230328,LIB-Mariagerfjord-LT-1016,,"",Summer,LIB-Mariagerfjord-LT-1016,Activated sludge,Mariagerfjord,2022-09-05,36,2022,,"","","","","","",,,,,,,,,
MQ230328-128,MQ230328,LIB-Mariagerfjord-LT-1020,,"",Summer,LIB-Mariagerfjord-LT-1020,Activated sludge,Mariagerfjord,2022-09-12,37,2022,,"","","","","","",,,,,,,,,
MQ230328-129,MQ230328,LIB-Mariagerfjord-LT-1024,,"",Fall,LIB-Mariagerfjord-LT-1024,Activated sludge,Mariagerfjord,2022-09-20,38,2022,,"","","","","","",,,,,,,,,
MQ230328-130,MQ230328,LIB-Mariagerfjord-LT-1028,,"",Fall,LIB-Mariagerfjord-LT-1028,Activated sludge,Mariagerfjord,2022-09-28,39,2022,,"","","","","","",,,,,,,,,
MQ230328-131,MQ230328,LIB-Mariagerfjord-LT-1032,,"",Fall,LIB-Mariagerfjord-LT-1032,Activated sludge,Mariagerfjord,2022-10-10,41,2022,,"","","","","","",,,,,,,,,
MQ230328-132,MQ230328,LIB-Mariagerfjord-LT-1034,,"",Fall,LIB-Mariagerfjord-LT-1034,Activated sludge,Mariagerfjord,2022-10-27,43,2022,,"","","","","","",,,,,,,,,
MQ230328-101,MQ230328,LIB-Mariagerfjord-LT-914,,"",Fall,LIB-Mariagerfjord-LT-914,Activated sludge,Mariagerfjord,2021-12-14,50,2021,,"","","","","","",,,,,,,,,
MQ230328-102,MQ230328,LIB-Mariagerfjord-LT-918,,"",Winter,LIB-Mariagerfjord-LT-918,Activated sludge,Mariagerfjord,2021-12-20,51,2021,,"","","","","","",,,,,,,,,
MQ230328-103,MQ230328,LIB-Mariagerfjord-LT-922,,"",Winter,LIB-Mariagerfjord-LT-922,Activated sludge,Mariagerfjord,2021-12-29,52,2021,,"","","","","","",,,,,,,,,
MQ230328-104,MQ230328,LIB-Mariagerfjord-LT-926,,"",Winter,LIB-Mariagerfjord-LT-926,Activated sludge,Mariagerfjord,2022-01-05,1,2022,,"","","","","","",,,,,,,,,
MQ230328-105,MQ230328,LIB-Mariagerfjord-LT-930,,"",Winter,LIB-Mariagerfjord-LT-930,Activated sludge,Mariagerfjord,2022-01-11,2,2022,,"","","","","","",,,,,,,,,
MQ230328-106,MQ230328,LIB-Mariagerfjord-LT-934,,"",Winter,LIB-Mariagerfjord-LT-934,Activated sludge,Mariagerfjord,2022-01-18,3,2022,,"","","","","","",,,,,,,,,
MQ230328-107,MQ230328,LIB-Mariagerfjord-LT-938,,"",Winter,LIB-Mariagerfjord-LT-938,Activated sludge,Mariagerfjord,2022-01-31,5,2022,,"","","","","","",,,,,,,,,
MQ230328-108,MQ230328,LIB-Mariagerfjord-LT-942,,"",Winter,LIB-Mariagerfjord-LT-942,Activated sludge,Mariagerfjord,2022-02-07,6,2022,,"","","","","","",,,,,,,,,
MQ230328-109,MQ230328,LIB-Mariagerfjord-LT-946,,"",Winter,LIB-Mariagerfjord-LT-946,Activated sludge,Mariagerfjord,2022-02-21,8,2022,,"","","","","","",,,,,,,,,
MQ230328-110,MQ230328,LIB-Mariagerfjord-LT-950,,"",Winter,LIB-Mariagerfjord-LT-950,Activated sludge,Mariagerfjord,2022-03-01,9,2022,,"","","","","","",,,,,,,,,
MQ230328-111,MQ230328,LIB-Mariagerfjord-LT-954,,"",Winter,LIB-Mariagerfjord-LT-954,Activated sludge,Mariagerfjord,2022-03-11,10,2022,,"","","","","","",,,,,,,,,
MQ230328-112,MQ230328,LIB-Mariagerfjord-LT-958,,"",Spring,LIB-Mariagerfjord-LT-958,Activated sludge,Mariagerfjord,2022-03-15,11,2022,,"","","","","","",,,,,,,,,
MQ230328-113,MQ230328,LIB-Mariagerfjord-LT-962,,"",Spring,LIB-Mariagerfjord-LT-962,Activated sludge,Mariagerfjord,2022-03-21,12,2022,,"","","","","","",,,,,,,,,
