Sample,SeqRun,LibID,Read_no,ID,Line,Mean,Plant,Date,Week,Year,Period,Configuration,Design,Design2,ReturnSludgeSidestream,PrimarySetling,Digester,lat,long,Solids_AerationTank_PointMeasurement,SolidsFraction_AerationTank_PointMeasurement,SVI,DSVI,ExtractionConc,LibraryConc,week_mean_temperature
MQ201110-251,MQ201110,LIB-RibeLT-31,,"","","",Ribe,2019-06-26,26,2019,Summer,"","","","","","",,,,,,,,,
MQ201110-252,MQ201110,LIB-RibeLT-34,,"","","",Ribe,2019-07-05,27,2019,Summer,"","","","","","",,,,,,,,,
MQ201110-253,MQ201110,LIB-RibeLT-37,,"","","",Ribe,2019-07-10,28,2019,Summer,"","","","","","",,,,,,,,,
MQ201110-254,MQ201110,LIB-RibeLT-40,,"","","",Ribe,2019-07-17,29,2019,Summer,"","","","","","",,,,,,,,,
MQ201110-255,MQ201110,LIB-RibeLT-43,,"","","",Ribe,2019-07-24,30,2019,Summer,"","","","","","",,,,,,,,,
MQ201110-256,MQ201110,LIB-RibeLT-46,,"","","",Ribe,2019-07-31,31,2019,Summer,"","","","","","",,,,,,,,,
MQ201110-257,MQ201110,LIB-RibeLT-49,,"","","",Ribe,2019-08-07,32,2019,Summer,"","","","","","",,,,,,,,,
MQ201110-258,MQ201110,LIB-RibeLT-52,,"","","",Ribe,2019-08-14,33,2019,Summer,"","","","","","",,,,,,,,,
MQ201110-259,MQ201110,LIB-RibeLT-55,,"","","",Ribe,2019-08-21,34,2019,Summer,"","","","","","",,,,,,,,,
MQ201110-260,MQ201110,LIB-RibeLT-58,,"","","",Ribe,2019-08-28,35,2019,Summer,"","","","","","",,,,,,,,,
MQ201110-261,MQ201110,LIB-RibeLT-61,,"","","",Ribe,2019-09-04,36,2019,Summer,"","","","","","",,,,,,,,,
MQ201110-262,MQ201110,LIB-RibeLT-64,,"","","",Ribe,2019-09-11,37,2019,Summer,"","","","","","",,,,,,,,,
MQ201110-263,MQ201110,LIB-RibeLT-67,,"","","",Ribe,2019-09-18,38,2019,Fall,"","","","","","",,,,,,,,,
MQ201110-264,MQ201110,LIB-RibeLT-70,,"","","",Ribe,2019-09-25,39,2019,Fall,"","","","","","",,,,,,,,,
MQ201110-265,MQ201110,LIB-RibeLT-73,,"","","",Ribe,2019-10-03,40,2019,Fall,"","","","","","",,,,,,,,,
MQ201110-266,MQ201110,LIB-RibeLT-76,,"","","",Ribe,2019-10-09,41,2019,Fall,"","","","","","",,,,,,,,,
MQ201110-267,MQ201110,LIB-RibeLT-79,,"","","",Ribe,2019-10-16,42,2019,Fall,"","","","","","",,,,,,,,,
MQ201110-269,MQ201110,LIB-Ribe-LT-82,,"","","",Ribe,2019-10-23,43,2019,Fall,"","","","","","",,,,,,,,,
MQ201110-270,MQ201110,LIB-Ribe-LT-85,,"","","",Ribe,2019-10-31,44,2019,Fall,"","","","","","",,,,,,,,,
MQ201110-271,MQ201110,LIB-Ribe-LT-87,,"","","",Ribe,2019-11-06,45,2019,Fall,"","","","","","",,,,,,,,,
MQ201110-272,MQ201110,LIB-Ribe-LT-89,,"","","",Ribe,2019-11-13,46,2019,Fall,"","","","","","",,,,,,,,,
MQ201110-273,MQ201110,LIB-Ribe-LT-91,,"","","",Ribe,2019-11-20,47,2019,Fall,"","","","","","",,,,,,,,,
MQ201110-274,MQ201110,LIB-Ribe-LT-93,,"","","",Ribe,2019-11-27,48,2019,Fall,"","","","","","",,,,,,,,,
MQ201110-275,MQ201110,LIB-Ribe-LT-95,,"","","",Ribe,2019-12-04,49,2019,Fall,"","","","","","",,,,,,,,,
MQ201110-276,MQ201110,LIB-Ribe-LT-97,,"","","",Ribe,2019-12-11,50,2019,Fall,"","","","","","",,,,,,,,,
MQ201110-277,MQ201110,LIB-Ribe-LT-99,,"","","",Ribe,2019-12-18,51,2019,Winter,"","","","","","",,,,,,,,,
MQ201110-278,MQ201110,LIB-Ribe-LT-101,,"","","",Ribe,2019-12-27,52,2019,Winter,"","","","","","",,,,,,,,,
MQ201110-279,MQ201110,LIB-Ribe-LT-103,,"","","",Ribe,2020-01-02,1,2020,Winter,"","","","","","",,,,,,,,,
MQ201110-280,MQ201110,LIB-Ribe-LT-105,,"","","",Ribe,2020-01-08,2,2020,Winter,"","","","","","",,,,,,,,,
MQ201110-281,MQ201110,LIB-Ribe-LT-107,,"","","",Ribe,2020-01-16,3,2020,Winter,"","","","","","",,,,,,,,,
MQ201110-282,MQ201110,LIB-Ribe-LT-109,,"","","",Ribe,2020-01-22,4,2020,Winter,"","","","","","",,,,,,,,,
MQ201110-283,MQ201110,LIB-Ribe-LT-111,,"","","",Ribe,2020-01-29,5,2020,Winter,"","","","","","",,,,,,,,,
MQ201110-284,MQ201110,LIB-Ribe-LT-113,,"","","",Ribe,2020-02-05,6,2020,Winter,"","","","","","",,,,,,,,,
MQ201110-285,MQ201110,LIB-Ribe-LT-115,,"","","",Ribe,2020-02-12,7,2020,Winter,"","","","","","",,,,,,,,,
MQ201110-286,MQ201110,LIB-Ribe-LT-117,,"","","",Ribe,2020-02-19,8,2020,Winter,"","","","","","",,,,,,,,,
MQ201110-287,MQ201110,LIB-Ribe-LT-119,,"","","",Ribe,2020-02-26,9,2020,Winter,"","","","","","",,,,,,,,,
MQ201110-288,MQ201110,LIB-Ribe-LT-121,,"","","",Ribe,2020-03-04,10,2020,Winter,"","","","","","",,,,,,,,,
MQ201110-289,MQ201110,LIB-Ribe-LT-123,,"","","",Ribe,2020-03-11,11,2020,Winter,"","","","","","",,,,,,,,,
MQ201110-290,MQ201110,LIB-Ribe-LT-125,,"","","",Ribe,2020-03-18,12,2020,Spring,"","","","","","",,,,,,,,,
MQ201110-291,MQ201110,LIB-Ribe-LT-127,,"","","",Ribe,2020-03-25,13,2020,Spring,"","","","","","",,,,,,,,,
MQ201110-292,MQ201110,LIB-Ribe-LT-129,,"","","",Ribe,2020-04-01,14,2020,Spring,"","","","","","",,,,,,,,,
MQ201110-293,MQ201110,LIB-Ribe-LT-131,,"","","",Ribe,2020-04-08,15,2020,Spring,"","","","","","",,,,,,,,,
MQ201110-294,MQ201110,LIB-Ribe-LT-133,,"","","",Ribe,2020-04-15,16,2020,Spring,"","","","","","",,,,,,,,,
MQ201110-295,MQ201110,LIB-Ribe-LT-135,,"","","",Ribe,2020-04-22,17,2020,Spring,"","","","","","",,,,,,,,,
MQ201110-296,MQ201110,LIB-Ribe-LT-137,,"","","",Ribe,2020-04-29,18,2020,Spring,"","","","","","",,,,,,,,,
MQ201110-297,MQ201110,LIB-Ribe-LT-139,,"","","",Ribe,2020-05-06,19,2020,Spring,"","","","","","",,,,,,,,,
MQ201110-298,MQ201110,LIB-Ribe-LT-141,,"","","",Ribe,2020-05-13,20,2020,Spring,"","","","","","",,,,,,,,,
MQ201110-299,MQ201110,LIB-Ribe-LT-143,,"","","",Ribe,2020-05-20,21,2020,Spring,"","","","","","",,,,,,,,,
MQ201110-300,MQ201110,LIB-Ribe-LT-145,,"","","",Ribe,2020-05-27,22,2020,Spring,"","","","","","",,,,,,,,,
MQ201110-301,MQ201110,LIB-Ribe-LT-147,,"","","",Ribe,2020-06-03,23,2020,Spring,"","","","","","",,,,,,,,,
